Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,9.877682E-5,1.9626696E-4,0.0031156938,15.874775,0.00292,4.2326056E-4,8.4087317E-4,0.0043179467,5.135075,0.00348,0.0051410277,0.0101897055,0.01553468,1.5245466,0.0054
6.1,9.877682E-5,1.9626696E-4,0.0031156938,15.874775,0.00292,4.2326056E-4,8.4087317E-4,0.0043179467,5.135075,0.00348,0.0051410277,0.0101897055,0.01553468,1.5245466,0.0054
6.2,9.877682E-5,1.9626696E-4,0.0031156938,15.874775,0.00292,4.2326056E-4,8.4087317E-4,0.0043179467,5.135075,0.00348,0.0051410277,0.0101897055,0.01553468,1.5245466,0.0054
6.3,9.877682E-5,1.9626696E-4,0.0031156938,15.874775,0.00292,4.2326056E-4,8.4087317E-4,0.0043179467,5.135075,0.00348,0.0051410277,0.0101897055,0.01553468,1.5245466,0.0054
6.4,9.877682E-5,1.9626696E-4,0.0031156938,15.874775,0.00292,4.2326056E-4,8.4087317E-4,0.0043179467,5.135075,0.00348,0.0051410277,0.0101897055,0.01553468,1.5245466,0.0054
6.5,9.861474E-5,1.9600392E-4,0.0031154316,15.894741,0.00292,4.2256617E-4,8.397466E-4,0.0043168245,5.1406274,0.00348,0.0051326132,0.0101761175,0.015521167,1.5252542,0.0054
6.6,9.861474E-5,1.9600392E-4,0.0031154316,15.894741,0.00292,4.2256617E-4,8.397466E-4,0.0043168245,5.1406274,0.00348,0.0051326132,0.0101761175,0.015521167,1.5252542,0.0054
6.7,9.8552715E-5,1.959032E-4,0.003115331,15.902401,0.00292,4.223004E-4,8.393152E-4,0.004316394,5.1427574,0.00348,0.0051293927,0.010170914,0.0155159915,1.5255257,0.0054
6.8,9.8464974E-5,1.9575418E-4,0.0031151825,15.913748,0.00292,4.219245E-4,8.3867693E-4,0.004315758,5.1459126,0.00348,0.0051248376,0.010163216,0.015508335,1.5259279,0.0054
6.9,9.825824E-5,1.9543302E-4,0.0031148624,15.938261,0.00292,4.2103877E-4,8.373014E-4,0.0043143877,5.1527295,0.00348,0.0051141046,0.010146625,0.015491834,1.5267967,0.0054
7.0,9.781462E-5,1.9474408E-4,0.0031141755,15.991118,0.00292,4.1913814E-4,8.3435065E-4,0.004311447,5.167428,0.00348,0.005091073,0.010111034,0.015456434,1.52867,0.0054
7.1,9.7121134E-5,1.9375767E-4,0.0031131918,16.067451,0.00292,4.1616702E-4,8.3012594E-4,0.004307237,5.188655,0.00348,0.005055068,0.010060075,0.01540575,1.5313754,0.0054
7.2,9.663819E-5,1.93063E-4,0.0031124994,16.121677,0.00292,4.1409794E-4,8.2715065E-4,0.004304272,5.203734,0.00348,0.0050299936,0.010024184,0.015370053,1.5332972,0.0054
7.3,9.6277574E-5,1.92585E-4,0.0031120225,16.159218,0.00292,4.125529E-4,8.251034E-4,0.004302232,5.2141733,0.00348,0.0050112694,0.009999488,0.015345491,1.5346277,0.0054
7.4,9.593308E-5,1.919794E-4,0.0030714264,15.99873,0.00288,4.1107697E-4,8.225096E-4,0.00425968,5.178882,0.00344,0.0049933824,0.009968198,0.015274768,1.5323501,0.00536
7.5,9.561707E-5,1.9143702E-4,0.0030708858,16.041231,0.00288,4.0972308E-4,8.201866E-4,0.004257365,5.1907277,0.00344,0.0049769743,0.0099401735,0.015246894,1.533866,0.00536
7.6,9.418194E-5,1.8794056E-4,0.0029074294,15.46994,0.00272,4.0357444E-4,8.0521114E-4,0.00408257,5.0701857,0.00328,0.004902454,0.009759494,0.014829526,1.5194974,0.00512
7.7,8.202141E-5,1.6224218E-4,0.0027218268,16.77632,0.00256,3.51473E-4,6.951384E-4,0.0037729973,5.427692,0.00308,0.00427079,0.0084305275,0.013190061,1.5645595,0.0048
7.8,7.2859846E-5,1.4698919E-4,0.0026266247,17.869509,0.00248,3.1221908E-4,6.298016E-4,0.0036279121,5.7604046,0.003,0.003794643,0.007640919,0.012205771,1.5974218,0.0046
7.9,5.3874453E-5,1.0174001E-4,0.0014216057,13.972926,0.00132,2.3087008E-4,4.3595576E-4,0.0021152233,4.851922,0.00168,0.0028072202,0.0052948557,0.007881089,1.4884427,0.0026
8.0,3.468538E-5,5.500278E-5,8.14961E-4,14.816724,7.6E-4,1.4864317E-4,2.3570491E-4,0.0011954786,5.0719295,9.6E-4,0.0018082283,0.0028659326,0.00426192,1.4870971,0.0014
8.1,1.9152367E-5,1.9757208E-5,2.5975247E-4,13.147225,2.4E-4,8.207899E-5,8.467101E-5,4.4464052E-4,5.2513905,3.6E-4,9.988535E-4,0.0010303827,0.0014299705,1.3878053,4.0E-4
8.2,8.643924E-6,5.607368E-6,1.6560647E-4,29.533726,1.6E-4,3.704486E-5,2.4031357E-5,2.2402655E-4,9.32226,2.0E-4,4.5092785E-4,2.9254257E-4,4.924841E-4,1.6834612,2.0E-4
8.3,1.983087E-6,7.877893E-7,4.0787756E-5,51.774956,4.0E-5,8.498917E-6,3.3762356E-6,4.33761E-5,12.847474,4.0E-5,1.034694E-4,4.110491E-5,8.1103266E-5,1.9730797,4.0E-5
