Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.9810619E-5,2.3125574E-5,6.312465E-5,2.7296467,4.0E-5,8.489989E-5,9.910871E-5,1.3910474E-4,1.4035572,4.0E-5,0.001033166,0.0012064888,0.0012464406,1.0331141,4.0E-5
6.1,1.9810619E-5,2.3125574E-5,6.312465E-5,2.7296467,4.0E-5,8.489989E-5,9.910871E-5,1.3910474E-4,1.4035572,4.0E-5,0.001033166,0.0012064888,0.0012464406,1.0331141,4.0E-5
6.2,1.9810619E-5,2.3125574E-5,6.312465E-5,2.7296467,4.0E-5,8.489989E-5,9.910871E-5,1.3910474E-4,1.4035572,4.0E-5,0.001033166,0.0012064888,0.0012464406,1.0331141,4.0E-5
6.3,1.9810619E-5,2.3125574E-5,6.312465E-5,2.7296467,4.0E-5,8.489989E-5,9.910871E-5,1.3910474E-4,1.4035572,4.0E-5,0.001033166,0.0012064888,0.0012464406,1.0331141,4.0E-5
6.4,1.9810619E-5,2.3125574E-5,6.312465E-5,2.7296467,4.0E-5,8.489989E-5,9.910871E-5,1.3910474E-4,1.4035572,4.0E-5,0.001033166,0.0012064888,0.0012464406,1.0331141,4.0E-5
6.5,1.7190405E-5,2.0061863E-5,6.0061062E-5,2.9937928,4.0E-5,7.367108E-5,8.5979416E-5,1.2597597E-4,1.4651877,4.0E-5,8.9657627E-4,0.0010467991,0.0010867573,1.0381718,4.0E-5
6.6,1.7190405E-5,2.0061863E-5,6.0061062E-5,2.9937928,4.0E-5,7.367108E-5,8.5979416E-5,1.2597597E-4,1.4651877,4.0E-5,8.9657627E-4,0.0010467991,0.0010867573,1.0381718,4.0E-5
