Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,4.8871775E-6,4.982002E-6,4.982002E-6,1.0,0.0,2.0944879E-5,2.1351278E-5,2.1351278E-5,1.0,0.0,2.5497406E-4,2.5992357E-4,2.999132E-4,1.1538514,4.0E-5
6.1,4.8871775E-6,4.982002E-6,4.982002E-6,1.0,0.0,2.0944879E-5,2.1351278E-5,2.1351278E-5,1.0,0.0,2.5497406E-4,2.5992357E-4,2.999132E-4,1.1538514,4.0E-5
6.2,4.8871775E-6,4.982002E-6,4.982002E-6,1.0,0.0,2.0944879E-5,2.1351278E-5,2.1351278E-5,1.0,0.0,2.5497406E-4,2.5992357E-4,2.999132E-4,1.1538514,4.0E-5
6.3,4.8871775E-6,4.982002E-6,4.982002E-6,1.0,0.0,2.0944879E-5,2.1351278E-5,2.1351278E-5,1.0,0.0,2.5497406E-4,2.5992357E-4,2.999132E-4,1.1538514,4.0E-5
6.4,4.8871775E-6,4.982002E-6,4.982002E-6,1.0,0.0,2.0944879E-5,2.1351278E-5,2.1351278E-5,1.0,0.0,2.5497406E-4,2.5992357E-4,2.999132E-4,1.1538514,4.0E-5
6.5,3.1724062E-6,3.2237629E-6,3.2237629E-6,1.0,0.0,1.3595956E-5,1.3816054E-5,1.3816054E-5,1.0,0.0,1.6551818E-4,1.6819761E-4,2.0819088E-4,1.2377756,4.0E-5
6.6,3.1022591E-6,3.1514649E-6,3.1514649E-6,1.0,0.0,1.3295328E-5,1.3506209E-5,1.3506209E-5,1.0,0.0,1.618586E-4,1.6442582E-4,2.0441924E-4,1.2432308,4.0E-5
6.7,2.611518E-6,2.649505E-6,2.649505E-6,1.0,0.0,1.1192172E-5,1.1354971E-5,1.1354971E-5,1.0,0.0,1.3625617E-4,1.3823806E-4,1.7823253E-4,1.2893159,4.0E-5
6.8,2.4780884E-6,2.5124684E-6,2.5124684E-6,1.0,0.0,1.0620336E-5,1.0767677E-5,1.0767677E-5,1.0,0.0,1.2929492E-4,1.3108863E-4,1.7108337E-4,1.3050971,4.0E-5
6.9,2.1376322E-6,2.1637861E-6,2.1637861E-6,1.0,0.0,9.161248E-6,9.273336E-6,9.273336E-6,1.0,0.0,1.1153249E-4,1.1289704E-4,1.5289252E-4,1.3542651,4.0E-5
7.0,1.9282882E-6,1.949723E-6,1.949723E-6,1.0,0.0,8.264066E-6,8.355928E-6,8.355928E-6,1.0,0.0,1.0061036E-4,1.01728685E-4,1.4172462E-4,1.3931627,4.0E-5
7.1,1.6353226E-6,1.650354E-6,1.650354E-6,1.0,0.0,7.0085066E-6,7.072926E-6,7.072926E-6,1.0,0.0,8.532523E-5,8.610948E-5,1.2610604E-4,1.4644849,4.0E-5
7.2,1.4446276E-6,1.4555621E-6,1.4555621E-6,1.0,0.0,6.191247E-6,6.238108E-6,6.238108E-6,1.0,0.0,7.537582E-5,7.594633E-5,1.1594329E-4,1.5266477,4.0E-5
7.3,1.2014582E-6,1.2071171E-6,1.2071171E-6,1.0,0.0,5.149096E-6,5.1733487E-6,5.1733487E-6,1.0,0.0,6.268844E-5,6.29837E-5,1.0298118E-4,1.6350449,4.0E-5
7.4,9.707733E-7,9.711689E-7,9.711689E-7,1.0,0.0,4.16045E-6,4.1621456E-6,4.1621456E-6,1.0,0.0,5.0652303E-5,5.067295E-5,9.067092E-5,1.7893358,4.0E-5
7.5,7.174908E-7,7.1166136E-7,7.1166136E-7,1.0,0.0,3.074957E-6,3.0499737E-6,3.0499737E-6,1.0,0.0,3.743696E-5,3.71328E-5,7.713131E-5,2.077175,4.0E-5
7.6,4.5535776E-7,4.4222375E-7,4.4222375E-7,1.0,0.0,1.9515319E-6,1.8952433E-6,1.8952433E-6,1.0,0.0,2.3759641E-5,2.3074343E-5,6.307342E-5,2.7334871,4.0E-5
7.7,2.1173553E-7,1.9072496E-7,1.9072496E-7,1.0,0.0,9.0743765E-7,8.1739245E-7,8.1739245E-7,1.0,0.0,1.1047998E-5,9.951707E-6,4.9951308E-5,5.0193706,4.0E-5
7.8,9.873608E-8,7.3777166E-8,7.3777166E-8,1.0,0.0,4.2315455E-7,3.1618782E-7,3.1618782E-7,1.0,0.0,5.1518946E-6,3.84958E-6,4.3849424E-5,11.390704,4.0E-5
7.9,5.4399106E-8,3.1970632E-8,3.1970632E-8,1.0,0.0,2.33139E-7,1.37017E-7,1.37017E-7,1.0,0.0,2.8384638E-6,1.6681806E-6,1.6681806E-6,1.0,0.0
8.0,1.817203E-8,8.4588745E-9,8.4588745E-9,1.0,0.0,7.7880124E-8,3.625232E-8,3.625232E-8,1.0,0.0,9.481901E-7,4.413719E-7,4.413719E-7,1.0,0.0
