Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,378.0,1202.3643,831.0,711.0,527.0,30194.0,630.0,696.0,1325.0,4948.0
2.65,295.0,955.0483,660.0,552.0,401.0,24054.0,498.0,552.0,1056.0,3917.0
2.75,302.0,758.61694,525.0,434.0,318.0,19205.0,394.0,438.0,837.0,3115.0
2.85,206.0,602.7266,418.0,357.0,242.0,14981.0,311.0,348.0,666.0,2475.0
2.95,155.0,478.70535,332.0,291.0,195.0,11920.0,245.0,276.0,529.0,1965.0
3.05,125.0,380.28156,264.0,228.0,146.0,9636.0,193.0,219.0,421.0,1563.0
3.15,105.0,302.02264,210.0,181.0,117.0,7601.0,152.0,173.0,335.0,1239.0
3.25,102.0,239.87927,167.0,144.0,86.0,5893.0,119.0,137.0,266.0,984.0
3.35,94.0,190.6046,133.0,121.0,62.0,4747.0,93.0,108.0,212.0,778.0
3.45,105.0,151.34827,106.0,92.0,49.0,3819.0,73.0,86.0,168.0,620.0
3.55,94.0,120.29415,85.0,75.0,37.0,2965.0,56.0,68.0,134.0,493.0
3.65,66.0,95.48924,67.0,61.0,26.0,2379.0,44.0,53.0,107.0,392.0
3.75,29.0,75.86514,54.0,48.0,18.0,1969.0,34.0,42.0,85.0,311.0
3.85,31.0,60.27048,43.0,39.0,12.0,1581.0,26.0,33.0,68.0,248.0
3.95,27.0,47.87856,34.0,30.0,10.0,1175.0,20.0,26.0,54.0,197.0
4.05,20.0,38.06241,27.0,24.0,3.0,913.0,15.0,20.0,43.0,157.0
4.15,13.0,30.22523,22.0,19.0,2.0,737.0,11.0,16.0,35.0,124.0
4.25,6.0,23.98409,17.0,15.0,1.0,586.0,8.0,12.0,28.0,98.0
4.35,9.0,19.07259,14.0,12.0,0.0,465.0,6.0,9.0,23.0,78.0
4.45,6.0,15.13993,11.0,10.0,0.0,385.0,4.0,7.0,18.0,62.0
4.55,10.0,12.01255,9.0,8.0,0.0,306.0,3.0,5.0,15.0,50.0
4.65,6.0,9.55181,7.0,6.0,0.0,232.0,2.0,4.0,12.0,39.0
4.75,3.0,7.59436,6.0,4.0,0.0,189.0,1.0,3.0,10.0,32.0
4.85,5.0,6.01616,4.0,4.0,0.0,164.0,1.0,2.0,8.0,25.0
4.95,2.0,4.7778,3.0,3.0,0.0,130.0,0.0,2.0,7.0,20.0
5.05,1.0,3.79555,3.0,2.0,0.0,105.0,0.0,1.0,5.0,16.0
5.15,0.0,3.02123,2.0,2.0,0.0,78.0,0.0,1.0,5.0,13.0
5.25,0.0,2.39855,2.0,1.0,0.0,69.0,0.0,0.0,4.0,10.0
5.35,0.0,1.91404,1.0,1.0,0.0,52.0,0.0,0.0,3.0,8.0
5.45,1.0,1.5155,1.0,1.0,0.0,44.0,0.0,0.0,3.0,7.0
5.55,1.0,1.20844,1.0,0.0,0.0,37.0,0.0,0.0,2.0,6.0
5.65,0.0,0.95344,1.0,0.0,0.0,33.0,0.0,0.0,2.0,5.0
5.75,0.0,0.75634,0.0,0.0,0.0,27.0,0.0,0.0,2.0,4.0
5.85,0.0,0.60038,0.0,0.0,0.0,22.0,0.0,0.0,1.0,3.0
5.95,0.0,0.47913,0.0,0.0,0.0,19.0,0.0,0.0,1.0,3.0
6.05,0.0,0.37992,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0
6.15,0.0,0.30374,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0
6.25,0.0,0.24126,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0
6.35,0.0,0.19145,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
6.45,0.0,0.15224,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
6.55,0.0,0.1189,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
6.65,0.0,0.09399,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.75,0.0,0.07511,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.85,0.0,0.06114,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.95,0.0,0.04852,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.05,0.0,0.03827,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.15,0.0,0.02932,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.25,0.0,0.02398,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
7.35,0.0,0.01879,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
7.45,0.0,0.01531,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.55,0.0,0.01167,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.65,0.0,0.0098,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.75,0.0,0.00797,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.85,0.0,0.00653,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.95,0.0,0.0049,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8.05,0.0,0.00378,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8.15,0.0,0.00283,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8.25,0.0,0.00238,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
