Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,4.1810763E-5,4.760584E-5,1.0E-4,2.1005826,1.4760108E-4,1.0E-4,1.7917668E-4,2.0401001E-4,2.0E-4,0.98034406,3.039896E-4,1.0E-4,0.0021792934,0.0024811574,0.0015,0.60455656,0.0029799168,5.0E-4,0.021580452,0.024552178,0.0168,0.68425703,0.028649058,0.0042
6.1,4.1810763E-5,4.760584E-5,1.0E-4,2.1005826,1.4760108E-4,1.0E-4,1.7917668E-4,2.0401001E-4,2.0E-4,0.98034406,3.039896E-4,1.0E-4,0.0021792934,0.0024811574,0.0015,0.60455656,0.0029799168,5.0E-4,0.021580452,0.024552178,0.0168,0.68425703,0.028649058,0.0042
6.2,4.1810763E-5,4.760584E-5,1.0E-4,2.1005826,1.4760108E-4,1.0E-4,1.7917668E-4,2.0401001E-4,2.0E-4,0.98034406,3.039896E-4,1.0E-4,0.0021792934,0.0024811574,0.0015,0.60455656,0.0029799168,5.0E-4,0.021580452,0.024552178,0.0168,0.68425703,0.028649058,0.0042
6.3,4.1810763E-5,4.760584E-5,1.0E-4,2.1005826,1.4760108E-4,1.0E-4,1.7917668E-4,2.0401001E-4,2.0E-4,0.98034406,3.039896E-4,1.0E-4,0.0021792934,0.0024811574,0.0015,0.60455656,0.0029799168,5.0E-4,0.021580452,0.024552178,0.0168,0.68425703,0.028649058,0.0042
6.4,4.1810763E-5,4.760584E-5,1.0E-4,2.1005826,1.4760108E-4,1.0E-4,1.7917668E-4,2.0401001E-4,2.0E-4,0.98034406,3.039896E-4,1.0E-4,0.0021792934,0.0024811574,0.0015,0.60455656,0.0029799168,5.0E-4,0.021580452,0.024552178,0.0168,0.68425703,0.028649058,0.0042
6.5,3.154503E-5,3.5370947E-5,0.0,0.0,3.5370947E-5,0.0,1.3518598E-4,1.5158148E-4,1.0E-4,0.6597112,1.5158148E-4,0.0,0.0016446467,0.0018440346,0.0012,0.650747,0.0021434813,3.0E-4,0.01632528,0.018296983,0.0133,0.7268958,0.021536604,0.0033
6.6,3.1535834E-5,3.536033E-5,0.0,0.0,3.536033E-5,0.0,1.3514658E-4,1.5153598E-4,1.0E-4,0.6599093,1.5153598E-4,0.0,0.0016441676,0.0018434814,0.0012,0.65094227,0.0021429283,3.0E-4,0.01632056,0.018291542,0.0133,0.727112,0.02153118,0.0033
6.7,2.8267326E-5,3.1479103E-5,0.0,0.0,3.1479103E-5,0.0,1.2114006E-4,1.3490395E-4,1.0E-4,0.74126816,1.3490395E-4,0.0,0.0014738824,0.0016413033,0.001,0.60927194,0.0019408108,3.0E-4,0.014641452,0.016300581,0.0117,0.7177658,0.01925168,0.003
6.8,2.8212884E-5,3.141697E-5,0.0,0.0,3.141697E-5,0.0,1.20906756E-4,1.346377E-4,1.0E-4,0.7427341,1.346377E-4,0.0,0.0014710457,0.0016380665,0.001,0.61047584,0.001937575,3.0E-4,0.014613459,0.01626869,0.0117,0.7191729,0.019219883,0.003
6.9,2.4227871E-5,2.671505E-5,0.0,0.0,2.671505E-5,0.0,1.03829596E-4,1.1448847E-4,1.0E-4,0.8734504,1.1448847E-4,0.0,0.0012633923,0.0013930819,0.001,0.7178329,0.0016926639,3.0E-4,0.012562336,0.013851184,0.0101,0.7291795,0.016316557,0.0025
7.0,2.348524E-5,2.5843534E-5,0.0,0.0,2.5843534E-5,0.0,1.0064714E-4,1.1075373E-4,1.0E-4,0.90290415,1.1075373E-4,0.0,0.0012246901,0.0013476682,9.0E-4,0.66782016,0.001647264,3.0E-4,0.012179627,0.013402596,0.0099,0.73866284,0.01586909,0.0025
7.1,2.2311642E-5,2.4470135E-5,0.0,0.0,2.4470135E-5,0.0,9.561782E-5,1.0486822E-4,1.0E-4,0.95357776,1.0486822E-4,0.0,0.0011635252,0.0012760976,8.0E-4,0.6269113,0.0015757148,3.0E-4,0.01157452,0.012695221,0.0096,0.75619006,0.015163483,0.0025
7.2,1.6533986E-5,1.7675286E-5,0.0,0.0,1.7675286E-5,0.0,7.085802E-5,7.5749376E-5,0.0,0.0,7.5749376E-5,0.0,8.623549E-4,9.21922E-4,6.0E-4,0.6508143,0.0011217376,2.0E-4,0.008590161,0.009187257,0.0076,0.8272328,0.011069801,0.0019
7.3,1.4703092E-5,1.5563814E-5,0.0,0.0,1.5563814E-5,0.0,6.301173E-5,6.67007E-5,0.0,0.0,6.67007E-5,0.0,7.668978E-4,8.1184006E-4,5.0E-4,0.61588484,0.0010116777,2.0E-4,0.0076425658,0.008094822,0.0063,0.7782753,0.00958268,0.0015
7.4,6.1331984E-6,5.5297623E-6,0.0,0.0,5.5297623E-6,0.0,2.6284872E-5,2.369877E-5,0.0,0.0,2.369877E-5,0.0,3.199713E-4,2.8849486E-4,2.0E-4,0.6932533,4.8843713E-4,2.0E-4,0.0031951098,0.0028812578,0.0025,0.8676766,0.003579241,7.0E-4
7.5,5.954766E-6,5.33936E-6,0.0,0.0,5.33936E-6,0.0,2.5520176E-5,2.2882774E-5,0.0,0.0,2.2882774E-5,0.0,3.1066386E-4,2.785627E-4,2.0E-4,0.71797127,4.7850696E-4,2.0E-4,0.003102299,0.002782189,0.0024,0.86263007,0.0034802414,7.0E-4
7.6,4.9726646E-6,4.3159957E-6,0.0,0.0,4.3159957E-6,0.0,2.1311245E-5,1.8496996E-5,0.0,0.0,1.8496996E-5,0.0,2.5943352E-4,2.25178E-4,2.0E-4,0.8881863,4.2513295E-4,2.0E-4,0.0025913084,0.0022495328,0.0019,0.84461975,0.0027484081,5.0E-4
7.7,3.3613894E-6,2.853132E-6,0.0,0.0,2.853132E-6,0.0,1.4405875E-5,1.2227652E-5,0.0,0.0,1.2227652E-5,0.0,1.7537741E-4,1.4886176E-4,0.0,0.0,1.4886176E-4,0.0,0.0017523908,0.0014876467,0.0013,0.8738634,0.0017872005,3.0E-4
7.8,1.1828961E-6,1.0124115E-6,0.0,0.0,1.0124115E-6,0.0,5.069545E-6,4.3388995E-6,0.0,0.0,4.3388995E-6,0.0,6.171996E-5,5.2824853E-5,0.0,0.0,5.2824853E-5,0.0,6.170282E-4,5.281259E-4,4.0E-4,0.75739515,7.2802027E-4,2.0E-4
7.9,2.2967266E-7,1.862149E-7,0.0,0.0,1.862149E-7,0.0,9.843111E-7,7.9806364E-7,0.0,0.0,7.9806364E-7,0.0,1.19839215E-5,9.716385E-6,0.0,0.0,9.716385E-6,0.0,1.1983275E-4,9.7159886E-5,2.0E-4,2.0584629,2.9714045E-4,2.0E-4
