Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,2.331472E-5,2.5421763E-5,0.0,0.0,2.5421763E-5,0.0,9.99164E-5,1.0894653E-4,0.0,0.0,1.0894653E-4,0.0,0.0012158032,0.0013257355,8.0E-4,0.6034386,0.0014256029,1.0E-4,0.01209173,0.013190052,0.0071,0.5382845,0.013782137,6.0E-4
6.1,1.0407654E-5,1.1318951E-5,0.0,0.0,1.1318951E-5,0.0,4.4603472E-5,4.850904E-5,0.0,0.0,4.850904E-5,0.0,5.4291193E-4,5.904646E-4,2.0E-4,0.3387163,5.904646E-4,0.0,0.0054158745,0.005891631,0.0033,0.5601166,0.0060904524,2.0E-4
6.2,1.0407654E-5,1.1318951E-5,0.0,0.0,1.1318951E-5,0.0,4.4603472E-5,4.850904E-5,0.0,0.0,4.850904E-5,0.0,5.4291193E-4,5.904646E-4,2.0E-4,0.3387163,5.904646E-4,0.0,0.0054158745,0.005891631,0.0033,0.5601166,0.0060904524,2.0E-4
6.3,5.1323277E-6,5.5694973E-6,0.0,0.0,5.5694973E-6,0.0,2.1995505E-5,2.3869105E-5,0.0,0.0,2.3869105E-5,0.0,2.6776237E-4,2.9057622E-4,0.0,0.0,2.9057622E-4,0.0,0.0026743996,0.0029028093,0.0012,0.41339266,0.003002519,1.0E-4
6.4,2.4985154E-6,2.704983E-6,0.0,0.0,2.704983E-6,0.0,1.07078795E-5,1.1592752E-5,0.0,0.0,1.1592752E-5,0.0,1.3036063E-4,1.4113625E-4,0.0,0.0,1.4113625E-4,0.0,0.0013028418,0.0014108209,3.0E-4,0.21264216,0.0014108209,0.0
6.5,2.4846438E-6,2.6909167E-6,0.0,0.0,2.6909167E-6,0.0,1.064843E-5,1.1532469E-5,0.0,0.0,1.1532469E-5,0.0,1.2963692E-4,1.404024E-4,0.0,0.0,1.404024E-4,0.0,0.0012956132,0.0014034916,3.0E-4,0.21375261,0.0014034916,0.0
6.6,2.072566E-7,2.1018676E-7,0.0,0.0,2.1018676E-7,0.0,8.882423E-7,9.008001E-7,0.0,0.0,9.008001E-7,0.0,1.0814296E-5,1.0967187E-5,0.0,0.0,1.0967187E-5,0.0,1.081377E-4,1.09666646E-4,1.0E-4,0.91185427,1.09666646E-4,0.0
6.7,1.7544528E-7,1.7791321E-7,0.0,0.0,1.7791321E-7,0.0,7.5190815E-7,7.62485E-7,0.0,0.0,7.62485E-7,0.0,9.154443E-6,9.283217E-6,0.0,0.0,9.283217E-6,0.0,9.1540656E-5,9.282845E-5,1.0E-4,1.077256,9.282845E-5,0.0
6.8,1.2320395E-7,1.248146E-7,0.0,0.0,1.248146E-7,0.0,5.280168E-7,5.3491965E-7,0.0,0.0,5.3491965E-7,0.0,6.428586E-6,6.5126283E-6,0.0,0.0,6.5126283E-6,0.0,6.4284E-5,6.5124485E-5,1.0E-4,1.5355208,6.5124485E-5,0.0
6.9,6.399997E-8,6.4862306E-8,0.0,0.0,6.4862306E-8,0.0,2.7428555E-7,2.779813E-7,0.0,0.0,2.779813E-7,0.0,3.3394215E-6,3.3844176E-6,0.0,0.0,3.3844176E-6,0.0,3.3393713E-5,3.3843724E-5,0.0,0.0,3.3843724E-5,0.0
7.0,6.4455685E-9,6.535444E-9,0.0,0.0,6.535444E-9,0.0,2.7623864E-8,2.8009048E-8,0.0,0.0,2.8009048E-8,0.0,3.3632048E-7,3.4101015E-7,0.0,0.0,3.4101015E-7,0.0,3.3631998E-6,3.4101015E-6,0.0,0.0,3.4101015E-6,0.0
