Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.1,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.2,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.3,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.4,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.5,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.6,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.7,7.135738E-6,7.477887E-6,0.0,0.0,7.477887E-6,0.0,3.0581377E-5,3.2047807E-5,1.0E-4,3.1203384,1.320446E-4,1.0E-4,3.7226462E-4,3.9013213E-4,8.0E-4,2.0505874,7.8997604E-4,4.0E-4,0.0037164164,0.0038964304,0.0032,0.8212645,0.0047929236,9.0E-4
6.8,5.959142E-6,6.2372596E-6,0.0,0.0,6.2372596E-6,0.0,2.553893E-5,2.673094E-5,0.0,0.0,2.673094E-5,0.0,3.108921E-4,3.254187E-4,6.0E-4,1.8437786,5.253536E-4,2.0E-4,0.0031045752,0.0032511952,0.0026,0.7997059,0.0036498946,4.0E-4
6.9,2.2946929E-6,2.3826415E-6,0.0,0.0,2.3826415E-6,0.0,9.834361E-6,1.0211284E-5,0.0,0.0,1.0211284E-5,0.0,1.1972676E-4,1.2431575E-4,3.0E-4,2.41321,2.2430332E-4,1.0E-4,0.0011966228,0.0012425085,0.001,0.8048234,0.0014422601,2.0E-4
7.0,2.2468673E-6,2.3323296E-6,0.0,0.0,2.3323296E-6,0.0,9.629396E-6,9.995662E-6,0.0,0.0,9.995662E-6,0.0,1.1723159E-4,1.21690864E-4,3.0E-4,2.4652631,2.216787E-4,1.0E-4,0.0011716976,0.0012162885,0.001,0.8221733,0.0014160454,2.0E-4
7.1,1.9921076E-6,2.0647524E-6,0.0,0.0,2.0647524E-6,0.0,8.537577E-6,8.8489105E-6,0.0,0.0,8.8489105E-6,0.0,1.0394004E-4,1.077306E-4,2.0E-4,1.8564827,2.0771983E-4,1.0E-4,0.0010389143,0.0010768265,8.0E-4,0.7429238,0.0012766111,2.0E-4
7.2,1.4524545E-6,1.5046218E-6,0.0,0.0,1.5046218E-6,0.0,6.2247905E-6,6.4483647E-6,0.0,0.0,6.4483647E-6,0.0,7.5784184E-5,7.850626E-5,0.0,0.0,7.850626E-5,0.0,7.575835E-4,7.848097E-4,3.0E-4,0.38225827,7.848097E-4,0.0
7.3,8.9802575E-7,9.3094036E-7,0.0,0.0,9.3094036E-7,0.0,3.848676E-6,3.989739E-6,0.0,0.0,3.989739E-6,0.0,4.685662E-5,4.8574104E-5,0.0,0.0,4.8574104E-5,0.0,4.6846745E-4,4.8564616E-4,3.0E-4,0.6177337,4.8564616E-4,0.0
7.4,7.776139E-7,8.0610596E-7,0.0,0.0,8.0610596E-7,0.0,3.3326266E-6,3.4547359E-6,0.0,0.0,3.4547359E-6,0.0,4.0573974E-5,4.2060707E-5,0.0,0.0,4.2060707E-5,0.0,4.0566566E-4,4.205382E-4,2.0E-4,0.47558102,4.205382E-4,0.0
7.5,5.244417E-7,5.4416245E-7,0.0,0.0,5.4416245E-7,0.0,2.2476054E-6,2.332123E-6,0.0,0.0,2.332123E-6,0.0,2.7364253E-5,2.8393293E-5,0.0,0.0,2.8393293E-5,0.0,2.7360884E-4,2.8390318E-4,2.0E-4,0.7044655,2.8390318E-4,0.0
7.6,1.5489647E-7,1.609074E-7,0.0,0.0,1.609074E-7,0.0,6.6384183E-7,6.896031E-7,0.0,0.0,6.896031E-7,0.0,8.082245E-6,8.395906E-6,0.0,0.0,8.395906E-6,0.0,8.08195E-5,8.395788E-5,0.0,0.0,8.395788E-5,0.0
