Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,1.5708529E-5,4.953019E-6,0.0,0.0,4.953019E-6,0.0,6.7320536E-5,2.122708E-5,0.0,0.0,2.122708E-5,0.0,8.193192E-4,2.584142E-4,3.0E-4,1.1609269,2.584142E-4,0.0,0.008163051,0.0025817433,0.0022,0.8521374,0.0034794197,9.0E-4
6.1,1.5708529E-5,4.953019E-6,0.0,0.0,4.953019E-6,0.0,6.7320536E-5,2.122708E-5,0.0,0.0,2.122708E-5,0.0,8.193192E-4,2.584142E-4,3.0E-4,1.1609269,2.584142E-4,0.0,0.008163051,0.0025817433,0.0022,0.8521374,0.0034794197,9.0E-4
6.2,1.5708529E-5,4.953019E-6,0.0,0.0,4.953019E-6,0.0,6.7320536E-5,2.122708E-5,0.0,0.0,2.122708E-5,0.0,8.193192E-4,2.584142E-4,3.0E-4,1.1609269,2.584142E-4,0.0,0.008163051,0.0025817433,0.0022,0.8521374,0.0034794197,9.0E-4
6.3,1.5708529E-5,4.953019E-6,0.0,0.0,4.953019E-6,0.0,6.7320536E-5,2.122708E-5,0.0,0.0,2.122708E-5,0.0,8.193192E-4,2.584142E-4,3.0E-4,1.1609269,2.584142E-4,0.0,0.008163051,0.0025817433,0.0022,0.8521374,0.0034794197,9.0E-4
6.4,1.4622509E-5,3.728575E-6,0.0,0.0,3.728575E-6,0.0,6.266639E-5,1.5979527E-5,0.0,0.0,1.5979527E-5,0.0,7.626962E-4,1.9453668E-4,3.0E-4,1.5421256,1.9453668E-4,0.0,0.007600839,0.001944091,0.002,1.0287584,0.002742536,8.0E-4
6.5,1.3335527E-5,2.2794102E-6,0.0,0.0,2.2794102E-6,0.0,5.7151006E-5,9.768868E-6,0.0,0.0,9.768868E-6,0.0,6.955913E-4,1.1893016E-4,1.0E-4,0.8408296,1.1893016E-4,0.0,0.0069341804,0.0011888349,8.0E-4,0.67292774,0.0014884783,3.0E-4
6.6,1.3332855E-5,2.276559E-6,0.0,0.0,2.276559E-6,0.0,5.7139558E-5,9.756649E-6,0.0,0.0,9.756649E-6,0.0,6.9545204E-4,1.18781405E-4,1.0E-4,0.8418826,1.18781405E-4,0.0,0.0069327964,0.001187349,8.0E-4,0.6737699,0.0014869928,3.0E-4
6.7,1.3318214E-5,2.2657844E-6,0.0,0.0,2.2657844E-6,0.0,5.707681E-5,9.710472E-6,0.0,0.0,9.710472E-6,0.0,6.946886E-4,1.18219265E-4,1.0E-4,0.8458858,1.18219265E-4,0.0,0.0069252094,0.0011817336,8.0E-4,0.67697155,0.001481379,3.0E-4
6.8,1.2441338E-5,1.6792052E-6,0.0,0.0,1.6792052E-6,0.0,5.331893E-5,7.1965756E-6,0.0,0.0,7.1965756E-6,0.0,6.489646E-4,8.761508E-5,1.0E-4,1.141356,8.761508E-5,0.0,0.0064707273,8.759375E-4,5.0E-4,0.57081693,0.0010757623,2.0E-4
6.9,1.1130476E-5,1.031316E-6,0.0,0.0,1.031316E-6,0.0,4.7701167E-5,4.4199182E-6,0.0,0.0,4.4199182E-6,0.0,5.806069E-4,5.381119E-5,1.0E-4,1.8583496,5.381119E-5,0.0,0.0057909233,5.380838E-4,2.0E-4,0.37168932,6.3803E-4,1.0E-4
