Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,9.565505E-4,3.958575E-4,4.0585353E-4,1.0252516,1.0E-5,0.009524435,0.003951746,0.0039617065,1.0025206,1.0E-5
6.1,9.565505E-4,3.958575E-4,4.0585353E-4,1.0252516,1.0E-5,0.009524435,0.003951746,0.0039617065,1.0025206,1.0E-5
6.2,9.565505E-4,3.958575E-4,4.0585353E-4,1.0252516,1.0E-5,0.009524435,0.003951746,0.0039617065,1.0025206,1.0E-5
6.3,9.565505E-4,3.958575E-4,4.0585353E-4,1.0252516,1.0E-5,0.009524435,0.003951746,0.0039617065,1.0025206,1.0E-5
6.4,9.055163E-4,3.958575E-4,4.0585353E-4,1.0252516,1.0E-5,0.009018354,0.003951746,0.0039617065,1.0025206,1.0E-5
6.5,9.055163E-4,3.958575E-4,4.0585353E-4,1.0252516,1.0E-5,0.009018354,0.003951746,0.0039617065,1.0025206,1.0E-5
6.6,8.0626784E-4,3.958575E-4,4.0585353E-4,1.0252516,1.0E-5,0.008033488,0.003951746,0.0039617065,1.0025206,1.0E-5
6.7,6.5402425E-4,3.3292902E-4,3.429257E-4,1.0300264,1.0E-5,0.0065210275,0.0033243506,0.0033343174,1.0029981,1.0E-5
6.8,5.9664896E-4,3.3129397E-4,3.4129064E-4,1.0301747,1.0E-5,0.005950495,0.0033080487,0.0033180155,1.0030129,1.0E-5
6.9,5.8448757E-4,3.2797916E-4,3.379759E-4,1.0304798,1.0E-5,0.0058295266,0.0032749989,0.003284966,1.0030434,1.0E-5
7.0,5.534883E-4,3.1904122E-4,3.2903804E-4,1.0313339,1.0E-5,0.0055211177,0.0031858785,0.0031958467,1.0031289,1.0E-5
7.1,5.355756E-4,3.1324677E-4,3.2324364E-4,1.0319138,1.0E-5,0.0053428668,0.003128098,0.003138067,1.0031868,1.0E-5
7.2,5.171009E-4,3.036337E-4,3.1363065E-4,1.0329244,1.0E-5,0.0051589934,0.0030322333,0.0030422031,1.0032879,1.0E-5
7.3,4.4320893E-4,2.709308E-4,2.809281E-4,1.0368998,1.0E-5,0.00442326,0.0027060313,0.0027160044,1.0036855,1.0E-5
7.4,4.2176177E-4,2.599174E-4,2.599174E-4,1.0,0.0,0.0042096223,0.00259616,0.00259616,1.0,0.0
7.5,3.5590364E-4,2.2190758E-4,2.2190758E-4,1.0,0.0,0.0035533418,0.002216881,0.002216881,1.0,0.0
7.6,2.3072914E-4,1.5130457E-4,1.5130457E-4,1.0,0.0,0.0023048974,0.0015120271,0.0015120271,1.0,0.0
7.7,1.319879E-4,8.3721854E-5,8.3721854E-5,1.0,0.0,0.0013190953,8.369078E-4,8.369078E-4,1.0,0.0
7.8,6.526368E-5,4.581217E-5,4.581217E-5,1.0,0.0,6.524452E-4,4.5802852E-4,4.5802852E-4,1.0,0.0
7.9,1.1803763E-5,7.651788E-6,7.651788E-6,1.0,0.0,1.1803136E-4,7.651533E-5,7.651533E-5,1.0,0.0
8.0,1.4951048E-7,6.654386E-8,6.654386E-8,1.0,0.0,1.4951038E-6,6.654386E-7,6.654386E-7,1.0,0.0
