Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0021918174,0.002535,0.0025449747,1.0039347,1.0E-5,0.021703249,0.025111282,0.02513078,1.0007764,2.0E-5
6.1,0.0021918174,0.002535,0.0025449747,1.0039347,1.0E-5,0.021703249,0.025111282,0.02513078,1.0007764,2.0E-5
6.2,0.0012209718,0.0012878707,0.0012978577,1.0077548,1.0E-5,0.012142851,0.01281264,0.012832384,1.0015409,2.0E-5
6.3,0.0012209718,0.0012878707,0.0012978577,1.0077548,1.0E-5,0.012142851,0.01281264,0.012832384,1.0015409,2.0E-5
6.4,8.811662E-4,8.6418656E-4,8.6418656E-4,1.0,0.0,0.0087768035,0.00861194,0.008621854,1.0011512,1.0E-5
6.5,8.811662E-4,8.6418656E-4,8.6418656E-4,1.0,0.0,0.0087768035,0.00861194,0.008621854,1.0011512,1.0E-5
6.6,6.21308E-4,5.4934516E-4,5.4934516E-4,1.0,0.0,0.0061957375,0.005481174,0.0054911193,1.0018145,1.0E-5
6.7,4.7724912E-4,3.757697E-4,3.757697E-4,1.0,0.0,0.0047622547,0.0037517229,0.0037517229,1.0,0.0
6.8,4.1235742E-4,2.9889002E-4,2.9889002E-4,1.0,0.0,0.0041159308,0.002985009,0.002985009,1.0,0.0
6.9,4.0535472E-4,2.9127175E-4,2.9127175E-4,1.0,0.0,0.004046161,0.002909027,0.002909027,1.0,0.0
7.0,4.004335E-4,2.858915E-4,2.858915E-4,1.0,0.0,0.003997127,0.0028553635,0.0028553635,1.0,0.0
7.1,3.8854225E-4,2.7331332E-4,2.7331332E-4,1.0,0.0,0.003878636,0.0027298962,0.0027298962,1.0,0.0
7.2,3.7187067E-4,2.5592445E-4,2.5592445E-4,1.0,0.0,0.00371249,0.0025564157,0.0025564157,1.0,0.0
7.3,3.6995133E-4,2.5429038E-4,2.5429038E-4,1.0,0.0,0.0036933604,0.0025401122,0.0025401122,1.0,0.0
7.4,3.6787192E-4,2.5240466E-4,2.5240466E-4,1.0,0.0,0.0036726352,0.0025212981,0.0025212981,1.0,0.0
7.5,3.605249E-4,2.4695593E-4,2.4695593E-4,1.0,0.0,0.0035994058,0.0024669329,0.0024669329,1.0,0.0
7.6,3.3084993E-4,2.2468645E-4,2.2468645E-4,1.0,0.0,0.0033035777,0.002244708,0.002244708,1.0,0.0
7.7,2.0455034E-4,1.1707973E-4,1.1707973E-4,1.0,0.0,0.0020436216,0.0011702535,0.0011702535,1.0,0.0
7.8,1.0877206E-5,4.428085E-6,4.428085E-6,1.0,0.0,1.0876673E-4,4.4280296E-5,4.4280296E-5,1.0,0.0
7.9,2.3464601E-7,1.18402845E-7,1.18402845E-7,1.0,0.0,2.3464577E-6,1.184028E-6,1.184028E-6,1.0,0.0
