
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.001023569
6.1	  6.947222E-4
6.2	  6.3903164E-4
6.3	  6.3149154E-4
6.4	  5.919901E-4
6.5	  5.7423924E-4
6.6	  5.5475225E-4
6.7	  5.205093E-4
6.8	  5.0055445E-4
6.9	  4.6953102E-4
7.0	  3.8641447E-4
7.1	  3.2865192E-4
7.2	  2.6590136E-4
7.3	  2.0740448E-4
7.4	  1.5948903E-4
7.5	  9.015547E-5
7.6	  5.821092E-5
7.7	  4.757617E-6
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  9.891186E-4
6.1	  6.3732493E-4
6.2	  5.777687E-4
6.3	  5.69574E-4
6.4	  5.273565E-4
6.5	  5.082702E-4
6.6	  4.8752132E-4
6.7	  4.5217964E-4
6.8	  4.315801E-4
6.9	  4.0205332E-4
7.0	  3.207907E-4
7.1	  2.638118E-4
7.2	  2.0309901E-4
7.3	  1.5182374E-4
7.4	  1.1191672E-4
7.5	  5.9846494E-5
7.6	  3.7687976E-5
7.7	  3.513775E-6
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0010190889
6.1	  6.4731855E-4
6.2	  5.877629E-4
6.3	  5.795683E-4
6.4	  5.3735124E-4
6.5	  5.082702E-4
6.6	  4.8752132E-4
6.7	  4.5217964E-4
6.8	  4.315801E-4
6.9	  4.0205332E-4
7.0	  3.207907E-4
7.1	  2.638118E-4
7.2	  2.0309901E-4
7.3	  1.5182374E-4
7.4	  1.1191672E-4
7.5	  5.9846494E-5
7.6	  3.7687976E-5
7.7	  3.513775E-6
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  3.0E-5
6.1	  1.0E-5
6.2	  1.0E-5
6.3	  1.0E-5
6.4	  1.0E-5
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


