Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.002068062,0.002249576,0.002249576,1.0,0.0,0.02048922,0.022280399,0.022290176,1.0004388,1.0E-5
6.1,0.0013059238,0.0014115906,0.0014115906,1.0,0.0,0.01298276,0.01402966,0.01403952,1.0007027,1.0E-5
6.2,0.0013059238,0.0014115906,0.0014115906,1.0,0.0,0.01298276,0.01402966,0.01403952,1.0007027,1.0E-5
6.3,8.670483E-4,9.331125E-4,9.331125E-4,1.0,0.0,0.008636732,0.009292879,0.009292879,1.0,0.0
6.4,8.670483E-4,9.331125E-4,9.331125E-4,1.0,0.0,0.008636732,0.009292879,0.009292879,1.0,0.0
6.5,6.986842E-4,7.506906E-4,7.506906E-4,1.0,0.0,0.006964916,0.0074821403,0.0074821403,1.0,0.0
6.6,5.809739E-4,6.2358467E-4,6.2358467E-4,1.0,0.0,0.005794574,0.00621877,0.00621877,1.0,0.0
6.7,3.6623122E-4,3.925328E-4,3.925328E-4,1.0,0.0,0.0036562826,0.0039185574,0.0039185574,1.0,0.0
6.8,3.0990256E-4,3.3208873E-4,3.3208873E-4,1.0,0.0,0.0030947074,0.0033160534,0.0033160534,1.0,0.0
6.9,2.154659E-4,2.3078908E-4,2.3078908E-4,1.0,0.0,0.002152571,0.0023055724,0.0023055724,1.0,0.0
7.0,1.3833142E-4,1.480412E-4,1.480412E-4,1.0,0.0,0.0013824535,0.0014794683,0.0014794683,1.0,0.0
7.1,6.779115E-5,7.257448E-5,7.257448E-5,1.0,0.0,6.7770475E-4,7.2552945E-4,7.2552945E-4,1.0,0.0
7.2,2.592298E-5,2.7796052E-5,2.7796052E-5,1.0,0.0,2.5919956E-4,2.7793812E-4,2.7793812E-4,1.0,0.0
