Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,4.5295584E-4,4.564218E-4,4.6641726E-4,1.0218996,1.0E-5,0.004520337,0.004555385,0.0045852484,1.0065556,3.0E-5
6.1,4.5295584E-4,4.564218E-4,4.6641726E-4,1.0218996,1.0E-5,0.004520337,0.004555385,0.0045852484,1.0065556,3.0E-5
6.2,4.5295584E-4,4.564218E-4,4.6641726E-4,1.0218996,1.0E-5,0.004520337,0.004555385,0.0045852484,1.0065556,3.0E-5
6.3,3.2895492E-4,3.2776513E-4,3.3776183E-4,1.0304997,1.0E-5,0.003284684,0.003273017,0.0033029187,1.0091358,3.0E-5
6.4,3.2079802E-4,3.1899565E-4,3.2899246E-4,1.0313383,1.0E-5,0.0032033534,0.0031855737,0.0032154783,1.0093875,3.0E-5
6.5,2.7154534E-4,2.6801927E-4,2.780166E-4,1.0373007,1.0E-5,0.0027121378,0.0026771144,0.0027070341,1.0111761,3.0E-5
6.6,2.3571544E-4,2.3034477E-4,2.4034247E-4,1.0434031,1.0E-5,0.0023546559,0.0023011973,0.002331128,1.0130067,3.0E-5
6.7,2.0578515E-4,1.992944E-4,2.0929241E-4,1.050167,1.0E-5,0.002055947,0.0019912818,0.002021222,1.0150356,3.0E-5
6.8,1.8018926E-4,1.7302761E-4,1.8302588E-4,1.0577842,1.0E-5,0.0018004322,0.0017290477,0.0017589959,1.0173206,3.0E-5
6.9,1.596469E-4,1.5193493E-4,1.619334E-4,1.0658077,1.0E-5,0.0015953224,0.0015184252,0.0015483797,1.0197273,3.0E-5
7.0,1.3828653E-4,1.300213E-4,1.4002E-4,1.0769005,1.0E-5,0.0013820052,0.0012995641,0.0013195382,1.0153698,2.0E-5
7.1,1.1499152E-4,1.0611736E-4,1.161163E-4,1.0942253,1.0E-5,0.0011493203,0.0010607769,0.0010807557,1.0188341,2.0E-5
7.2,5.628194E-5,4.5760586E-5,4.5760586E-5,1.0,0.0,5.6267687E-4,4.5757066E-4,4.5757066E-4,1.0,0.0
7.3,3.5723086E-5,2.5404412E-5,2.5404412E-5,1.0,0.0,3.571734E-4,2.540486E-4,2.540486E-4,1.0,0.0
7.4,2.7291273E-5,1.7024766E-5,1.7024766E-5,1.0,0.0,2.7287923E-4,1.7026656E-4,1.7026656E-4,1.0,0.0
7.5,2.4254627E-5,1.42107065E-5,1.42107065E-5,1.0,0.0,2.425198E-4,1.421276E-4,1.421276E-4,1.0,0.0
7.6,2.0822463E-5,1.1522693E-5,1.1522693E-5,1.0,0.0,2.0820512E-4,1.15245566E-4,1.15245566E-4,1.0,0.0
7.7,9.80149E-6,2.8002585E-6,2.8002585E-6,1.0,0.0,9.801057E-5,2.8011282E-5,2.8011282E-5,1.0,0.0
7.8,5.225927E-6,6.4784024E-7,6.4784024E-7,1.0,0.0,5.225804E-5,6.484273E-6,6.484273E-6,1.0,0.0
7.9,3.2201583E-6,2.2419121E-7,2.2419121E-7,1.0,0.0,3.2201115E-5,2.2472002E-6,2.2472002E-6,1.0,0.0
8.0,7.2917294E-7,1.763022E-8,1.763022E-8,1.0,0.0,7.2917055E-6,1.8060365E-7,1.8060365E-7,1.0,0.0
8.1,9.602671E-8,5.8976446E-9,5.8976446E-9,1.0,0.0,9.602667E-7,6.021993E-8,6.021993E-8,1.0,0.0
