
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0013131002
6.1	  0.001307681
6.2	  0.0013008224
6.3	  0.0012897556
6.4	  0.0012117702
6.5	  0.0011854442
6.6	  0.001111811
6.7	  0.001027818
6.8	  9.775903E-4
6.9	  9.158276E-4
7.0	  8.759337E-4
7.1	  8.521265E-4
7.2	  8.2304585E-4
7.3	  7.854473E-4
7.4	  7.7653467E-4
7.5	  7.567935E-4
7.6	  6.6541E-4
7.7	  5.388092E-4
7.8	  3.667837E-4
7.9	  2.11856E-4
8.0	  8.7288594E-5
8.1	  1.9166706E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0013139155
6.1	  0.0013087603
6.2	  0.0013025942
6.3	  0.0012931811
6.4	  0.001208719
6.5	  0.0011990548
6.6	  0.0011354799
6.7	  0.001063545
6.8	  0.0010378812
6.9	  9.884841E-4
7.0	  9.5005584E-4
7.1	  9.240326E-4
7.2	  8.9528906E-4
7.3	  8.667759E-4
7.4	  8.582243E-4
7.5	  8.36954E-4
7.6	  7.328904E-4
7.7	  5.978206E-4
7.8	  4.642629E-4
7.9	  2.851367E-4
8.0	  1.0839601E-4
8.1	  1.6430899E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.012399331
6.1	  0.012394233
6.2	  0.012388135
6.3	  0.012378827
6.4	  0.012205411
6.5	  0.0121958535
6.6	  0.01212299
6.7	  0.012021878
6.8	  0.011986506
6.9	  0.011927661
7.0	  0.011849691
7.1	  0.011823951
7.2	  0.0117855305
7.3	  0.0117273545
7.4	  0.01132923
7.5	  0.010688702
7.6	  0.0072581046
7.7	  0.004515477
7.8	  0.0031030374
7.9	  0.0018346948
8.0	  6.083418E-4
8.1	  6.6430075E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0111
6.1	  0.0111
6.2	  0.0111
6.3	  0.0111
6.4	  0.01101
6.5	  0.01101
6.6	  0.011
6.7	  0.01097
6.8	  0.01096
6.9	  0.01095
7.0	  0.01091
7.1	  0.01091
7.2	  0.0109
7.3	  0.01087
7.4	  0.01048
7.5	  0.00986
7.6	  0.00653
7.7	  0.00392
7.8	  0.00264
7.9	  0.00155
8.0	  5.0E-4
8.1	  5.0E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


