Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,9.78405E-4,1.4590504E-4,1.858992E-4,1.2741109,4.0E-5,0.009741086,0.0014584847,0.0014984263,1.0273857,4.0E-5
6.1,9.78405E-4,1.4590504E-4,1.858992E-4,1.2741109,4.0E-5,0.009741086,0.0014584847,0.0014984263,1.0273857,4.0E-5
6.2,9.78405E-4,1.4590504E-4,1.858992E-4,1.2741109,4.0E-5,0.009741086,0.0014584847,0.0014984263,1.0273857,4.0E-5
6.3,9.78405E-4,1.4590504E-4,1.858992E-4,1.2741109,4.0E-5,0.009741086,0.0014584847,0.0014984263,1.0273857,4.0E-5
6.4,5.679649E-4,1.4590504E-4,1.858992E-4,1.2741109,4.0E-5,0.0056651547,0.0014584847,0.0014984263,1.0273857,4.0E-5
6.5,5.679649E-4,1.4590504E-4,1.858992E-4,1.2741109,4.0E-5,0.0056651547,0.0014584847,0.0014984263,1.0273857,4.0E-5
6.6,5.5976084E-4,1.4590504E-4,1.858992E-4,1.2741109,4.0E-5,0.0055835294,0.0014584847,0.0014984263,1.0273857,4.0E-5
6.7,4.111534E-4,1.445841E-4,1.8457831E-4,1.2766156,4.0E-5,0.0041039353,0.0014452925,0.0014852346,1.027636,4.0E-5
6.8,3.9482914E-4,1.4258861E-4,1.8258291E-4,1.2804873,4.0E-5,0.0039412836,0.0014253634,0.0014653063,1.028023,4.0E-5
6.9,3.3769844E-4,1.3116724E-4,1.611633E-4,1.2286856,3.0E-5,0.0033718573,0.0013112876,0.0013412484,1.0228482,3.0E-5
7.0,2.6065056E-4,9.686937E-5,1.2686646E-4,1.3096654,3.0E-5,0.0026034506,9.6862105E-4,9.98592E-4,1.0309418,3.0E-5
7.1,6.7817055E-5,8.140949E-6,8.140949E-6,1.0,0.0,6.779636E-4,8.1406906E-5,8.1406906E-5,1.0,0.0
7.2,4.3790962E-5,5.0757085E-6,5.0757085E-6,1.0,0.0,4.3782333E-4,5.0756116E-5,5.0756116E-5,1.0,0.0
7.3,1.6332544E-5,2.5198376E-6,2.5198376E-6,1.0,0.0,1.6331344E-4,2.5198176E-5,2.5198176E-5,1.0,0.0
