
X-Axis: Magnitude
Y-Axis: 10 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.00348675
6.1	  0.00348675
6.2	  0.00348675
6.3	  0.00348675
6.4	  0.00348675
6.5	  0.0034670907
6.6	  0.0034670907
6.7	  0.0034275902
6.8	  0.0034252026
6.9	  0.0034224992
7.0	  0.0034193532
7.1	  0.0034157229
7.2	  0.0034099987
7.3	  0.003404813
7.4	  0.0033998888
7.5	  0.0033916887
7.6	  0.0033738504
7.7	  0.0032119295
7.8	  0.0028679797
7.9	  0.0020273007
8.0	  0.0013914363
8.1	  8.298933E-4
8.2	  3.1977732E-4
8.3	  9.197987E-5
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0035493854
6.1	  0.0035493854
6.2	  0.0035493854
6.3	  0.0035493854
6.4	  0.0035493854
6.5	  0.003528701
6.6	  0.003528701
6.7	  0.0034866752
6.8	  0.00348381
6.9	  0.0034793352
7.0	  0.0034741985
7.1	  0.0034683298
7.2	  0.0034589572
7.3	  0.0034489788
7.4	  0.003439161
7.5	  0.003426834
7.6	  0.0034055663
7.7	  0.0032971818
7.8	  0.0030672832
7.9	  0.0021943315
8.0	  0.0013757964
8.1	  6.6932244E-4
8.2	  1.2784546E-4
8.3	  2.868753E-5
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0036988528
6.1	  0.0036988528
6.2	  0.0036988528
6.3	  0.0036988528
6.4	  0.0036988528
6.5	  0.0036781714
6.6	  0.0036781714
6.7	  0.0036361523
6.8	  0.0036332875
6.9	  0.0036288132
7.0	  0.0036236772
7.1	  0.0036178096
7.2	  0.0036084382
7.3	  0.0035984614
7.4	  0.003588645
7.5	  0.0035763201
7.6	  0.0035450894
7.7	  0.00343672
7.8	  0.0031968846
7.9	  0.0023040902
8.0	  0.0014357138
8.1	  6.9930236E-4
8.2	  1.2784546E-4
8.3	  2.868753E-5
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  1.5E-4
6.1	  1.5E-4
6.2	  1.5E-4
6.3	  1.5E-4
6.4	  1.5E-4
6.5	  1.5E-4
6.6	  1.5E-4
6.7	  1.5E-4
6.8	  1.5E-4
6.9	  1.5E-4
7.0	  1.5E-4
7.1	  1.5E-4
7.2	  1.5E-4
7.3	  1.5E-4
7.4	  1.5E-4
7.5	  1.5E-4
7.6	  1.4E-4
7.7	  1.4E-4
7.8	  1.3E-4
7.9	  1.1E-4
8.0	  6.0E-5
8.1	  3.0E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


