
X-Axis: Magnitude
Y-Axis: 10 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.090090066
6.1	  0.090090066
6.2	  0.090090066
6.3	  0.08643075
6.4	  0.081704415
6.5	  0.078181036
6.6	  0.07067384
6.7	  0.058094822
6.8	  0.047804173
6.9	  0.028553981
7.0	  0.022015138
7.1	  0.017101998
7.2	  0.015458403
7.3	  0.012733313
7.4	  0.009866194
7.5	  0.006648007
7.6	  0.0025092314
7.7	  3.1739488E-4
7.8	  2.3760769E-4
7.9	  1.7226185E-4
8.0	  1.2245761E-4
8.1	  6.199812E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.16673161
6.1	  0.16673161
6.2	  0.16673161
6.3	  0.16066726
6.4	  0.15255594
6.5	  0.14683272
6.6	  0.13391982
6.7	  0.11274672
6.8	  0.09259856
6.9	  0.054245494
7.0	  0.042064495
7.1	  0.032452874
7.2	  0.029453589
7.3	  0.023857482
7.4	  0.018258283
7.5	  0.012209582
7.6	  0.0046812436
7.7	  6.5293367E-4
7.8	  5.321372E-4
7.9	  3.9930744E-4
8.0	  2.9355253E-4
8.1	  1.3917852E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.16676494
6.1	  0.16676494
6.2	  0.16676494
6.3	  0.16070083
6.4	  0.15258984
6.5	  0.14686684
6.6	  0.13395447
6.7	  0.112773344
6.8	  0.09261671
6.9	  0.05425495
7.0	  0.042064495
7.1	  0.032452874
7.2	  0.029453589
7.3	  0.023857482
7.4	  0.018258283
7.5	  0.012209582
7.6	  0.0046812436
7.7	  6.5293367E-4
7.8	  5.321372E-4
7.9	  3.9930744E-4
8.0	  2.9355253E-4
8.1	  1.3917852E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  4.0E-5
6.1	  4.0E-5
6.2	  4.0E-5
6.3	  4.0E-5
6.4	  4.0E-5
6.5	  4.0E-5
6.6	  4.0E-5
6.7	  3.0E-5
6.8	  2.0E-5
6.9	  1.0E-5
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


