Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,2.2114732E-4,2.087804E-4,2.6876788E-4,1.2873232,6.0E-5,0.0022092736,0.0020860266,0.0021658596,1.0382705,8.0E-5
6.1,2.2114732E-4,2.087804E-4,2.6876788E-4,1.2873232,6.0E-5,0.0022092736,0.0020860266,0.0021658596,1.0382705,8.0E-5
6.2,2.2114732E-4,2.087804E-4,2.6876788E-4,1.2873232,6.0E-5,0.0022092736,0.0020860266,0.0021658596,1.0382705,8.0E-5
6.3,2.2114732E-4,2.087804E-4,2.6876788E-4,1.2873232,6.0E-5,0.0022092736,0.0020860266,0.0021658596,1.0382705,8.0E-5
6.4,2.2114732E-4,2.087804E-4,2.6876788E-4,1.2873232,6.0E-5,0.0022092736,0.0020860266,0.0021658596,1.0382705,8.0E-5
6.5,1.4534626E-4,1.3137059E-4,1.8136403E-4,1.3805526,5.0E-5,0.0014525123,0.001312962,0.0013728832,1.0456382,6.0E-5
6.6,1.1600384E-4,1.01436635E-4,1.314336E-4,1.2957212,3.0E-5,0.001159433,0.001013912,0.0010538715,1.0394112,4.0E-5
6.7,1.1288274E-4,9.827388E-5,1.2827093E-4,1.3052393,3.0E-5,0.0011282542,9.823124E-4,0.0010222731,1.0406803,4.0E-5
6.8,9.74947E-5,8.260282E-5,1.0260117E-4,1.2421025,2.0E-5,9.745194E-4,8.2572614E-4,8.5570134E-4,1.0363016,3.0E-5
6.9,8.251744E-5,6.816868E-5,8.816732E-5,1.2933699,2.0E-5,8.248681E-4,6.8148033E-4,7.114599E-4,1.0439918,3.0E-5
7.0,7.186073E-5,5.8494268E-5,7.8493096E-5,1.3418938,2.0E-5,7.18375E-4,5.847908E-4,6.1477325E-4,1.0512704,3.0E-5
7.1,5.6961744E-5,4.5727127E-5,5.572667E-5,1.2186786,1.0E-5,5.6947145E-4,4.571785E-4,4.7716938E-4,1.0437266,2.0E-5
7.2,3.9799485E-5,3.0792486E-5,3.0792486E-5,1.0,0.0,3.9792358E-4,3.0788282E-4,3.0788282E-4,1.0,0.0
7.3,2.7793016E-5,2.2866701E-5,2.2866701E-5,1.0,0.0,2.778954E-4,2.2864387E-4,2.2864387E-4,1.0,0.0
7.4,1.8234163E-5,1.568774E-5,1.568774E-5,1.0,0.0,1.8232666E-4,1.5686655E-4,1.5686655E-4,1.0,0.0
7.5,9.557518E-6,7.432713E-6,7.432713E-6,1.0,0.0,9.5571064E-5,7.432472E-5,7.432472E-5,1.0,0.0
7.6,1.3421597E-6,9.054312E-7,9.054312E-7,1.0,0.0,1.3421517E-5,9.05428E-6,9.05428E-6,1.0,0.0
