Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0015743093,0.0019331174,0.0019331174,1.0,0.0,0.01563203,0.019213019,0.019222826,1.0005105,1.0E-5
6.1,0.0015743093,0.0019331174,0.0019331174,1.0,0.0,0.01563203,0.019213019,0.019222826,1.0005105,1.0E-5
6.2,0.0015743093,0.0019331174,0.0019331174,1.0,0.0,0.01563203,0.019213019,0.019222826,1.0005105,1.0E-5
6.3,8.238434E-4,9.6218096E-4,9.6218096E-4,1.0,0.0,0.008207959,0.009591061,0.009591061,1.0,0.0
6.4,8.238434E-4,9.6218096E-4,9.6218096E-4,1.0,0.0,0.008207959,0.009591061,0.009591061,1.0,0.0
6.5,8.238434E-4,9.6218096E-4,9.6218096E-4,1.0,0.0,0.008207959,0.009591061,0.009591061,1.0,0.0
6.6,8.238434E-4,9.6218096E-4,9.6218096E-4,1.0,0.0,0.008207959,0.009591061,0.009591061,1.0,0.0
6.7,5.927367E-4,6.8538834E-4,6.8538834E-4,1.0,0.0,0.0059115817,0.0068402183,0.0068402183,1.0,0.0
6.8,5.242395E-4,6.048745E-4,6.048745E-4,1.0,0.0,0.0052300454,0.006039458,0.006039458,1.0,0.0
6.9,5.242395E-4,6.048745E-4,6.048745E-4,1.0,0.0,0.0052300454,0.006039458,0.006039458,1.0,0.0
7.0,5.242395E-4,6.048745E-4,6.048745E-4,1.0,0.0,0.0052300454,0.006039458,0.006039458,1.0,0.0
7.1,4.2465836E-4,4.8956956E-4,4.8956956E-4,1.0,0.0,0.0042384774,0.0048914864,0.0048914864,1.0,0.0
7.2,8.733795E-6,7.385397E-6,7.385397E-6,1.0,0.0,8.733451E-5,7.385187E-5,7.385187E-5,1.0,0.0
7.3,8.678364E-6,7.332295E-6,7.332295E-6,1.0,0.0,8.6780245E-5,7.332089E-5,7.332089E-5,1.0,0.0
7.4,8.645519E-6,7.303403E-6,7.303403E-6,1.0,0.0,8.645182E-5,7.303199E-5,7.303199E-5,1.0,0.0
7.5,6.138558E-6,5.267894E-6,5.267894E-6,1.0,0.0,6.1383886E-5,5.2677904E-5,5.2677904E-5,1.0,0.0
7.6,5.6314925E-6,4.832111E-6,4.832111E-6,1.0,0.0,5.63135E-5,4.8320264E-5,4.8320264E-5,1.0,0.0
7.7,1.1388961E-6,5.833832E-7,5.833832E-7,1.0,0.0,1.1388902E-5,5.8338223E-6,5.8338223E-6,1.0,0.0
7.8,1.3654947E-7,6.2454994E-8,6.2454994E-8,1.0,0.0,1.365494E-6,6.245499E-7,6.245499E-7,1.0,0.0
