Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.002105641,0.0023378176,0.0023477944,1.0042675,1.0E-5,0.020858008,0.023153966,0.023173504,1.0008438,2.0E-5
6.1,0.002105641,0.0023378176,0.0023477944,1.0042675,1.0E-5,0.020858008,0.023153966,0.023173504,1.0008438,2.0E-5
6.2,0.0011626717,0.0012724606,0.0012824478,1.0078487,1.0E-5,0.011566074,0.012654981,0.0126648545,1.0007802,1.0E-5
6.3,8.202525E-4,8.91708E-4,9.016991E-4,1.0112045,1.0E-5,0.008172315,0.008882407,0.008892318,1.0011158,1.0E-5
6.4,8.1962504E-4,8.9107314E-4,9.0106425E-4,1.0112125,1.0E-5,0.008166086,0.008876109,0.00888602,1.0011166,1.0E-5
6.5,6.641992E-4,7.1990065E-4,7.2989345E-4,1.0138808,1.0E-5,0.0066221743,0.0071763797,0.007186308,1.0013834,1.0E-5
6.6,5.7295704E-4,6.200405E-4,6.300343E-4,1.0161179,1.0E-5,0.0057148207,0.0061836545,0.0061935927,1.0016072,1.0E-5
6.7,4.7496508E-4,5.132855E-4,5.232804E-4,1.0194724,1.0E-5,0.004739512,0.005121397,0.0051313457,1.0019426,1.0E-5
6.8,3.2430296E-4,3.497545E-4,3.497545E-4,1.0,0.0,0.003238301,0.0034922638,0.0034922638,1.0,0.0
6.9,2.1804498E-4,2.3494668E-4,2.3494668E-4,1.0,0.0,0.0021783116,0.0023471361,0.0023471361,1.0,0.0
7.0,1.4336836E-4,1.545552E-4,1.545552E-4,1.0,0.0,0.001432759,0.0015445995,0.0015445995,1.0,0.0
7.1,4.2413245E-5,4.552502E-5,4.552502E-5,1.0,0.0,4.2405148E-4,4.5521575E-4,4.5521575E-4,1.0,0.0
7.2,2.538017E-6,2.577726E-6,2.577726E-6,1.0,0.0,2.537988E-5,2.5776973E-5,2.5776973E-5,1.0,0.0
7.3,2.8130427E-7,2.8572015E-7,2.8572015E-7,1.0,0.0,2.8130391E-6,2.8571992E-6,2.8571992E-6,1.0,0.0
