
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0011467156
6.1	  0.0011467156
6.2	  8.865613E-4
6.3	  8.865613E-4
6.4	  7.6497364E-4
6.5	  7.6497364E-4
6.6	  7.4992597E-4
6.7	  7.240546E-4
6.8	  5.308578E-4
6.9	  5.05996E-4
7.0	  3.8630638E-4
7.1	  2.0209046E-4
7.2	  1.7831543E-4
7.3	  9.9251854E-5
7.4	  7.915472E-5
7.5	  6.1502695E-5
7.6	  3.5857727E-5
7.7	  2.8763823E-5
7.8	  1.7667637E-5
7.9	  1.4586617E-5
8.0	  2.9355108E-6
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0011616853
6.1	  0.0011616853
6.2	  8.6940196E-4
6.3	  8.6940196E-4
6.4	  7.3300465E-4
6.5	  7.3300465E-4
6.6	  7.1616494E-4
6.7	  6.8894465E-4
6.8	  4.7755634E-4
6.9	  4.577671E-4
7.0	  3.422127E-4
7.1	  1.4397735E-4
7.2	  1.2353327E-4
7.3	  7.343221E-5
7.4	  5.7524077E-5
7.5	  4.453398E-5
7.6	  2.5009915E-5
7.7	  1.9165615E-5
7.8	  1.0475286E-5
7.9	  7.643667E-6
8.0	  1.7404317E-6
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.001201639
6.1	  0.001201639
6.2	  8.993759E-4
6.3	  8.993759E-4
6.4	  7.6298264E-4
6.5	  7.6298264E-4
6.6	  7.4614346E-4
6.7	  7.18924E-4
6.8	  4.975468E-4
6.9	  4.7775797E-4
7.0	  3.6220587E-4
7.1	  1.5397591E-4
7.2	  1.3353204E-4
7.3	  8.343148E-5
7.4	  5.7524077E-5
7.5	  4.453398E-5
7.6	  2.5009915E-5
7.7	  1.9165615E-5
7.8	  1.0475286E-5
7.9	  7.643667E-6
8.0	  1.7404317E-6
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  4.0E-5
6.1	  4.0E-5
6.2	  3.0E-5
6.3	  3.0E-5
6.4	  3.0E-5
6.5	  3.0E-5
6.6	  3.0E-5
6.7	  3.0E-5
6.8	  2.0E-5
6.9	  2.0E-5
7.0	  2.0E-5
7.1	  1.0E-5
7.2	  1.0E-5
7.3	  1.0E-5
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


