Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,6.628048E-4,7.433402E-4,7.8331045E-4,1.0537711,4.0E-5,0.006608314,0.0074135666,0.007483048,1.0093721,7.0E-5
6.1,4.3521097E-4,4.961604E-4,5.261455E-4,1.0604343,3.0E-5,0.0043435963,0.0049540824,0.0049839336,1.0060256,3.0E-5
6.2,3.6121515E-4,4.156502E-4,4.456377E-4,1.072146,3.0E-5,0.003606286,0.0041520367,0.004181912,1.0071954,3.0E-5
6.3,1.4235388E-4,1.7865987E-4,1.7865987E-4,1.0,0.0,0.0014226272,0.0017866704,0.0017866704,1.0,0.0
6.4,1.4158686E-4,1.7784047E-4,1.7784047E-4,1.0,0.0,0.0014149669,0.0017784894,0.0017784894,1.0,0.0
6.5,1.4072572E-4,1.7691942E-4,1.7691942E-4,1.0,0.0,0.0014063664,0.0017692937,0.0017692937,1.0,0.0
6.6,1.3925991E-4,1.753554E-4,1.753554E-4,1.0,0.0,0.0013917267,0.0017536782,0.0017536782,1.0,0.0
6.7,1.3778417E-4,1.7379165E-4,1.7379165E-4,1.0,0.0,0.0013769877,0.0017380653,0.0017380653,1.0,0.0
6.8,1.1367482E-4,1.4893012E-4,1.4893012E-4,1.0,0.0,0.0011361669,0.0014897975,0.0014897975,1.0,0.0
6.9,7.51954E-5,1.079259E-4,1.079259E-4,1.0,0.0,7.5169955E-4,0.0010801847,0.0010801847,1.0,0.0
7.0,5.2560266E-5,8.1096056E-5,8.1096056E-5,1.0,0.0,5.2547833E-4,8.1210316E-4,8.1210316E-4,1.0,0.0
7.1,4.6683643E-5,7.46258E-5,7.46258E-5,1.0,0.0,4.6673836E-4,7.474457E-4,7.474457E-4,1.0,0.0
7.2,2.7211627E-5,5.2759973E-5,5.2759973E-5,1.0,0.0,2.7208295E-4,5.2890263E-4,5.2890263E-4,1.0,0.0
7.3,2.2971257E-5,4.810541E-5,4.810541E-5,1.0,0.0,2.2968883E-4,4.8237795E-4,4.8237795E-4,1.0,0.0
7.4,1.8852415E-5,4.3612687E-5,4.3612687E-5,1.0,0.0,1.8850817E-4,4.374597E-4,4.374597E-4,1.0,0.0
7.5,1.7783263E-5,4.2306317E-5,4.2306317E-5,1.0,0.0,1.778184E-4,4.2437963E-4,4.2437963E-4,1.0,0.0
7.6,1.6398877E-5,4.0341627E-5,4.0341627E-5,1.0,0.0,1.6397667E-4,4.0471106E-4,4.0471106E-4,1.0,0.0
7.7,9.377899E-6,2.6494654E-5,2.6494654E-5,1.0,0.0,9.377503E-5,2.662899E-4,2.662899E-4,1.0,0.0
7.8,2.5687964E-6,6.2513873E-6,6.2513873E-6,1.0,0.0,2.5687666E-5,6.295415E-5,6.295415E-5,1.0,0.0
7.9,1.9204828E-7,2.1420831E-7,2.1420831E-7,1.0,0.0,1.920481E-6,2.1900614E-6,2.1900614E-6,1.0,0.0
