Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0013200947,0.0014133542,0.00142334,1.0070654,1.0E-5,0.013122803,0.01404831,0.01405817,1.0007018,1.0E-5
6.1,0.0013200947,0.0014133542,0.00142334,1.0070654,1.0E-5,0.013122803,0.01404831,0.01405817,1.0007018,1.0E-5
6.2,8.5411523E-4,9.109487E-4,9.2093955E-4,1.0109676,1.0E-5,0.008508399,0.009073433,0.009083342,1.0010921,1.0E-5
6.3,6.2311086E-4,6.631146E-4,6.631146E-4,1.0,0.0,0.0062136655,0.0066119144,0.0066119144,1.0,0.0
6.4,4.7955062E-4,5.0958124E-4,5.0958124E-4,1.0,0.0,0.004785171,0.0050844094,0.0050844094,1.0,0.0
6.5,4.006037E-4,4.2530545E-4,4.2530545E-4,1.0,0.0,0.0039988225,0.004245108,0.004245108,1.0,0.0
6.6,3.3849955E-4,3.591747E-4,3.591747E-4,1.0,0.0,0.003379844,0.0035860867,0.0035860867,1.0,0.0
6.7,2.403095E-4,2.5481134E-4,2.5481134E-4,1.0,0.0,0.002400498,0.0025452746,0.0025452746,1.0,0.0
6.8,1.7110848E-4,1.8142881E-4,1.8142881E-4,1.0,0.0,0.0017097679,0.0018128622,0.0018128622,1.0,0.0
6.9,1.2151648E-4,1.2890245E-4,1.2890245E-4,1.0,0.0,0.0012145005,0.0012883197,0.0012883197,1.0,0.0
7.0,6.320152E-5,6.712041E-5,6.712041E-5,1.0,0.0,6.3183554E-4,6.710312E-4,6.710312E-4,1.0,0.0
