Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0018264796,0.0017614096,0.0018113215,1.0283364,5.0E-5,0.018115403,0.017486818,0.01756542,1.0044949,8.0E-5
6.1,0.0018264796,0.0017614096,0.0018113215,1.0283364,5.0E-5,0.018115403,0.017486818,0.01756542,1.0044949,8.0E-5
6.2,0.0018264796,0.0017614096,0.0018113215,1.0283364,5.0E-5,0.018115403,0.017486818,0.01756542,1.0044949,8.0E-5
6.3,9.293162E-4,8.301551E-4,8.301551E-4,1.0,0.0,0.009254395,0.008271999,0.008291833,1.0023978,2.0E-5
6.4,9.293162E-4,8.301551E-4,8.301551E-4,1.0,0.0,0.009254395,0.008271999,0.008291833,1.0023978,2.0E-5
6.5,6.988258E-4,5.913462E-4,5.913462E-4,1.0,0.0,0.006966323,0.005898432,0.0059183137,1.0033708,2.0E-5
6.6,5.6434784E-4,4.4996463E-4,4.4996463E-4,1.0,0.0,0.005629168,0.004490972,0.0045108823,1.0044334,2.0E-5
6.7,4.7304068E-4,3.5488335E-4,3.5488335E-4,1.0,0.0,0.00472035,0.0035434833,0.003553448,1.002812,1.0E-5
6.8,3.8062103E-4,2.575425E-4,2.575425E-4,1.0,0.0,0.0037996976,0.0025725532,0.0025825277,1.0038772,1.0E-5
6.9,3.2472567E-4,1.9994036E-4,1.9994036E-4,1.0,0.0,0.0032425157,0.0019976576,0.0020076376,1.0049958,1.0E-5
7.0,2.602252E-4,1.3980496E-4,1.3980496E-4,1.0,0.0,0.002599207,0.0013971963,0.0013971963,1.0,0.0
7.1,2.1001195E-4,9.8391516E-5,9.8391516E-5,1.0,0.0,0.0020981359,9.834924E-4,9.834924E-4,1.0,0.0
7.2,1.736567E-4,6.688897E-5,6.688897E-5,1.0,0.0,0.0017352107,6.6869846E-4,6.6869846E-4,1.0,0.0
7.3,1.2825865E-4,3.1605257E-5,3.1605257E-5,1.0,0.0,0.0012818464,3.160114E-4,3.160114E-4,1.0,0.0
7.4,1.0257547E-4,1.6221828E-5,1.6221828E-5,1.0,0.0,0.0010252813,1.6220656E-4,1.6220656E-4,1.0,0.0
7.5,6.2686406E-5,9.519547E-6,9.519547E-6,1.0,0.0,6.266873E-4,9.519148E-5,9.519148E-5,1.0,0.0
7.6,1.3363979E-5,2.5539543E-6,2.5539543E-6,1.0,0.0,1.3363175E-4,2.5539286E-5,2.5539286E-5,1.0,0.0
