Subsection Index,Subsection Name,Total 500 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 500 Year Prob,Triggered 500 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 500 Year Prob,Triggered 500 Year Primary Mean Count
40,"Baker, Subsection 5",0.027,0.0,0.0,0.0,0.0,0.027,0.001,0.0,0.0,0.0,0.0,0.001,0.0
41,"Baker, Subsection 6",0.027,0.0,0.0,0.0,0.0,0.027,0.001,0.0,0.0,0.0,0.0,0.001,0.0
42,"Baker, Subsection 7",0.025,0.0,0.0,0.0,0.0,0.025,0.001,0.0,0.0,0.0,0.0,0.001,0.0
43,"Baker, Subsection 8",0.021,0.0,0.0,0.0,0.0,0.021,0.001,0.0,0.0,0.0,0.0,0.001,0.0
44,"Baker, Subsection 9",0.017,0.0,0.0,0.0,0.0,0.017,0.001,0.0,0.0,0.0,0.0,0.001,0.0
45,"Baker, Subsection 10",0.013,0.0,0.0,0.0,0.0,0.013,0.001,0.0,0.0,0.0,0.0,0.001,0.0
46,"Baker, Subsection 11",0.013,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,"Baker, Subsection 12",0.021,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,"Baker, Subsection 13",0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,"Bartlett Springs 2011 CFM, Subsection 0",0.365,0.0,0.0,0.0,0.003,0.348,0.002,0.0,0.0,0.0,0.0,0.002,0.001
50,"Bartlett Springs 2011 CFM, Subsection 1",0.368,0.0,0.0,0.0,0.003,0.351,0.002,0.0,0.0,0.0,0.0,0.002,0.001
51,"Bartlett Springs 2011 CFM, Subsection 2",0.339,0.0,0.0,0.0,0.003,0.328,0.002,0.0,0.0,0.0,0.0,0.002,0.001
52,"Bartlett Springs 2011 CFM, Subsection 3",0.331,0.0,0.0,0.0,0.002,0.321,0.002,0.0,0.0,0.0,0.0,0.002,0.001
53,"Bartlett Springs 2011 CFM, Subsection 4",0.321,0.0,0.0,0.0,0.003,0.313,0.002,0.0,0.0,0.0,0.0,0.002,0.001
54,"Bartlett Springs 2011 CFM, Subsection 5",0.322,0.0,0.0,0.0,0.003,0.314,0.002,0.0,0.0,0.0,0.0,0.002,0.001
55,"Bartlett Springs 2011 CFM, Subsection 6",0.318,0.0,0.0,0.0,0.003,0.31,0.002,0.0,0.0,0.0,0.0,0.002,0.001
56,"Bartlett Springs 2011 CFM, Subsection 7",0.347,0.0,0.0,0.0,0.003,0.336,0.002,0.0,0.0,0.0,0.0,0.002,0.001
57,"Bartlett Springs 2011 CFM, Subsection 8",0.342,0.0,0.0,0.0,0.003,0.33,0.002,0.0,0.0,0.0,0.0,0.002,0.001
58,"Bartlett Springs 2011 CFM, Subsection 9",0.335,0.0,0.0,0.0,0.003,0.321,0.002,0.0,0.0,0.0,0.0,0.002,0.001
59,"Bartlett Springs 2011 CFM, Subsection 10",0.27,0.0,0.0,0.0,0.003,0.26,0.002,0.0,0.0,0.0,0.0,0.002,0.001
60,"Bartlett Springs 2011 CFM, Subsection 11",0.275,0.0,0.0,0.0,0.003,0.265,0.001,0.0,0.0,0.0,0.0,0.001,0.0
61,"Bartlett Springs 2011 CFM, Subsection 12",0.403,0.0,0.0,0.0,0.004,0.372,0.001,0.0,0.0,0.0,0.0,0.001,0.0
62,"Bartlett Springs 2011 CFM, Subsection 13",0.417,0.0,0.0,0.0,0.004,0.384,0.001,0.0,0.0,0.0,0.0,0.001,0.0
63,"Bartlett Springs 2011 CFM, Subsection 14",0.427,0.0,0.0,0.0,0.004,0.393,0.001,0.0,0.0,0.0,0.0,0.001,0.0
64,"Bartlett Springs 2011 CFM, Subsection 15",0.395,0.0,0.0,0.0,0.004,0.369,0.002,0.0,0.0,0.0,0.0,0.002,0.0
65,"Bartlett Springs 2011 CFM, Subsection 16",0.417,0.0,0.0,0.0,0.004,0.386,0.002,0.0,0.0,0.0,0.0,0.002,0.0
66,"Bartlett Springs 2011 CFM, Subsection 17",0.428,0.0,0.0,0.0,0.003,0.395,0.002,0.0,0.0,0.0,0.0,0.002,0.0
67,"Bartlett Springs 2011 CFM, Subsection 18",0.469,0.0,0.0,0.0,0.003,0.418,0.003,0.0,0.0,0.0,0.0,0.003,0.0
68,"Bartlett Springs 2011 CFM, Subsection 19",0.514,0.0,0.0,0.0,0.003,0.455,0.003,0.0,0.0,0.0,0.0,0.003,0.0
69,"Bartlett Springs 2011 CFM, Subsection 20",0.56,0.0,0.0,0.0,0.003,0.487,0.003,0.0,0.0,0.0,0.0,0.003,0.0
70,"Bartlett Springs 2011 CFM, Subsection 21",0.676,0.0,0.0,0.0,0.003,0.555,0.003,0.0,0.0,0.0,0.0,0.003,0.0
71,"Bartlett Springs 2011 CFM, Subsection 22",0.643,0.0,0.0,0.0,0.003,0.536,0.003,0.0,0.0,0.0,0.0,0.003,0.0
72,"Battle Creek 2011 CFM, Subsection 0",0.042,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"Battle Creek 2011 CFM, Subsection 1",0.047,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"Battle Creek 2011 CFM, Subsection 2",0.037,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"Battle Creek 2011 CFM, Subsection 3",0.039,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"Battle Creek 2011 CFM, Subsection 4",0.036,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 5",0.043,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 6",0.031,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Bear River fault zone, Subsection 0",0.109,0.0,0.0,0.0,0.0,0.108,0.006,0.0,0.0,0.0,0.0,0.006,0.003
80,"Bear River fault zone, Subsection 1",0.118,0.0,0.0,0.0,0.0,0.117,0.006,0.0,0.0,0.0,0.0,0.006,0.003
81,"Bear River fault zone, Subsection 2",0.114,0.0,0.0,0.0,0.0,0.112,0.005,0.0,0.0,0.0,0.0,0.005,0.003
82,"Bear River fault zone, Subsection 3",0.125,0.0,0.0,0.0,0.0,0.124,0.006,0.0,0.0,0.0,0.0,0.006,0.003
83,"Bear River fault zone, Subsection 4",0.131,0.0,0.0,0.0,0.0,0.131,0.005,0.0,0.0,0.0,0.0,0.005,0.002
84,"Bear River fault zone, Subsection 5",0.135,0.0,0.0,0.0,0.0,0.134,0.005,0.0,0.0,0.0,0.0,0.005,0.002
85,"Bear River fault zone, Subsection 6",0.138,0.0,0.0,0.0,0.0,0.136,0.006,0.0,0.0,0.0,0.0,0.006,0.003
86,"Bear River fault zone, Subsection 7",0.145,0.0,0.0,0.0,0.0,0.143,0.006,0.0,0.0,0.0,0.0,0.006,0.003
87,"Bear River fault zone, Subsection 8",0.168,0.0,0.0,0.0,0.0,0.166,0.006,0.0,0.0,0.0,0.0,0.006,0.003
88,"Bear River fault zone, Subsection 9",0.252,0.0,0.0,0.0,0.0,0.244,0.005,0.0,0.0,0.0,0.0,0.005,0.002
89,"Bear River fault zone, Subsection 10",0.236,0.0,0.0,0.0,0.0,0.229,0.005,0.0,0.0,0.0,0.0,0.005,0.002
90,"Bennett Valley 2011 CFM, Subsection 0",0.338,0.0,0.0,0.001,0.003,0.322,0.008,0.0,0.0,0.0,0.0,0.008,0.001
91,"Bennett Valley 2011 CFM, Subsection 1",0.357,0.0,0.0,0.001,0.003,0.34,0.008,0.0,0.0,0.0,0.0,0.008,0.001
92,"Bennett Valley 2011 CFM, Subsection 2",0.352,0.0,0.0,0.001,0.003,0.336,0.008,0.0,0.0,0.0,0.0,0.008,0.001
93,"Bennett Valley 2011 CFM, Subsection 3",0.306,0.0,0.0,0.001,0.003,0.294,0.006,0.0,0.0,0.0,0.0,0.006,0.001
94,"Bennett Valley 2011 CFM, Subsection 4",0.355,0.0,0.0,0.001,0.003,0.338,0.008,0.0,0.0,0.0,0.0,0.008,0.001
95,"Bennett Valley 2011 CFM, Subsection 5",0.357,0.0,0.0,0.001,0.003,0.339,0.011,0.0,0.0,0.0,0.0,0.011,0.003
96,"Bennett Valley 2011 CFM, Subsection 6",0.342,0.0,0.0,0.001,0.003,0.327,0.011,0.0,0.0,0.0,0.0,0.011,0.003
97,"Bicycle Lake, Subsection 0",0.349,0.0,0.0,0.0,0.001,0.33,0.004,0.0,0.0,0.0,0.0,0.004,0.0
98,"Bicycle Lake, Subsection 1",0.358,0.0,0.0,0.0,0.001,0.336,0.005,0.0,0.0,0.0,0.0,0.005,0.001
99,"Bicycle Lake, Subsection 2",0.403,0.0,0.0,0.0,0.001,0.373,0.007,0.0,0.0,0.0,0.0,0.007,0.001
100,"Bicycle Lake, Subsection 3",0.386,0.0,0.0,0.0,0.001,0.363,0.007,0.0,0.0,0.0,0.0,0.007,0.001
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",0.115,0.0,0.0,0.0,0.001,0.114,0.008,0.0,0.0,0.0,0.0,0.008,0.005
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",0.12,0.0,0.0,0.0,0.001,0.119,0.009,0.0,0.0,0.0,0.0,0.009,0.006
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",0.098,0.0,0.0,0.0,0.001,0.098,0.005,0.0,0.0,0.0,0.0,0.005,0.004
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",0.1,0.0,0.0,0.0,0.001,0.097,0.005,0.0,0.0,0.0,0.0,0.005,0.004
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",0.103,0.0,0.0,0.0,0.001,0.1,0.005,0.0,0.0,0.0,0.0,0.005,0.004
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",0.108,0.0,0.0,0.0,0.001,0.106,0.004,0.0,0.0,0.0,0.0,0.004,0.004
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",0.109,0.0,0.0,0.0,0.001,0.109,0.005,0.0,0.0,0.0,0.0,0.005,0.004
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",0.108,0.0,0.0,0.0,0.001,0.108,0.005,0.0,0.0,0.0,0.0,0.005,0.004
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",0.101,0.0,0.0,0.0,0.001,0.101,0.006,0.0,0.0,0.0,0.0,0.006,0.004
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",0.095,0.0,0.0,0.0,0.001,0.094,0.006,0.0,0.0,0.0,0.0,0.006,0.004
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",0.087,0.0,0.0,0.0,0.001,0.086,0.004,0.0,0.0,0.0,0.0,0.004,0.002
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",0.087,0.0,0.0,0.0,0.001,0.086,0.004,0.0,0.0,0.0,0.0,0.004,0.002
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",0.087,0.0,0.0,0.0,0.001,0.087,0.005,0.0,0.0,0.0,0.0,0.005,0.003
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",0.095,0.0,0.0,0.0,0.001,0.093,0.005,0.0,0.0,0.0,0.0,0.005,0.003
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",0.114,0.0,0.0,0.0,0.001,0.11,0.007,0.0,0.0,0.0,0.0,0.006,0.003
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",0.13,0.0,0.0,0.0,0.001,0.127,0.008,0.0,0.0,0.0,0.0,0.007,0.003
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",0.191,0.0,0.0,0.0,0.001,0.182,0.006,0.0,0.0,0.0,0.0,0.006,0.002
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",0.177,0.0,0.0,0.0,0.001,0.169,0.006,0.0,0.0,0.0,0.0,0.006,0.002
119,"Big Pine (Central), Subsection 0",0.171,0.0,0.0,0.0,0.0,0.158,0.009,0.0,0.0,0.0,0.0,0.009,0.002
120,"Big Pine (Central), Subsection 1",0.192,0.0,0.0,0.0,0.0,0.178,0.01,0.0,0.0,0.0,0.0,0.01,0.002
121,"Big Pine (Central), Subsection 2",0.221,0.0,0.0,0.0,0.0,0.203,0.01,0.0,0.0,0.0,0.0,0.01,0.002
122,"Big Pine (Central), Subsection 3",0.276,0.0,0.0,0.0,0.0,0.25,0.014,0.0,0.0,0.0,0.0,0.013,0.002
123,"Big Pine (Central), Subsection 4",0.282,0.0,0.0,0.0,0.0,0.26,0.016,0.0,0.0,0.0,0.0,0.015,0.002
124,"Big Pine (Central), Subsection 5",0.231,0.0,0.0,0.0,0.0,0.223,0.012,0.0,0.0,0.0,0.0,0.012,0.001
125,"Big Pine (Central), Subsection 6",0.229,0.0,0.0,0.0,0.0,0.222,0.012,0.0,0.0,0.0,0.0,0.012,0.001
126,"Big Pine (East), Subsection 0",0.186,0.0,0.0,0.0,0.001,0.18,0.018,0.0,0.0,0.0,0.0,0.018,0.007
127,"Big Pine (East), Subsection 1",0.21,0.0,0.0,0.0,0.001,0.202,0.021,0.0,0.0,0.0,0.0,0.021,0.007
128,"Big Pine (East), Subsection 2",0.216,0.0,0.0,0.0,0.001,0.209,0.019,0.0,0.0,0.0,0.0,0.019,0.006
129,"Big Pine (East), Subsection 3",0.208,0.0,0.0,0.0,0.001,0.203,0.018,0.0,0.0,0.0,0.0,0.018,0.005
130,"Big Pine (West), Subsection 0",0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"Big Pine (West), Subsection 1",0.012,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"Big Pine (West), Subsection 2",0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"Blackwater, Subsection 0",0.151,0.0,0.0,0.0,0.0,0.149,0.001,0.0,0.0,0.0,0.0,0.001,0.0
134,"Blackwater, Subsection 1",0.164,0.0,0.0,0.0,0.0,0.159,0.001,0.0,0.0,0.0,0.0,0.001,0.0
135,"Blackwater, Subsection 2",0.116,0.0,0.0,0.0,0.0,0.114,0.002,0.0,0.0,0.0,0.0,0.002,0.0
136,"Blackwater, Subsection 3",0.128,0.0,0.0,0.0,0.0,0.123,0.002,0.0,0.0,0.0,0.0,0.002,0.0
137,"Blackwater, Subsection 4",0.113,0.0,0.0,0.0,0.0,0.112,0.001,0.0,0.0,0.0,0.0,0.001,0.0
138,"Blackwater, Subsection 5",0.119,0.0,0.0,0.0,0.0,0.119,0.002,0.0,0.0,0.0,0.0,0.002,0.0
139,"Blackwater, Subsection 6",0.118,0.0,0.0,0.0,0.0,0.117,0.002,0.0,0.0,0.0,0.0,0.002,0.001
140,"Blackwater, Subsection 7",0.148,0.0,0.0,0.0,0.0,0.144,0.001,0.0,0.0,0.0,0.0,0.001,0.001
141,"Blackwater, Subsection 8",0.164,0.0,0.0,0.001,0.001,0.155,0.001,0.0,0.0,0.0,0.0,0.001,0.0
142,"Blackwater, Subsection 9",0.214,0.0,0.0,0.001,0.001,0.204,0.003,0.0,0.0,0.0,0.0,0.003,0.001
143,"Blackwater, Subsection 10",0.201,0.0,0.0,0.001,0.001,0.194,0.003,0.0,0.0,0.0,0.0,0.003,0.001
144,"Blue Cut, Subsection 0",0.201,0.0,0.0,0.0,0.001,0.195,0.012,0.0,0.0,0.0,0.0,0.012,0.003
145,"Blue Cut, Subsection 1",0.211,0.0,0.0,0.0,0.001,0.204,0.012,0.0,0.0,0.0,0.0,0.012,0.003
146,"Blue Cut, Subsection 2",0.161,0.0,0.0,0.0,0.001,0.155,0.007,0.0,0.0,0.0,0.0,0.007,0.003
147,"Blue Cut, Subsection 3",0.137,0.0,0.0,0.0,0.0,0.134,0.006,0.0,0.0,0.0,0.0,0.006,0.002
148,"Blue Cut, Subsection 4",0.121,0.0,0.0,0.0,0.0,0.119,0.002,0.0,0.0,0.0,0.0,0.002,0.001
149,"Blue Cut, Subsection 5",0.118,0.0,0.0,0.0,0.0,0.117,0.005,0.0,0.0,0.0,0.0,0.005,0.003
150,"Blue Cut, Subsection 6",0.118,0.0,0.0,0.0,0.0,0.116,0.005,0.0,0.0,0.0,0.0,0.005,0.003
151,"Blue Cut, Subsection 7",0.12,0.0,0.0,0.0,0.0,0.12,0.005,0.0,0.0,0.0,0.0,0.005,0.003
152,"Blue Cut, Subsection 8",0.121,0.0,0.0,0.0,0.0,0.121,0.005,0.0,0.0,0.0,0.0,0.005,0.003
153,"Blue Cut, Subsection 9",0.131,0.0,0.0,0.0,0.0,0.13,0.004,0.0,0.0,0.0,0.0,0.004,0.002
154,"Blue Cut, Subsection 10",0.136,0.0,0.0,0.0,0.0,0.133,0.003,0.0,0.0,0.0,0.0,0.003,0.001
155,"Blue Cut, Subsection 11",0.176,0.0,0.0,0.0,0.0,0.173,0.004,0.0,0.0,0.0,0.0,0.004,0.002
156,"Blue Cut, Subsection 12",0.166,0.0,0.0,0.0,0.0,0.165,0.003,0.0,0.0,0.0,0.0,0.003,0.001
157,"Brawley (Seismic Zone) alt 1, Subsection 0",4.436,0.0,0.0,0.001,0.016,1.0,0.195,0.0,0.0,0.0,0.001,0.165,0.085
158,"Brawley (Seismic Zone) alt 1, Subsection 1",4.757,0.0,0.0,0.001,0.017,1.0,0.206,0.0,0.0,0.0,0.001,0.171,0.092
159,"Brawley (Seismic Zone) alt 1, Subsection 2",4.883,0.0,0.0,0.001,0.017,1.0,0.216,0.0,0.0,0.0,0.001,0.179,0.097
160,"Brawley (Seismic Zone) alt 1, Subsection 3",4.968,0.0,0.0,0.001,0.018,1.0,0.225,0.0,0.0,0.0,0.002,0.186,0.103
161,"Brawley (Seismic Zone) alt 1, Subsection 4",5.01,0.0,0.0,0.001,0.018,1.0,0.229,0.0,0.0,0.0,0.002,0.189,0.105
162,"Brawley (Seismic Zone) alt 1, Subsection 5",5.053,0.0,0.0,0.001,0.018,1.0,0.235,0.0,0.0,0.0,0.002,0.191,0.109
163,"Brawley (Seismic Zone) alt 1, Subsection 6",5.115,0.0,0.0,0.001,0.018,1.0,0.239,0.0,0.0,0.0,0.002,0.195,0.11
164,"Brawley (Seismic Zone) alt 1, Subsection 7",5.179,0.0,0.0,0.001,0.018,1.0,0.246,0.0,0.0,0.0,0.002,0.2,0.116
165,"Brawley (Seismic Zone) alt 1, Subsection 8",5.258,0.0,0.0,0.001,0.016,1.0,0.265,0.0,0.0,0.0,0.002,0.212,0.123
166,"Brawley (Seismic Zone) alt 1, Subsection 9",5.122,0.0,0.0,0.001,0.015,1.0,0.263,0.0,0.0,0.0,0.002,0.211,0.123
167,"Breckenridge 2011, Subsection 0",0.006,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"Breckenridge 2011, Subsection 1",0.006,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,"Bullion Mountains, Subsection 0",0.228,0.0,0.0,0.0,0.003,0.221,0.033,0.0,0.0,0.0,0.002,0.031,0.016
170,"Bullion Mountains, Subsection 1",0.233,0.0,0.0,0.0,0.003,0.225,0.034,0.0,0.0,0.0,0.002,0.032,0.017
171,"Bullion Mountains, Subsection 2",0.171,0.0,0.0,0.0,0.003,0.168,0.035,0.0,0.0,0.0,0.002,0.034,0.018
172,"Bullion Mountains, Subsection 3",0.151,0.0,0.0,0.0,0.002,0.15,0.035,0.0,0.0,0.0,0.001,0.035,0.017
173,"Bullion Mountains, Subsection 4",0.141,0.0,0.0,0.0,0.002,0.138,0.033,0.0,0.0,0.0,0.001,0.033,0.017
174,"Bullion Mountains, Subsection 5",0.131,0.0,0.0,0.0,0.002,0.128,0.032,0.0,0.0,0.0,0.001,0.032,0.017
175,"Burnt Mtn, Subsection 0",0.184,0.0,0.0,0.0,0.0,0.181,0.012,0.0,0.0,0.0,0.0,0.012,0.006
176,"Burnt Mtn, Subsection 1",0.205,0.0,0.0,0.0,0.0,0.202,0.013,0.0,0.0,0.0,0.0,0.013,0.007
177,"Burnt Mtn, Subsection 2",0.201,0.0,0.0,0.0,0.0,0.199,0.013,0.0,0.0,0.0,0.0,0.013,0.007
178,"Butano 2011 CFM, Subsection 0",0.134,0.0,0.0,0.0,0.0,0.132,0.011,0.0,0.0,0.0,0.0,0.011,0.003
179,"Butano 2011 CFM, Subsection 1",0.142,0.0,0.0,0.0,0.0,0.139,0.013,0.0,0.0,0.0,0.0,0.013,0.003
180,"Butano 2011 CFM, Subsection 2",0.136,0.0,0.0,0.0,0.0,0.13,0.018,0.0,0.0,0.0,0.0,0.018,0.005
181,"Butano 2011 CFM, Subsection 3",0.175,0.0,0.0,0.0,0.001,0.168,0.016,0.0,0.0,0.0,0.0,0.016,0.005
182,"Butano 2011 CFM, Subsection 4",0.164,0.0,0.0,0.0,0.001,0.157,0.014,0.0,0.0,0.0,0.0,0.014,0.004
183,"Butano 2011 CFM, Subsection 5",0.153,0.0,0.0,0.0,0.001,0.149,0.012,0.0,0.0,0.0,0.0,0.012,0.003
184,"Butano 2011 CFM, Subsection 6",0.16,0.0,0.0,0.0,0.001,0.156,0.013,0.0,0.0,0.0,0.0,0.013,0.003
