Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob
2.5,2510.5715,1395.0,7799.0,1798.0,2107.0,1.0,0.3265306
2.6,1993.6531,1095.0,6157.0,1437.0,1437.0,1.0,0.3265306
2.7,1580.0817,869.0,4945.0,1128.0,1061.0,1.0,0.3265306
2.8,1251.7755,693.0,3906.0,900.0,831.0,1.0,0.3265306
2.9,990.10205,532.0,3113.0,719.0,719.0,1.0,0.3265306
3.0,788.0816,427.0,2493.0,578.0,620.0,1.0,0.3265306
3.1,627.59186,341.0,2018.0,462.0,645.0,1.0,0.3265306
3.2,497.87756,265.0,1590.0,363.0,323.0,1.0,0.3265306
3.3,396.0,205.0,1258.0,291.0,278.0,1.0,0.3265306
3.4,315.0,163.0,990.0,232.0,225.0,1.0,0.3265306
3.5,250.08163,126.0,805.0,183.0,183.0,1.0,0.3265306
3.6,196.32654,102.0,633.0,144.0,120.0,1.0,0.3265306
3.7,155.81633,80.0,515.0,116.0,96.0,1.0,0.3265306
3.8,123.408165,63.0,409.0,91.0,90.0,1.0,0.3265306
3.9,97.44898,49.0,322.0,71.0,70.0,1.0,0.3265306
4.0,78.28571,37.0,260.0,57.0,49.0,1.0,0.3265306
4.1,62.204082,25.0,218.0,44.0,46.0,1.0,0.3265306
4.2,49.714287,20.0,175.0,36.0,35.0,1.0,0.3265306
4.3,40.2449,16.0,144.0,29.0,30.0,1.0,0.3265306
4.4,32.32653,11.0,119.0,23.0,23.0,1.0,0.3265306
4.5,25.571428,9.0,96.0,18.0,18.0,1.0,0.3265306
4.6,20.591837,6.0,75.0,15.0,15.0,1.0,0.3265306
4.7,16.306122,4.0,58.0,12.0,14.0,1.0,0.3265306
4.8,13.183674,2.0,47.0,10.0,9.0,1.0,0.3265306
4.9,10.448979,2.0,38.0,8.0,4.0,1.0,0.3265306
5.0,8.346939,1.0,27.0,7.0,7.0,1.0,0.3265306
5.1,6.5510206,1.0,22.0,5.0,3.0,1.0,0.3265306
5.2,4.836735,1.0,15.0,3.0,1.0,1.0,0.3265306
5.3,3.9387755,0.0,12.0,3.0,1.0,0.9591837,0.3265306
5.4,3.2040815,0.0,10.0,2.0,1.0,0.877551,0.3265306
5.5,2.7551022,0.0,10.0,2.0,1.0,0.79591835,0.3265306
5.6,2.1836734,0.0,7.0,1.0,0.0,0.6938776,0.3265306
5.7,1.6326531,0.0,6.0,1.0,0.0,0.59183675,0.3265306
5.8,1.2653061,0.0,5.0,1.0,0.0,0.5510204,0.3265306
5.9,1.0,0.0,4.0,1.0,0.0,0.5102041,0.30612245
6.0,0.85714287,0.0,4.0,0.0,0.0,0.46938777,0.30612245
6.1,0.59183675,0.0,4.0,0.0,0.0,0.36734694,0.26530612
6.2,0.53061223,0.0,4.0,0.0,0.0,0.3469388,0.26530612
6.3,0.40816328,0.0,4.0,0.0,0.0,0.24489796,0.20408164
6.4,0.30612245,0.0,2.0,0.0,0.0,0.2244898,0.18367347
6.5,0.24489796,0.0,1.0,0.0,0.0,0.20408164,0.18367347
6.6,0.24489796,0.0,1.0,0.0,0.0,0.20408164,0.18367347
6.7,0.1632653,0.0,1.0,0.0,0.0,0.14285715,0.14285715
6.8,0.10204082,0.0,1.0,0.0,0.0,0.10204082,0.10204082
6.9,0.08163265,0.0,1.0,0.0,0.0,0.08163265,0.08163265
7.0,0.06122449,0.0,1.0,0.0,0.0,0.06122449,0.06122449
7.1,0.040816326,0.0,1.0,0.0,0.0,0.040816326,0.040816326
7.2,0.020408163,0.0,0.0,0.0,0.0,0.020408163,0.020408163
7.3,0.020408163,0.0,0.0,0.0,0.0,0.020408163,0.020408163
7.4,0.020408163,0.0,0.0,0.0,0.0,0.020408163,0.020408163
7.5,0.020408163,0.0,0.0,0.0,0.0,0.020408163,0.020408163
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
