Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob
2.5,23949.123,17157.0,40892.0,21446.0,21446.0,1.0,0.9591837
2.6,19027.55,13622.0,32487.0,17025.0,17025.0,1.0,0.9591837
2.7,15114.796,10798.0,25818.0,13473.0,13473.0,1.0,0.9591837
2.8,12004.0,8476.0,20536.0,10686.0,10686.0,1.0,0.9591837
2.9,9530.49,6680.0,16179.0,8538.0,8538.0,1.0,0.9591837
3.0,7576.0,5305.0,12817.0,6794.0,6794.0,1.0,0.9591837
3.1,6017.4287,4203.0,10159.0,5403.0,5403.0,1.0,0.9591837
3.2,4773.5103,3352.0,8062.0,4268.0,4268.0,1.0,0.9591837
3.3,3794.1633,2639.0,6370.0,3389.0,3389.0,1.0,0.9591837
3.4,3007.8367,2095.0,5026.0,2666.0,2812.0,1.0,0.9591837
3.5,2392.1428,1655.0,3984.0,2135.0,2373.0,1.0,0.9591837
3.6,1902.9387,1307.0,3180.0,1704.0,1704.0,1.0,0.9591837
3.7,1507.3062,1019.0,2528.0,1358.0,1358.0,1.0,0.9591837
3.8,1194.8163,817.0,2016.0,1081.0,1081.0,1.0,0.9591837
3.9,946.2041,646.0,1606.0,847.0,829.0,1.0,0.9591837
4.0,749.87756,487.0,1274.0,673.0,567.0,1.0,0.9591837
4.1,595.53064,384.0,1039.0,543.0,413.0,1.0,0.9591837
4.2,473.87756,312.0,810.0,428.0,438.0,1.0,0.9591837
4.3,378.89795,246.0,666.0,342.0,292.0,1.0,0.9591837
4.4,302.10205,197.0,530.0,271.0,197.0,1.0,0.9591837
4.5,239.36734,155.0,418.0,213.0,206.0,1.0,0.9591837
4.6,189.34694,121.0,329.0,176.0,161.0,1.0,0.9591837
4.7,150.91837,96.0,268.0,139.0,125.0,1.0,0.9591837
4.8,119.77551,76.0,204.0,111.0,106.0,1.0,0.9591837
4.9,94.95918,56.0,165.0,87.0,85.0,1.0,0.9591837
5.0,75.42857,41.0,134.0,69.0,63.0,1.0,0.9591837
5.1,58.836735,36.0,103.0,52.0,52.0,1.0,0.9591837
5.2,46.387756,26.0,88.0,41.0,37.0,1.0,0.9591837
5.3,36.55102,19.0,73.0,33.0,33.0,1.0,0.9591837
5.4,28.816326,14.0,60.0,26.0,22.0,1.0,0.9591837
5.5,22.897959,11.0,49.0,22.0,18.0,1.0,0.9591837
5.6,18.306122,6.0,42.0,17.0,11.0,1.0,0.9591837
5.7,14.469388,5.0,31.0,13.0,9.0,1.0,0.9591837
5.8,11.367347,3.0,22.0,11.0,7.0,1.0,0.9591837
5.9,9.020409,2.0,17.0,8.0,6.0,1.0,0.9591837
6.0,7.4693875,2.0,14.0,7.0,7.0,1.0,0.9591837
6.1,5.6938777,2.0,11.0,6.0,4.0,0.97959185,0.9591837
6.2,4.5306125,1.0,10.0,4.0,3.0,0.97959185,0.9591837
6.3,3.5714285,1.0,9.0,3.0,2.0,0.97959185,0.9183673
6.4,2.7755103,0.0,7.0,3.0,4.0,0.9183673,0.877551
6.5,2.0816326,0.0,6.0,2.0,1.0,0.8979592,0.8367347
6.6,1.6734694,0.0,4.0,1.0,1.0,0.85714287,0.79591835
6.7,1.2040817,0.0,4.0,1.0,1.0,0.67346936,0.6530612
6.8,0.97959185,0.0,4.0,1.0,1.0,0.63265306,0.6122449
6.9,0.85714287,0.0,3.0,1.0,1.0,0.6122449,0.59183675
7.0,0.67346936,0.0,2.0,1.0,0.0,0.5510204,0.5510204
7.1,0.4489796,0.0,1.0,0.0,0.0,0.42857143,0.42857143
7.2,0.3469388,0.0,1.0,0.0,0.0,0.3469388,0.3469388
7.3,0.24489796,0.0,1.0,0.0,0.0,0.24489796,0.24489796
7.4,0.24489796,0.0,1.0,0.0,0.0,0.24489796,0.24489796
7.5,0.2244898,0.0,1.0,0.0,0.0,0.2244898,0.2244898
7.6,0.1632653,0.0,1.0,0.0,0.0,0.1632653,0.1632653
7.7,0.10204082,0.0,1.0,0.0,0.0,0.10204082,0.10204082
7.8,0.06122449,0.0,1.0,0.0,0.0,0.06122449,0.06122449
7.9,0.020408163,0.0,0.0,0.0,0.0,0.020408163,0.020408163
8.0,0.020408163,0.0,0.0,0.0,0.0,0.020408163,0.020408163
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
