Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,500 yr Probability,500 yr Supra-Seis Prob
5.0,3889.255,3347.0,4756.0,3833.0,3879.0,1.0,1.0
5.1,3076.371,2633.0,3750.0,3034.0,3187.0,1.0,1.0
5.2,2430.368,2078.0,2950.0,2399.0,2482.0,1.0,1.0
5.3,1916.447,1637.0,2339.0,1893.0,1860.0,1.0,1.0
5.4,1508.165,1287.0,1841.0,1489.0,1553.0,1.0,1.0
5.5,1184.735,1016.0,1442.0,1174.0,1163.0,1.0,1.0
5.6,928.982,797.0,1127.0,921.0,890.0,1.0,1.0
5.7,723.978,623.0,865.0,719.0,687.0,1.0,1.0
5.8,561.659,484.0,667.0,557.0,536.0,1.0,1.0
5.9,426.942,367.0,501.0,425.0,422.0,1.0,1.0
6.0,337.616,289.0,394.0,335.0,331.0,1.0,1.0
6.1,259.717,219.0,304.0,259.0,249.0,1.0,1.0
6.2,204.736,172.0,242.0,205.0,208.0,1.0,1.0
6.3,161.178,135.0,191.0,161.0,157.0,1.0,1.0
6.4,126.315,104.0,150.0,126.0,123.0,1.0,1.0
6.5,97.696,79.0,118.0,97.0,95.0,1.0,1.0
6.6,76.107,60.0,93.0,76.0,73.0,1.0,1.0
6.7,58.995,46.0,74.0,59.0,61.0,1.0,1.0
6.8,46.618,35.0,60.0,46.0,45.0,1.0,1.0
6.9,36.432,27.0,47.0,36.0,35.0,1.0,1.0
7.0,28.491,20.0,38.0,28.0,29.0,1.0,1.0
7.1,21.715,15.0,30.0,21.0,21.0,1.0,1.0
7.2,16.415,11.0,23.0,16.0,15.0,1.0,1.0
7.3,12.962,8.0,19.0,13.0,12.0,1.0,1.0
7.4,9.963,6.0,15.0,10.0,10.0,1.0,1.0
7.5,7.144,4.0,11.0,7.0,7.0,1.0,1.0
7.6,5.414,3.0,9.0,5.0,5.0,1.0,1.0
7.7,3.886,2.0,6.0,4.0,3.0,1.0,1.0
7.8,2.742,1.0,5.0,3.0,3.0,0.995,0.995
7.9,1.521,0.0,3.0,1.0,1.0,0.867,0.867
8.0,0.816,0.0,2.0,1.0,1.0,0.611,0.611
8.1,0.395,0.0,2.0,0.0,0.0,0.354,0.354
8.2,0.165,0.0,1.0,0.0,0.0,0.157,0.157
8.3,0.033,0.0,1.0,0.0,0.0,0.032,0.032
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
