Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2117.8936,1339.0,5760.0,1720.0,1606.0,1.0,0.11906849,951.69916
2.6,1682.2328,1060.0,4558.0,1367.0,1221.0,1.0,0.11906849,756.0055
2.7,1336.0482,837.0,3617.0,1086.0,891.0,1.0,0.11906849,600.54877
2.8,1061.0212,661.0,2895.0,862.0,757.0,1.0,0.11906849,476.73245
2.9,842.6432,522.0,2288.0,685.0,608.0,1.0,0.11906849,378.5321
3.0,669.2626,409.0,1806.0,545.0,485.0,1.0,0.11906849,300.67023
3.1,531.55115,322.0,1438.0,434.0,402.0,1.0,0.11906849,238.90309
3.2,422.27396,254.0,1143.0,345.0,317.0,1.0,0.11906849,189.80219
3.3,335.41455,198.0,913.0,274.0,267.0,1.0,0.11906849,150.78728
3.4,266.47678,155.0,724.0,218.0,198.0,1.0,0.11906849,119.78866
3.5,211.65494,121.0,570.0,173.0,164.0,1.0,0.11906849,95.155624
3.6,168.13284,94.0,459.0,138.0,127.0,1.0,0.11906849,75.57481
3.7,133.56729,73.0,362.0,110.0,95.0,1.0,0.11906849,60.09165
3.8,106.137474,56.0,287.0,88.0,79.0,1.0,0.11906849,47.74371
3.9,84.30136,43.0,231.0,70.0,64.0,1.0,0.11906849,37.900963
4.0,67.00939,33.0,182.0,56.0,49.0,1.0,0.11906849,30.111933
4.1,53.157505,25.0,148.0,44.0,38.0,1.0,0.11906849,23.878178
4.2,42.160637,19.0,117.0,35.0,30.0,1.0,0.11906849,18.922375
4.3,33.37974,14.0,95.0,28.0,24.0,1.0,0.11906849,14.972831
4.4,26.503319,10.0,75.0,22.0,19.0,1.0,0.11906849,11.864029
4.5,21.03055,7.0,60.0,17.0,14.0,1.0,0.11906849,9.41242
4.6,16.660322,5.0,48.0,14.0,11.0,1.0,0.11906849,7.459121
4.7,13.225616,4.0,39.0,11.0,9.0,0.9996244,0.11906849,5.9227495
4.8,10.468761,2.0,31.0,9.0,6.0,0.99874794,0.11906849,4.71078
4.9,8.293477,1.0,25.0,7.0,5.0,0.9959935,0.11906849,3.7564793
5.0,6.58132,1.0,21.0,5.0,4.0,0.98572683,0.11906849,2.972956
5.1,5.1890574,0.0,17.0,4.0,3.0,0.96619505,0.11906849,2.34456
5.2,4.0887694,0.0,14.0,3.0,2.0,0.9317641,0.11906849,1.8495054
5.3,3.1954427,0.0,11.0,2.0,1.0,0.88593966,0.11906849,1.4472268
5.4,2.5008137,0.0,9.0,2.0,1.0,0.82847124,0.11906849,1.1357205
5.5,1.9358958,0.0,7.0,1.0,1.0,0.7500939,0.11906849,0.87604856
5.6,1.4980594,0.0,6.0,1.0,0.0,0.6632027,0.11906849,0.6821084
5.7,1.1493677,0.0,5.0,1.0,0.0,0.5731814,0.11906849,0.5220984
5.8,0.87154126,0.0,4.0,0.0,0.0,0.48178288,0.11906849,0.40302992
5.9,0.6667084,0.0,3.0,0.0,0.0,0.40353075,0.11906849,0.30975336
6.0,0.52047074,0.0,3.0,0.0,0.0,0.33491924,0.11906849,0.23813698
6.1,0.38687867,0.0,2.0,0.0,0.0,0.26856142,0.09941155,0.18179542
6.2,0.2640541,0.0,2.0,0.0,0.0,0.19857268,0.07937899,0.12532866
6.3,0.19444096,0.0,2.0,0.0,0.0,0.15287343,0.06385376,0.09002128
6.4,0.14698885,0.0,1.0,0.0,0.0,0.11756604,0.054839112,0.068611495
6.5,0.11180668,0.0,1.0,0.0,0.0,0.0907725,0.0470765,0.051709026
6.6,0.08789282,0.0,1.0,0.0,0.0,0.07412045,0.043320395,0.04131714
6.7,0.06735946,0.0,1.0,0.0,0.0,0.057593588,0.03693502,0.032052085
6.8,0.05033179,0.0,1.0,0.0,0.0,0.04457243,0.03117566,0.024539877
6.9,0.037185427,0.0,1.0,0.0,0.0,0.034305748,0.025416302,0.018655315
7.0,0.027419556,0.0,1.0,0.0,0.0,0.026167523,0.020533366,0.013521973
7.1,0.022536622,0.0,0.0,0.0,0.0,0.022035807,0.018154502,0.011268311
7.2,0.016276449,0.0,0.0,0.0,0.0,0.016026042,0.014273194,0.008013021
7.3,0.0108927,0.0,0.0,0.0,0.0,0.010767497,0.00976587,0.0056341556
7.4,0.009640666,0.0,0.0,0.0,0.0,0.009515462,0.009265056,0.004757731
7.5,0.0068861903,0.0,0.0,0.0,0.0,0.0067609865,0.0066357832,0.0036309003
7.6,0.0033804933,0.0,0.0,0.0,0.0,0.0033804933,0.0033804933,0.0017528484
7.7,8.764242E-4,0.0,0.0,0.0,0.0,8.764242E-4,8.764242E-4,3.7561037E-4
7.8,3.7561037E-4,0.0,0.0,0.0,0.0,3.7561037E-4,3.7561037E-4,0.0
7.9,2.504069E-4,0.0,0.0,0.0,0.0,2.504069E-4,2.504069E-4,0.0
8.0,1.2520346E-4,0.0,0.0,0.0,0.0,1.2520346E-4,1.2520346E-4,0.0
8.1,1.2520346E-4,0.0,0.0,0.0,0.0,1.2520346E-4,1.2520346E-4,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
