Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,200.0,482.95718,411.0,386.0,256.0,9322.0,328.0,361.0,530.0,1067.0
2.6,147.0,383.64365,327.0,308.0,200.0,7430.0,257.0,285.0,422.0,848.0
2.7,112.0,304.75314,260.0,240.0,157.0,5955.0,202.0,226.0,336.0,674.0
2.8,84.0,242.06825,207.0,193.0,122.0,4733.0,157.0,178.0,268.0,537.0
2.9,67.0,192.25876,165.0,149.0,89.0,3768.0,123.0,140.0,214.0,427.0
3.0,51.0,152.70409,131.0,122.0,66.0,2981.0,95.0,111.0,171.0,339.0
3.1,42.0,121.30513,104.0,97.0,47.0,2394.0,74.0,87.0,137.0,271.0
3.2,36.0,96.3475,83.0,76.0,30.0,1891.0,57.0,68.0,109.0,215.0
3.3,25.0,76.53487,66.0,61.0,24.0,1496.0,44.0,53.0,88.0,172.0
3.4,20.0,60.80016,52.0,48.0,17.0,1174.0,33.0,42.0,70.0,138.0
3.5,12.0,48.29504,42.0,39.0,12.0,937.0,25.0,32.0,57.0,110.0
3.6,6.0,38.36715,33.0,31.0,9.0,745.0,19.0,25.0,46.0,88.0
3.7,5.0,30.46481,26.0,24.0,5.0,581.0,14.0,19.0,37.0,71.0
3.8,3.0,24.18018,21.0,19.0,2.0,460.0,10.0,15.0,30.0,57.0
3.9,3.0,19.1976,17.0,14.0,0.0,369.0,7.0,11.0,24.0,46.0
4.0,2.0,15.24026,13.0,12.0,0.0,297.0,5.0,9.0,20.0,37.0
4.1,2.0,12.09628,10.0,9.0,0.0,233.0,4.0,7.0,16.0,30.0
4.2,2.0,9.59757,8.0,7.0,0.0,187.0,2.0,5.0,13.0,24.0
4.3,2.0,7.61065,6.0,5.0,0.0,145.0,2.0,4.0,11.0,20.0
4.4,1.0,6.04106,5.0,4.0,0.0,115.0,1.0,3.0,9.0,17.0
4.5,1.0,4.78676,4.0,3.0,0.0,90.0,0.0,2.0,7.0,14.0
4.6,1.0,3.79563,3.0,2.0,0.0,74.0,0.0,1.0,6.0,11.0
4.7,1.0,3.0118,2.0,2.0,0.0,60.0,0.0,1.0,5.0,10.0
4.8,1.0,2.38003,2.0,1.0,0.0,49.0,0.0,0.0,4.0,8.0
4.9,1.0,1.87794,1.0,1.0,0.0,44.0,0.0,0.0,3.0,7.0
5.0,1.0,1.48247,1.0,0.0,0.0,36.0,0.0,0.0,3.0,6.0
5.1,0.0,1.1658,1.0,0.0,0.0,32.0,0.0,0.0,2.0,5.0
5.2,0.0,0.92125,1.0,0.0,0.0,28.0,0.0,0.0,2.0,4.0
5.3,0.0,0.72118,0.0,0.0,0.0,19.0,0.0,0.0,2.0,4.0
5.4,0.0,0.56417,0.0,0.0,0.0,16.0,0.0,0.0,1.0,3.0
5.5,0.0,0.43989,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
5.6,0.0,0.33985,0.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0
5.7,0.0,0.26209,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
5.8,0.0,0.1999,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
5.9,0.0,0.15088,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
6.0,0.0,0.11726,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
6.1,0.0,0.08681,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.2,0.0,0.06087,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.3,0.0,0.04522,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.4,0.0,0.03383,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.5,0.0,0.02519,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
6.6,0.0,0.02002,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
6.7,0.0,0.01574,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
6.8,0.0,0.01233,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.9,0.0,0.00931,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.0,0.0,0.00705,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0057,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.2,0.0,0.00433,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.3,0.0,0.00295,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.00248,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.6,0.0,9.9E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,3.1E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,1.9E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,9.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,7.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,1.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
