Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,271.17374,174.0,578.0,224.0,209.0,1.0,0.01641,166.08888
2.6,215.41637,136.0,461.0,178.0,166.0,1.0,0.01641,131.95071
2.7,171.11679,106.0,367.0,142.0,133.0,1.0,0.01641,104.82194
2.8,135.90913,82.0,293.0,113.0,105.0,1.0,0.01641,83.25293
2.9,107.93792,63.0,232.0,90.0,84.0,1.0,0.01641,66.11223
3.0,85.74495,49.0,186.0,72.0,67.0,1.0,0.01641,52.511
3.1,68.11597,37.0,148.0,57.0,53.0,1.0,0.01641,41.7106
3.2,54.09677,28.0,118.0,45.0,43.0,1.0,0.01641,33.13341
3.3,42.97672,21.0,95.0,36.0,33.0,1.0,0.01641,26.33186
3.4,34.14565,16.0,76.0,29.0,26.0,1.0,0.01641,20.91559
3.5,27.12381,12.0,61.0,23.0,21.0,1.0,0.01641,16.6172
3.6,21.55,9.0,49.0,18.0,16.0,1.0,0.01641,13.19623
3.7,17.11525,6.0,40.0,14.0,12.0,0.99999,0.01641,10.48234
3.8,13.58456,4.0,32.0,11.0,10.0,0.99991,0.01641,8.32041
3.9,10.78378,3.0,26.0,9.0,7.0,0.99941,0.01641,6.60491
4.0,8.55971,2.0,21.0,7.0,6.0,0.99751,0.01641,5.2453
4.1,6.7954,1.0,18.0,6.0,5.0,0.99169,0.01641,4.16258
4.2,5.3948,1.0,15.0,4.0,3.0,0.97851,0.01641,3.30174
4.3,4.27869,0.0,12.0,3.0,3.0,0.95301,0.01641,2.61665
4.4,3.39564,0.0,10.0,3.0,2.0,0.91459,0.01641,2.07648
4.5,2.69103,0.0,9.0,2.0,1.0,0.86127,0.01641,1.64696
4.6,2.13373,0.0,7.0,2.0,1.0,0.79441,0.01641,1.30547
4.7,1.69321,0.0,6.0,1.0,1.0,0.71681,0.01641,1.03566
4.8,1.3371,0.0,5.0,1.0,0.0,0.63436,0.01641,0.81788
4.9,1.05444,0.0,4.0,1.0,0.0,0.55178,0.01641,0.64498
5.0,0.83365,0.0,4.0,0.0,0.0,0.47377,0.01641,0.50962
5.1,0.65536,0.0,3.0,0.0,0.0,0.39988,0.01641,0.40006
5.2,0.51956,0.0,3.0,0.0,0.0,0.33525,0.01641,0.31646
5.3,0.4069,0.0,2.0,0.0,0.0,0.27717,0.01641,0.24805
5.4,0.3186,0.0,2.0,0.0,0.0,0.22681,0.01641,0.19472
5.5,0.24887,0.0,2.0,0.0,0.0,0.18401,0.01641,0.15248
5.6,0.19265,0.0,2.0,0.0,0.0,0.14733,0.01641,0.1185
5.7,0.14871,0.0,1.0,0.0,0.0,0.11706,0.01641,0.09135
5.8,0.11414,0.0,1.0,0.0,0.0,0.09219,0.01641,0.07045
5.9,0.0869,0.0,1.0,0.0,0.0,0.07182,0.01641,0.0537
6.0,0.06752,0.0,1.0,0.0,0.0,0.05698,0.01641,0.04178
6.1,0.05081,0.0,1.0,0.0,0.0,0.04373,0.01386,0.0314
6.2,0.03527,0.0,1.0,0.0,0.0,0.03108,0.011,0.02219
6.3,0.02621,0.0,0.0,0.0,0.0,0.02341,0.00859,0.01688
6.4,0.01981,0.0,0.0,0.0,0.0,0.01776,0.00733,0.0125
6.5,0.01473,0.0,0.0,0.0,0.0,0.01325,0.0061,0.00927
6.6,0.01153,0.0,0.0,0.0,0.0,0.01059,0.00554,0.00721
6.7,0.00917,0.0,0.0,0.0,0.0,0.00855,0.00489,0.00582
6.8,0.0072,0.0,0.0,0.0,0.0,0.00683,0.00438,0.00461
6.9,0.00546,0.0,0.0,0.0,0.0,0.00526,0.00365,0.00358
7.0,0.00413,0.0,0.0,0.0,0.0,0.00398,0.00291,0.00277
7.1,0.00317,0.0,0.0,0.0,0.0,0.0031,0.00252,0.0021
7.2,0.00236,0.0,0.0,0.0,0.0,0.0023,0.00202,0.00157
7.3,0.00168,0.0,0.0,0.0,0.0,0.00164,0.00149,0.00108
7.4,0.0014,0.0,0.0,0.0,0.0,0.00138,0.00133,8.6E-4
7.5,0.00106,0.0,0.0,0.0,0.0,0.00106,0.00105,6.5E-4
7.6,5.4E-4,0.0,0.0,0.0,0.0,5.4E-4,5.4E-4,3.5E-4
7.7,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.1E-4,1.4E-4
7.8,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,7.0E-5
7.9,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,3.0E-5
8.0,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,2.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
