Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,370.0,721.4285,412.0,174.0,14.0,35635.0,75.0,162.0,1154.0,3288.0
2.65,293.0,573.2925,327.0,123.0,14.0,28311.0,59.0,129.0,918.0,2615.0
2.75,295.0,455.27536,260.0,109.0,11.0,22156.0,47.0,102.0,729.0,2075.0
2.85,198.0,361.66617,207.0,66.0,6.0,18048.0,37.0,81.0,579.0,1647.0
2.95,147.0,287.27466,164.0,65.0,2.0,14248.0,29.0,64.0,460.0,1310.0
3.05,147.0,228.1581,130.0,45.0,3.0,11173.0,23.0,51.0,366.0,1041.0
3.15,106.0,181.22697,103.0,42.0,1.0,8902.0,18.0,40.0,292.0,829.0
3.25,123.0,143.93182,82.0,31.0,1.0,7008.0,14.0,32.0,230.0,657.0
3.35,76.0,114.35296,65.0,30.0,0.0,5709.0,11.0,25.0,184.0,522.0
3.45,99.0,90.83334,52.0,21.0,0.0,4377.0,8.0,20.0,146.0,414.0
3.55,92.0,72.16568,41.0,17.0,0.0,3643.0,6.0,16.0,116.0,329.0
3.65,67.0,57.31781,33.0,14.0,0.0,2791.0,5.0,12.0,92.0,262.0
3.75,29.0,45.53189,26.0,11.0,0.0,2249.0,4.0,10.0,73.0,209.0
3.85,31.0,36.18966,21.0,9.0,0.0,1831.0,3.0,8.0,58.0,166.0
3.95,26.0,28.70549,16.0,5.0,0.0,1407.0,2.0,6.0,46.0,132.0
4.05,20.0,22.79643,13.0,5.0,0.0,1146.0,1.0,5.0,37.0,105.0
4.15,13.0,18.13959,10.0,4.0,0.0,821.0,1.0,4.0,29.0,84.0
4.25,6.0,14.38249,8.0,3.0,0.0,695.0,1.0,3.0,23.0,67.0
4.35,9.0,11.46007,7.0,2.0,0.0,564.0,0.0,2.0,19.0,53.0
4.45,6.0,9.08404,5.0,2.0,0.0,435.0,0.0,2.0,15.0,43.0
4.55,10.0,7.21628,4.0,1.0,0.0,379.0,0.0,1.0,12.0,34.0
4.65,6.0,5.73525,3.0,1.0,0.0,324.0,0.0,1.0,10.0,27.0
4.75,3.0,4.55329,3.0,1.0,0.0,243.0,0.0,1.0,8.0,22.0
4.85,5.0,3.60963,2.0,1.0,0.0,189.0,0.0,0.0,6.0,17.0
4.95,2.0,2.87652,2.0,0.0,0.0,136.0,0.0,0.0,5.0,14.0
5.05,1.0,2.28284,1.0,0.0,0.0,115.0,0.0,0.0,4.0,11.0
5.15,0.0,1.81133,1.0,0.0,0.0,97.0,0.0,0.0,3.0,9.0
5.25,0.0,1.43553,1.0,0.0,0.0,78.0,0.0,0.0,3.0,7.0
5.35,0.0,1.14421,1.0,0.0,0.0,51.0,0.0,0.0,2.0,6.0
5.45,1.0,0.90836,0.0,0.0,0.0,42.0,0.0,0.0,2.0,5.0
5.55,1.0,0.72348,0.0,0.0,0.0,38.0,0.0,0.0,1.0,4.0
5.65,0.0,0.5701,0.0,0.0,0.0,30.0,0.0,0.0,1.0,3.0
5.75,0.0,0.45052,0.0,0.0,0.0,24.0,0.0,0.0,1.0,3.0
5.85,0.0,0.35572,0.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0
5.95,0.0,0.25428,0.0,0.0,0.0,16.0,0.0,0.0,1.0,2.0
6.05,0.0,0.22678,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0
6.15,0.0,0.19671,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
6.25,0.0,0.09624,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.35,0.0,0.07278,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.45,0.0,0.04957,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.55,0.0,0.02673,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.65,0.0,0.02625,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.75,0.0,0.02005,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.85,0.0,0.01941,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.95,0.0,0.01568,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.05,0.0,0.00883,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.15,0.0,0.01095,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.25,0.0,0.00946,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.35,0.0,0.00253,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.45,0.0,0.00469,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.55,0.0,0.00684,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.65,0.0,0.00531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.75,0.0,9.9E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.85,0.0,6.7E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.95,0.0,5.4E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.05,0.0,2.0E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.15,0.0,4.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
