Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.8574056,0.7199986,0.869
6.1,0.71072465,0.54268694,0.708
6.2,0.7006084,0.5290332,0.695
6.3,0.59420985,0.4109695,0.566
6.4,0.5389795,0.35241714,0.504
6.5,0.5272722,0.33870083,0.484
6.6,0.39945775,0.19151017,0.373
6.7,0.3988356,0.19064404,0.372
6.8,0.39428473,0.18551679,0.367
6.9,0.3885354,0.18083045,0.362
7.0,0.38277945,0.17496896,0.356
7.1,0.37460512,0.16724129,0.347
7.2,0.35892463,0.15224786,0.333
7.3,0.34275922,0.13779129,0.325
7.4,0.32955277,0.12992819,0.305
7.5,0.30458716,0.11702303,0.28
7.6,0.2794959,0.10448101,0.259
7.7,0.22699594,0.08122837,0.207
7.8,0.11647082,0.037015762,0.103
7.9,0.09072718,0.027186193,0.077
8.0,0.009914098,0.0030980774,0.005
