Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.018214166,0.01553102,0.007
6.1,0.018214166,0.01553102,0.007
6.2,0.013661795,0.010945738,0.005
6.3,0.013101634,0.010381523,0.004
6.4,0.011303949,0.008571182,0.002
6.5,0.010557824,0.007819871,0.002
6.6,0.009790985,0.0070828367,0.002
6.7,0.008750801,0.006114689,0.001
6.8,0.007887957,0.00544353,0.001
6.9,0.006986922,0.0048050536,0.001
7.0,0.0060155457,0.004029748,0.001
7.1,0.0044784397,0.0027306674,0.0
7.2,0.0035358293,0.001994749,0.0
7.3,0.0026727682,0.001417115,0.0
7.4,0.0019917542,9.953404E-4,0.0
7.5,0.0011625197,4.428037E-4,0.0
7.6,7.4096734E-4,1.531378E-4,0.0
7.7,5.868406E-4,6.657454E-5,0.0
7.8,4.4825752E-4,1.9363355E-5,0.0
7.9,3.211873E-4,1.4123134E-5,0.0
8.0,1.525092E-4,8.2195875E-6,0.0
8.1,2.9252034E-5,1.9983581E-6,0.0
