Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1789.0,3737.77,2883.0,2550.0,2138.0,79768.0,2372.0,2544.0,4032.0,11943.0
2.6,1494.0,2968.9426,2292.0,2115.0,1690.0,63376.0,1879.0,2019.0,3203.0,9482.0
2.7,1254.0,2358.3228,1821.0,1598.0,1324.0,50339.0,1487.0,1602.0,2546.0,7522.0
2.8,1026.0,1873.2164,1447.0,1346.0,1036.0,39860.0,1177.0,1272.0,2023.0,5980.0
2.9,874.0,1487.9569,1150.0,1068.0,819.0,31598.0,930.0,1009.0,1608.0,4749.0
3.0,763.0,1181.9948,915.0,828.0,634.0,25119.0,735.0,800.0,1278.0,3765.0
3.1,645.0,938.9439,727.0,662.0,490.0,19961.0,580.0,635.0,1017.0,2994.0
3.2,553.0,745.8965,578.0,523.0,373.0,15915.0,458.0,503.0,809.0,2380.0
3.3,456.0,592.4675,460.0,428.0,282.0,12673.0,360.0,398.0,642.0,1891.0
3.4,385.0,470.5869,366.0,338.0,216.0,9994.0,283.0,315.0,511.0,1503.0
3.5,296.0,373.8287,291.0,265.0,169.0,7928.0,222.0,249.0,407.0,1193.0
3.6,213.0,296.92538,232.0,213.0,130.0,6233.0,173.0,197.0,324.0,948.0
3.7,155.0,235.82019,184.0,169.0,91.0,4935.0,136.0,155.0,258.0,756.0
3.8,133.0,187.305,147.0,139.0,70.0,3937.0,106.0,123.0,206.0,600.0
3.9,104.0,148.76424,117.0,106.0,56.0,3145.0,82.0,96.0,165.0,476.0
4.0,80.0,118.1622,93.0,84.0,39.0,2486.0,63.0,76.0,131.0,378.0
4.1,60.0,93.85042,74.0,67.0,31.0,1988.0,49.0,59.0,105.0,301.0
4.2,47.0,74.58713,59.0,53.0,23.0,1586.0,37.0,46.0,84.0,240.0
4.3,42.0,59.2489,47.0,43.0,13.0,1257.0,28.0,36.0,68.0,191.0
4.4,34.0,47.06471,37.0,33.0,7.0,1007.0,21.0,28.0,55.0,152.0
4.5,28.0,37.36259,30.0,25.0,4.0,788.0,16.0,22.0,44.0,121.0
4.6,19.0,29.68211,24.0,22.0,3.0,637.0,12.0,17.0,36.0,97.0
4.7,13.0,23.56857,19.0,16.0,2.0,515.0,9.0,13.0,29.0,76.0
4.8,10.0,18.71653,15.0,13.0,0.0,405.0,6.0,10.0,23.0,62.0
4.9,5.0,14.86696,12.0,10.0,0.0,327.0,4.0,7.0,19.0,49.0
5.0,3.0,11.8057,9.0,8.0,0.0,259.0,3.0,6.0,15.0,40.0
5.1,2.0,9.38253,7.0,6.0,0.0,212.0,2.0,4.0,13.0,32.0
5.2,2.0,7.45588,6.0,5.0,0.0,175.0,1.0,3.0,10.0,26.0
5.3,2.0,5.92244,5.0,4.0,0.0,142.0,1.0,2.0,8.0,21.0
5.4,2.0,4.69995,4.0,3.0,0.0,110.0,0.0,1.0,7.0,17.0
5.5,1.0,3.73466,3.0,2.0,0.0,95.0,0.0,1.0,6.0,14.0
5.6,0.0,2.96533,2.0,1.0,0.0,75.0,0.0,1.0,5.0,12.0
5.7,0.0,2.35861,2.0,1.0,0.0,58.0,0.0,0.0,4.0,10.0
5.8,0.0,1.87001,1.0,1.0,0.0,48.0,0.0,0.0,3.0,8.0
5.9,0.0,1.48362,1.0,0.0,0.0,38.0,0.0,0.0,3.0,7.0
6.0,0.0,1.17801,1.0,0.0,0.0,34.0,0.0,0.0,2.0,6.0
6.1,0.0,0.93394,0.0,0.0,0.0,27.0,0.0,0.0,2.0,5.0
6.2,0.0,0.73828,0.0,0.0,0.0,24.0,0.0,0.0,2.0,4.0
6.3,0.0,0.58395,0.0,0.0,0.0,21.0,0.0,0.0,1.0,4.0
6.4,0.0,0.46236,0.0,0.0,0.0,18.0,0.0,0.0,1.0,3.0
6.5,0.0,0.36595,0.0,0.0,0.0,15.0,0.0,0.0,1.0,3.0
6.6,0.0,0.29105,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0
6.7,0.0,0.23036,0.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0
6.8,0.0,0.18171,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0
6.9,0.0,0.14319,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
7.0,0.0,0.11236,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
7.1,0.0,0.08738,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
7.2,0.0,0.06875,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
7.3,0.0,0.05345,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
7.4,0.0,0.04172,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.5,0.0,0.03202,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.6,0.0,0.02476,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
7.7,0.0,0.01871,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
7.8,0.0,0.01359,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.9,0.0,0.00958,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8.0,0.0,0.00643,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8.1,0.0,0.00389,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8.2,0.0,0.00171,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
