Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1097.1404,910.0,1358.0,1026.0,991.0,1.0,0.01724,818.45526
2.6,871.3424,718.0,1078.0,815.0,801.0,1.0,0.01724,649.9786
2.7,692.09796,566.0,859.0,648.0,625.0,1.0,0.01724,516.2251
2.8,549.78937,445.0,685.0,515.0,499.0,1.0,0.01724,410.05627
2.9,436.64505,350.0,548.0,409.0,408.0,1.0,0.01724,325.7076
3.0,346.85437,274.0,439.0,325.0,318.0,1.0,0.01724,258.6845
3.1,275.46555,215.0,350.0,258.0,251.0,1.0,0.01724,205.46396
3.2,218.78175,168.0,280.0,205.0,203.0,1.0,0.01724,163.2082
3.3,173.70412,131.0,224.0,163.0,159.0,1.0,0.01724,129.5936
3.4,137.91924,102.0,180.0,130.0,131.0,1.0,0.01724,102.90244
3.5,109.54484,79.0,146.0,103.0,103.0,1.0,0.01724,81.72724
3.6,86.95216,60.0,117.0,82.0,80.0,1.0,0.01724,64.88364
3.7,69.00292,47.0,94.0,65.0,64.0,1.0,0.01724,51.48344
3.8,54.76432,36.0,77.0,51.0,49.0,1.0,0.01724,40.8822
3.9,43.46956,27.0,63.0,41.0,39.0,1.0,0.01724,32.45292
4.0,34.4596,20.0,51.0,32.0,31.0,1.0,0.01724,25.73892
4.1,27.34704,15.0,42.0,26.0,25.0,1.0,0.01724,20.41568
4.2,21.69216,11.0,34.0,20.0,20.0,1.0,0.01724,16.19408
4.3,17.19328,8.0,28.0,16.0,15.0,1.0,0.01724,12.8384
4.4,13.62464,6.0,23.0,13.0,11.0,0.99996,0.01724,10.17388
4.5,10.81172,4.0,19.0,10.0,10.0,0.99992,0.01724,8.07172
4.6,8.54536,3.0,16.0,8.0,7.0,0.99928,0.01724,6.37584
4.7,6.74544,2.0,14.0,6.0,6.0,0.99656,0.01724,5.03396
4.8,5.33528,1.0,11.0,5.0,4.0,0.98848,0.01724,3.98416
4.9,4.19676,0.0,10.0,4.0,3.0,0.97092,0.01724,3.1384
5.0,3.3138,0.0,8.0,3.0,2.0,0.9418,0.01724,2.47736
5.1,2.5908,0.0,7.0,2.0,2.0,0.89492,0.01724,1.93572
5.2,2.01724,0.0,6.0,2.0,1.0,0.829,0.01724,1.50464
5.3,1.56592,0.0,5.0,1.0,1.0,0.74884,0.01724,1.1652
5.4,1.21364,0.0,4.0,1.0,0.0,0.66052,0.01724,0.90108
5.5,0.93176,0.0,4.0,1.0,0.0,0.56864,0.01724,0.69184
5.6,0.7034,0.0,3.0,0.0,0.0,0.47128,0.01724,0.52072
5.7,0.52136,0.0,2.0,0.0,0.0,0.37696,0.01724,0.38492
5.8,0.38272,0.0,2.0,0.0,0.0,0.29432,0.01724,0.28232
5.9,0.26692,0.0,2.0,0.0,0.0,0.2174,0.01712,0.19452
6.0,0.17796,0.0,1.0,0.0,0.0,0.15216,0.01708,0.12884
6.1,0.108,0.0,1.0,0.0,0.0,0.09608,0.01676,0.07704
6.2,0.06684,0.0,1.0,0.0,0.0,0.06112,0.01648,0.0466
6.3,0.04228,0.0,1.0,0.0,0.0,0.03908,0.01576,0.02872
6.4,0.02856,0.0,1.0,0.0,0.0,0.02672,0.01372,0.01928
6.5,0.0214,0.0,0.0,0.0,0.0,0.02004,0.01068,0.0144
6.6,0.01764,0.0,0.0,0.0,0.0,0.01668,0.01028,0.01188
6.7,0.0144,0.0,0.0,0.0,0.0,0.01368,0.00932,0.01004
6.8,0.01228,0.0,0.0,0.0,0.0,0.01204,0.00896,0.0088
6.9,0.01088,0.0,0.0,0.0,0.0,0.01076,0.00864,0.00792
7.0,0.0096,0.0,0.0,0.0,0.0,0.00956,0.00828,0.00688
7.1,0.00872,0.0,0.0,0.0,0.0,0.00868,0.00788,0.0062
7.2,0.008,0.0,0.0,0.0,0.0,0.00796,0.00764,0.00588
7.3,0.00732,0.0,0.0,0.0,0.0,0.00728,0.00712,0.00536
7.4,0.00708,0.0,0.0,0.0,0.0,0.00704,0.00704,0.0052
7.5,0.00688,0.0,0.0,0.0,0.0,0.00688,0.00688,0.00508
7.6,0.00636,0.0,0.0,0.0,0.0,0.00636,0.00636,0.00468
7.7,0.00548,0.0,0.0,0.0,0.0,0.00548,0.00548,0.00404
7.8,0.0042,0.0,0.0,0.0,0.0,0.0042,0.0042,0.00316
7.9,0.0024,0.0,0.0,0.0,0.0,0.0024,0.0024,0.0018
8.0,9.6E-4,0.0,0.0,0.0,0.0,9.6E-4,9.6E-4,7.6E-4
8.1,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,2.0E-4
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
