Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1494.0842,1353.0,1919.0,1456.0,1449.0,1.0,0.1124,1308.1393
2.6,1186.8032,1068.0,1522.0,1158.0,1137.0,1.0,0.1124,1039.0878
2.7,942.7741,843.0,1211.0,920.0,917.0,1.0,0.1124,825.44824
2.8,748.8908,664.0,962.0,731.0,730.0,1.0,0.1124,655.68774
2.9,594.8463,523.0,765.0,581.0,578.0,1.0,0.1124,520.8126
3.0,472.44635,411.0,609.0,462.0,457.0,1.0,0.1124,413.6499
3.1,375.2456,323.0,485.0,367.0,359.0,1.0,0.1124,328.5633
3.2,298.02893,253.0,386.0,292.0,288.0,1.0,0.1124,260.95633
3.3,236.69502,198.0,308.0,232.0,231.0,1.0,0.1124,207.2532
3.4,187.96408,154.0,246.0,184.0,182.0,1.0,0.1124,164.58708
3.5,149.29129,120.0,196.0,146.0,141.0,1.0,0.1124,130.72177
3.6,118.57294,93.0,157.0,116.0,113.0,1.0,0.1124,103.81961
3.7,94.12534,72.0,126.0,92.0,92.0,1.0,0.1124,82.41988
3.8,74.7405,55.0,102.0,73.0,70.0,1.0,0.1124,65.44553
3.9,59.34363,42.0,82.0,58.0,58.0,1.0,0.1124,51.96211
4.0,47.10937,32.0,67.0,46.0,45.0,1.0,0.1124,41.24578
4.1,37.39544,24.0,54.0,37.0,37.0,1.0,0.1124,32.74183
4.2,29.68179,18.0,44.0,29.0,28.0,1.0,0.1124,25.99083
4.3,23.5493,14.0,36.0,23.0,23.0,1.0,0.1124,20.62382
4.4,18.67704,10.0,30.0,18.0,18.0,1.0,0.1124,16.35588
4.5,14.81236,7.0,25.0,14.0,14.0,1.0,0.1124,12.97445
4.6,11.74052,5.0,20.0,11.0,11.0,0.99996,0.1124,10.28341
4.7,9.29373,3.0,17.0,9.0,8.0,0.9998,0.1124,8.14169
4.8,7.35343,2.0,14.0,7.0,7.0,0.99888,0.1124,6.44145
4.9,5.81048,1.0,12.0,6.0,5.0,0.99569,0.1124,5.09005
5.0,4.59597,1.0,10.0,4.0,4.0,0.98639,0.1124,4.02615
5.1,3.62329,0.0,8.0,3.0,3.0,0.96606,0.1124,3.17429
5.2,2.8472,0.0,7.0,3.0,2.0,0.93069,0.1124,2.49426
5.3,2.23408,0.0,6.0,2.0,2.0,0.87875,0.1124,1.95772
5.4,1.74436,0.0,5.0,2.0,1.0,0.80939,0.1124,1.52908
5.5,1.36037,0.0,4.0,1.0,1.0,0.72701,0.1124,1.19252
5.6,1.05343,0.0,4.0,1.0,0.0,0.63543,0.1124,0.92358
5.7,0.80943,0.0,3.0,1.0,0.0,0.5404,0.1124,0.70985
5.8,0.61269,0.0,3.0,0.0,0.0,0.4455,0.1124,0.53716
5.9,0.4614,0.0,2.0,0.0,0.0,0.35902,0.11236,0.4045
6.0,0.35054,0.0,2.0,0.0,0.0,0.28763,0.11233,0.30698
6.1,0.25558,0.0,2.0,0.0,0.0,0.2202,0.09882,0.22414
6.2,0.16587,0.0,1.0,0.0,0.0,0.14958,0.07573,0.14484
6.3,0.12648,0.0,1.0,0.0,0.0,0.11666,0.06537,0.11056
6.4,0.09537,0.0,1.0,0.0,0.0,0.08929,0.05627,0.0829
6.5,0.07421,0.0,1.0,0.0,0.0,0.07029,0.04965,0.0644
6.6,0.06292,0.0,1.0,0.0,0.0,0.06059,0.04623,0.05511
6.7,0.0518,0.0,1.0,0.0,0.0,0.05023,0.0402,0.04564
6.8,0.04289,0.0,1.0,0.0,0.0,0.04192,0.03506,0.03797
6.9,0.03469,0.0,1.0,0.0,0.0,0.03414,0.02934,0.03073
7.0,0.02667,0.0,1.0,0.0,0.0,0.02647,0.02342,0.02351
7.1,0.02232,0.0,0.0,0.0,0.0,0.02221,0.0204,0.01973
7.2,0.01683,0.0,0.0,0.0,0.0,0.01676,0.01572,0.01485
7.3,0.01161,0.0,0.0,0.0,0.0,0.01155,0.01107,0.01025
7.4,0.01028,0.0,0.0,0.0,0.0,0.01024,0.01003,0.00907
7.5,0.00819,0.0,0.0,0.0,0.0,0.00815,0.0081,0.00727
7.6,0.00418,0.0,0.0,0.0,0.0,0.00418,0.00416,0.00371
7.7,0.00145,0.0,0.0,0.0,0.0,0.00145,0.00144,0.00123
7.8,9.1E-4,0.0,0.0,0.0,0.0,9.1E-4,9.1E-4,8.0E-4
7.9,5.8E-4,0.0,0.0,0.0,0.0,5.8E-4,5.8E-4,5.1E-4
8.0,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,1.0E-4
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
