Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,500 yr TI Prob,500 yr TD Prob,500 yr ETAS Prob,500 yr ETAS/TD Gain,500 yr ETAS Triggered+TD,500 yr ETAS Triggered Only
6.0,4.0906612E-5,5.0218972E-5,0.0,0.0,5.0218972E-5,0.0,1.7530227E-4,2.1520864E-4,0.0,0.0,2.1520864E-4,0.0,0.0021322158,0.0026174064,0.002,0.7641152,0.003614789,0.001,0.65604556,0.732341,0.54,0.73736143,0.7459916,0.051
6.1,4.0906612E-5,5.0218972E-5,0.0,0.0,5.0218972E-5,0.0,1.7530227E-4,2.1520864E-4,0.0,0.0,2.1520864E-4,0.0,0.0021322158,0.0026174064,0.002,0.7641152,0.003614789,0.001,0.65604556,0.732341,0.54,0.73736143,0.7459916,0.051
6.2,4.0906612E-5,5.0218972E-5,0.0,0.0,5.0218972E-5,0.0,1.7530227E-4,2.1520864E-4,0.0,0.0,2.1520864E-4,0.0,0.0021322158,0.0026174064,0.002,0.7641152,0.003614789,0.001,0.65604556,0.732341,0.54,0.73736143,0.7459916,0.051
6.3,2.4242801E-5,2.9837374E-5,0.0,0.0,2.9837374E-5,0.0,1.0389358E-4,1.2786838E-4,0.0,0.0,1.2786838E-4,0.0,0.0012641704,0.0015557187,0.0,0.0,0.0015557187,0.0,0.46873006,0.5394389,0.389,0.72111964,0.5564797,0.037
6.4,2.4242801E-5,2.9837374E-5,0.0,0.0,2.9837374E-5,0.0,1.0389358E-4,1.2786838E-4,0.0,0.0,1.2786838E-4,0.0,0.0012641704,0.0015557187,0.0,0.0,0.0015557187,0.0,0.46873006,0.5394389,0.389,0.72111964,0.5564797,0.037
6.5,2.0286952E-5,2.5107736E-5,0.0,0.0,2.5107736E-5,0.0,8.694118E-5,1.0760024E-4,0.0,0.0,1.0760024E-4,0.0,0.0010579949,0.0013092625,0.0,0.0,0.0013092625,0.0,0.4109696,0.48375335,0.336,0.6945688,0.49975702,0.031
6.6,2.0269223E-5,2.5088759E-5,0.0,0.0,2.5088759E-5,0.0,8.6865206E-5,1.07518914E-4,0.0,0.0,1.07518914E-4,0.0,0.0010570707,0.0013082735,0.0,0.0,0.0013082735,0.0,0.41069707,0.483498,0.336,0.6949356,0.49950957,0.031
6.7,1.799852E-5,2.23524E-5,0.0,0.0,2.23524E-5,0.0,7.713423E-5,9.5792566E-5,0.0,0.0,9.5792566E-5,0.0,9.3870464E-4,0.0011656648,0.0,0.0,0.0011656648,0.0,0.37473065,0.447668,0.296,0.66120434,0.46258095,0.027
6.8,1.7458793E-5,2.1660091E-5,0.0,0.0,2.1660091E-5,0.0,7.4821255E-5,9.282574E-5,0.0,0.0,9.282574E-5,0.0,9.10568E-4,0.0011295816,0.0,0.0,0.0011295816,0.0,0.36586374,0.43807718,0.291,0.66426647,0.4532491,0.027
6.9,1.542884E-5,1.8869348E-5,0.0,0.0,1.8869348E-5,0.0,6.612192E-5,8.08662E-5,0.0,0.0,8.08662E-5,0.0,8.04737E-4,9.841141E-4,0.0,0.0,9.841141E-4,0.0,0.33137405,0.39892542,0.258,0.6467374,0.4139523,0.025
