Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,607.66376,352.0,1675.0,440.0,422.0,1.0,0.0,308.4883
2.6,482.362,274.0,1335.0,350.0,318.0,1.0,0.0,244.89163
2.7,383.44293,216.0,1073.0,278.0,260.0,1.0,0.0,194.45174
2.8,304.51337,169.0,859.0,221.0,203.0,1.0,0.0,154.32
2.9,241.74907,132.0,678.0,176.0,168.0,1.0,0.0,122.51101
3.0,192.18625,104.0,544.0,141.0,122.0,1.0,0.0,97.382324
3.1,152.57805,80.0,431.0,111.0,108.0,1.0,0.0,77.31527
3.2,121.09787,61.0,347.0,89.0,79.0,1.0,0.0,61.34338
3.3,96.38842,48.0,278.0,71.0,64.0,1.0,0.0,48.78564
3.4,76.564514,37.0,219.0,56.0,50.0,1.0,0.0,38.703354
3.5,60.899086,27.0,177.0,45.0,41.0,1.0,0.0,30.784626
3.6,48.433796,20.0,137.0,36.0,34.0,1.0,0.0,24.484592
3.7,38.469353,15.0,111.0,28.0,26.0,1.0,0.0,19.438198
3.8,30.565527,11.0,88.0,23.0,21.0,1.0,0.0,15.419912
3.9,24.246191,8.0,70.0,18.0,18.0,1.0,0.0,12.22147
4.0,19.289198,6.0,56.0,14.0,14.0,1.0,0.0,9.688114
4.1,15.317982,4.0,47.0,11.0,10.0,0.9996614,0.0,7.700982
4.2,12.201829,3.0,37.0,9.0,8.0,0.9989841,0.0,6.139519
4.3,9.687098,2.0,30.0,7.0,5.0,0.99695224,0.0,4.8574333
4.4,7.6762614,1.0,25.0,6.0,5.0,0.9895022,0.0,3.8391466
4.5,6.075516,0.0,20.0,4.0,3.0,0.97155434,0.0,3.0277684
4.6,4.8411784,0.0,16.0,3.0,2.0,0.9464951,0.0,2.4090755
4.7,3.8760583,0.0,13.0,3.0,2.0,0.90585846,0.0,1.9227904
4.8,3.0944803,0.0,11.0,2.0,1.0,0.85878766,0.0,1.53979
4.9,2.463935,0.0,9.0,2.0,1.0,0.7941077,0.0,1.2207924
5.0,1.9508973,0.0,8.0,1.0,1.0,0.717914,0.0,0.9637657
5.1,1.5462242,0.0,6.0,1.0,0.0,0.6393498,0.0,0.7636302
5.2,1.2309515,0.0,5.0,1.0,0.0,0.5553674,0.0,0.60887235
5.3,0.96782935,0.0,4.0,0.0,0.0,0.46969184,0.0,0.47172368
5.4,0.7653234,0.0,4.0,0.0,0.0,0.39823908,0.0,0.37419572
5.5,0.60447,0.0,3.0,0.0,0.0,0.33322045,0.0,0.29122925
5.6,0.47849643,0.0,3.0,0.0,0.0,0.27565187,0.0,0.23433796
5.7,0.37622756,0.0,2.0,0.0,0.0,0.22756518,0.0,0.18726718
5.8,0.28784287,0.0,2.0,0.0,0.0,0.18523535,0.0,0.14493735
5.9,0.23332204,0.0,2.0,0.0,0.0,0.1540806,0.0,0.118862174
6.0,0.18083306,0.0,2.0,0.0,0.0,0.12326448,0.0,0.09515747
6.1,0.14459871,0.0,1.0,0.0,0.0,0.10023705,0.0,0.07585506
6.2,0.11852354,0.0,1.0,0.0,0.0,0.080934644,0.0,0.05655266
6.3,0.0910938,0.0,1.0,0.0,0.0,0.06603454,0.0,0.042668473
6.4,0.07450051,0.0,1.0,0.0,0.0,0.057229936,0.0,0.036572978
6.5,0.05926177,0.0,1.0,0.0,0.0,0.048763968,0.0,0.03081612
6.6,0.046732135,0.0,1.0,0.0,0.0,0.038604807,0.0,0.023366068
6.7,0.037250254,0.0,1.0,0.0,0.0,0.031154757,0.0,0.016593294
6.8,0.027768372,0.0,0.0,0.0,0.0,0.024381984,0.0,0.0132069085
6.9,0.022011513,0.0,0.0,0.0,0.0,0.018963765,0.0,0.009820522
7.0,0.016931934,0.0,0.0,0.0,0.0,0.014222824,0.0,0.0064341347
7.1,0.011852354,0.0,0.0,0.0,0.0,0.009820522,0.0,0.004063664
7.2,0.0074500507,0.0,0.0,0.0,0.0,0.0064341347,0.0,0.0023704707
7.3,0.0057568573,0.0,0.0,0.0,0.0,0.00507958,0.0,0.002031832
7.4,0.0047409413,0.0,0.0,0.0,0.0,0.0044023027,0.0,0.0016931933
7.5,0.004063664,0.0,0.0,0.0,0.0,0.0037250253,0.0,0.001015916
7.6,0.0037250253,0.0,0.0,0.0,0.0,0.0033863867,0.0,6.7727733E-4
7.7,0.0027091093,0.0,0.0,0.0,0.0,0.0027091093,0.0,3.3863867E-4
7.8,0.0016931933,0.0,0.0,0.0,0.0,0.0016931933,0.0,3.3863867E-4
7.9,0.0016931933,0.0,0.0,0.0,0.0,0.0016931933,0.0,3.3863867E-4
8.0,0.001015916,0.0,0.0,0.0,0.0,0.001015916,0.0,0.0
8.1,6.7727733E-4,0.0,0.0,0.0,0.0,6.7727733E-4,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
