Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,199.0,131.16864,106.0,96.0,52.0,2195.0,78.0,90.0,148.0,407.0
2.65,153.0,104.15544,85.0,78.0,40.0,1775.0,60.0,71.0,118.0,323.0
2.75,156.0,82.76008,68.0,61.0,28.0,1406.0,47.0,56.0,94.0,256.0
2.85,97.0,65.72928,54.0,49.0,20.0,1145.0,36.0,44.0,75.0,204.0
2.95,60.0,52.20406,43.0,40.0,12.0,879.0,27.0,34.0,60.0,163.0
3.05,71.0,41.50617,34.0,30.0,10.0,703.0,21.0,27.0,48.0,128.0
3.15,51.0,32.95181,27.0,25.0,6.0,509.0,16.0,21.0,39.0,102.0
3.25,56.0,26.18814,22.0,20.0,3.0,428.0,12.0,16.0,31.0,82.0
3.35,53.0,20.79883,17.0,15.0,1.0,343.0,9.0,12.0,25.0,65.0
3.45,63.0,16.51222,14.0,12.0,1.0,246.0,6.0,10.0,21.0,52.0
3.55,46.0,13.12218,11.0,10.0,0.0,212.0,5.0,7.0,17.0,41.0
3.65,39.0,10.41261,9.0,8.0,0.0,165.0,3.0,6.0,14.0,32.0
3.75,14.0,8.27931,7.0,6.0,0.0,138.0,2.0,4.0,11.0,26.0
3.85,20.0,6.57905,6.0,5.0,0.0,108.0,1.0,3.0,9.0,21.0
3.95,9.0,5.21461,4.0,4.0,0.0,87.0,1.0,2.0,7.0,16.0
4.05,13.0,4.14219,3.0,3.0,0.0,82.0,0.0,2.0,6.0,13.0
4.15,10.0,3.29792,3.0,2.0,0.0,68.0,0.0,1.0,5.0,11.0
4.25,6.0,2.61445,2.0,2.0,0.0,45.0,0.0,1.0,4.0,9.0
4.35,1.0,2.07787,2.0,1.0,0.0,37.0,0.0,0.0,3.0,7.0
4.45,5.0,1.65157,1.0,1.0,0.0,35.0,0.0,0.0,3.0,6.0
4.55,6.0,1.31002,1.0,1.0,0.0,27.0,0.0,0.0,2.0,5.0
4.65,0.0,1.03869,1.0,0.0,0.0,26.0,0.0,0.0,2.0,4.0
