Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,460.1006,290.0,1227.0,359.0,350.0,1.0,0.0,267.40942
2.6,365.08466,226.0,963.0,285.0,269.0,1.0,0.0,212.27193
2.7,290.10397,178.0,771.0,227.0,206.0,1.0,0.0,168.55435
2.8,230.32645,138.0,600.0,180.0,169.0,1.0,0.0,133.73755
2.9,182.96037,108.0,483.0,143.0,139.0,1.0,0.0,106.15679
3.0,145.4172,84.0,385.0,114.0,107.0,1.0,0.0,84.361664
3.1,115.44836,65.0,310.0,91.0,80.0,1.0,0.0,66.991875
3.2,91.61497,50.0,252.0,72.0,73.0,1.0,0.0,53.127327
3.3,72.899765,38.0,201.0,58.0,52.0,1.0,0.0,42.247543
3.4,57.85269,29.0,158.0,46.0,45.0,1.0,0.0,33.49814
3.5,45.99221,22.0,125.0,36.0,36.0,1.0,0.0,26.633932
3.6,36.559433,16.0,102.0,29.0,28.0,1.0,0.0,21.17169
3.7,29.063326,12.0,82.0,23.0,22.0,1.0,0.0,16.813072
3.8,23.070776,9.0,65.0,18.0,17.0,1.0,0.0,13.327463
3.9,18.296986,6.0,52.0,14.0,12.0,1.0,0.0,10.550288
4.0,14.552997,4.0,42.0,11.0,11.0,1.0,0.0,8.366407
4.1,11.579411,3.0,34.0,9.0,9.0,0.9993227,0.0,6.644429
4.2,9.211649,2.0,28.0,7.0,7.0,0.9979682,0.0,5.285811
4.3,7.2834406,1.0,23.0,6.0,5.0,0.9905181,0.0,4.1635623
4.4,5.7680326,0.0,19.0,4.0,3.0,0.9749407,0.0,3.287843
4.5,4.571961,0.0,15.0,3.0,3.0,0.9532679,0.0,2.6024382
4.6,3.632577,0.0,13.0,3.0,2.0,0.91838807,0.0,2.0697596
4.7,2.9214358,0.0,10.0,2.0,1.0,0.866915,0.0,1.6586522
4.8,2.3318658,0.0,9.0,2.0,1.0,0.80697596,0.0,1.327125
4.9,1.8662378,0.0,7.0,1.0,1.0,0.7317982,0.0,1.0551981
5.0,1.4778192,0.0,6.0,1.0,0.0,0.6505249,0.0,0.83305115
5.1,1.1713512,0.0,5.0,1.0,0.0,0.57433116,0.0,0.6576363
5.2,0.93091774,0.0,4.0,0.0,0.0,0.49068743,0.0,0.52150357
5.3,0.7250254,0.0,4.0,0.0,0.0,0.41076872,0.0,0.40501186
5.4,0.572638,0.0,3.0,0.0,0.0,0.3440569,0.0,0.32272264
5.5,0.45242128,0.0,3.0,0.0,0.0,0.28682697,0.0,0.25160852
5.6,0.36403656,0.0,2.0,0.0,0.0,0.23840162,0.0,0.20352185
5.7,0.290552,0.0,2.0,0.0,0.0,0.19641043,0.0,0.1645784
5.8,0.22824247,0.0,2.0,0.0,0.0,0.1601761,0.0,0.12800542
5.9,0.18625127,0.0,2.0,0.0,0.0,0.13477819,0.0,0.10633254
6.0,0.14222825,0.0,1.0,0.0,0.0,0.10734846,0.0,0.085336946
6.1,0.114121236,0.0,1.0,0.0,0.0,0.086014226,0.0,0.06738909
6.2,0.09210972,0.0,1.0,0.0,0.0,0.06840501,0.0,0.049779885
6.3,0.071791396,0.0,1.0,0.0,0.0,0.056891296,0.0,0.038943447
6.4,0.059600405,0.0,1.0,0.0,0.0,0.049441244,0.0,0.034202505
6.5,0.049779885,0.0,1.0,0.0,0.0,0.043007113,0.0,0.028784288
6.6,0.039282087,0.0,1.0,0.0,0.0,0.034541145,0.0,0.022011513
6.7,0.03081612,0.0,1.0,0.0,0.0,0.027091093,0.0,0.015577379
6.8,0.022011513,0.0,0.0,0.0,0.0,0.02031832,0.0,0.012190992
6.9,0.017947849,0.0,0.0,0.0,0.0,0.016254656,0.0,0.008804605
7.0,0.013545547,0.0,0.0,0.0,0.0,0.012190992,0.0,0.0054182187
7.1,0.008804605,0.0,0.0,0.0,0.0,0.0077886893,0.0,0.0033863867
7.2,0.0054182187,0.0,0.0,0.0,0.0,0.00507958,0.0,0.002031832
7.3,0.0044023027,0.0,0.0,0.0,0.0,0.004063664,0.0,0.0016931933
7.4,0.0037250253,0.0,0.0,0.0,0.0,0.0033863867,0.0,0.0013545547
7.5,0.0033863867,0.0,0.0,0.0,0.0,0.003047748,0.0,0.001015916
7.6,0.003047748,0.0,0.0,0.0,0.0,0.0027091093,0.0,6.7727733E-4
7.7,0.002031832,0.0,0.0,0.0,0.0,0.002031832,0.0,3.3863867E-4
7.8,0.001015916,0.0,0.0,0.0,0.0,0.001015916,0.0,3.3863867E-4
7.9,0.001015916,0.0,0.0,0.0,0.0,0.001015916,0.0,3.3863867E-4
8.0,6.7727733E-4,0.0,0.0,0.0,0.0,6.7727733E-4,0.0,0.0
8.1,3.3863867E-4,0.0,0.0,0.0,0.0,3.3863867E-4,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
