Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,82.0,60.30979,59.0,58.0,30.0,425.0,43.0,51.0,68.0,83.0
2.65,56.0,47.89399,47.0,45.0,20.0,387.0,33.0,40.0,55.0,67.0
2.75,52.0,38.05261,37.0,37.0,15.0,273.0,25.0,31.0,44.0,54.0
2.85,31.0,30.20932,29.0,29.0,8.0,245.0,19.0,24.0,36.0,44.0
2.95,25.0,23.96754,23.0,23.0,5.0,181.0,14.0,18.0,29.0,36.0
3.05,19.0,19.03269,18.0,19.0,3.0,147.0,10.0,14.0,23.0,30.0
3.15,13.0,15.13572,15.0,14.0,1.0,101.0,8.0,11.0,19.0,25.0
3.25,14.0,12.03248,12.0,11.0,0.0,90.0,5.0,8.0,15.0,20.0
3.35,9.0,9.57277,9.0,9.0,0.0,66.0,4.0,6.0,13.0,17.0
3.45,14.0,7.59644,7.0,7.0,0.0,54.0,3.0,5.0,10.0,14.0
3.55,14.0,6.02644,6.0,5.0,0.0,47.0,2.0,3.0,8.0,12.0
3.65,3.0,4.78439,5.0,4.0,0.0,38.0,1.0,3.0,7.0,10.0
3.75,4.0,3.79525,4.0,3.0,0.0,33.0,0.0,2.0,6.0,8.0
3.85,2.0,3.02056,3.0,2.0,0.0,22.0,0.0,1.0,5.0,7.0
3.95,4.0,2.39875,2.0,2.0,0.0,22.0,0.0,1.0,4.0,6.0
4.05,0.0,1.9066,2.0,1.0,0.0,21.0,0.0,1.0,3.0,5.0
4.15,0.0,1.51591,1.0,1.0,0.0,15.0,0.0,0.0,3.0,4.0
4.25,0.0,1.20271,1.0,1.0,0.0,11.0,0.0,0.0,2.0,4.0
4.35,1.0,0.95263,1.0,0.0,0.0,16.0,0.0,0.0,2.0,3.0
4.45,0.0,0.75855,1.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0
4.55,0.0,0.60491,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0
4.65,0.0,0.47624,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
4.75,0.0,0.38227,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
4.85,1.0,0.30111,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
4.95,0.0,0.24224,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
5.05,0.0,0.19201,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
5.15,0.0,0.15081,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.25,0.0,0.12021,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5.35,0.0,0.09454,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.45,0.0,0.07753,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.55,0.0,0.06026,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.65,0.0,0.04802,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.75,0.0,0.03788,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.85,0.0,0.02896,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
5.95,0.0,0.02197,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.05,0.0,0.01813,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.15,0.0,0.01665,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.25,0.0,0.00793,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.35,0.0,0.00629,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.45,0.0,0.00392,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.55,0.0,0.00187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.65,0.0,0.00234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.75,0.0,0.00162,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.85,0.0,0.0017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.95,0.0,0.00144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.05,0.0,8.3E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.15,0.0,0.00103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.25,0.0,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.35,0.0,2.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.45,0.0,4.1E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
