Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,556.9909,475.0,735.0,534.0,522.0,1.0,0.04255,471.97238
2.6,442.39545,373.0,586.0,425.0,416.0,1.0,0.04255,374.8578
2.7,351.35126,293.0,466.0,338.0,332.0,1.0,0.04255,297.7196
2.8,279.05084,229.0,372.0,268.0,266.0,1.0,0.04255,236.4576
2.9,221.63623,179.0,297.0,213.0,209.0,1.0,0.04255,187.81677
3.0,176.0876,140.0,237.0,170.0,169.0,1.0,0.04255,149.21921
3.1,139.89615,109.0,190.0,135.0,133.0,1.0,0.04255,118.54945
3.2,111.12674,84.0,152.0,107.0,104.0,1.0,0.04255,94.16984
3.3,88.27336,65.0,122.0,85.0,83.0,1.0,0.04255,74.80868
3.4,70.10164,50.0,99.0,68.0,68.0,1.0,0.04255,59.40477
3.5,55.67945,38.0,80.0,54.0,53.0,1.0,0.04255,47.18181
3.6,44.21817,29.0,65.0,43.0,41.0,1.0,0.04255,37.46776
3.7,35.11577,22.0,53.0,34.0,32.0,1.0,0.04255,29.75609
3.8,27.88801,16.0,43.0,27.0,26.0,1.0,0.04255,23.62853
3.9,22.14232,12.0,35.0,21.0,20.0,1.0,0.04255,18.75816
4.0,17.5738,9.0,29.0,17.0,16.0,1.0,0.04255,14.88663
4.1,13.94546,6.0,24.0,13.0,13.0,1.0,0.04255,11.81663
4.2,11.06229,4.0,20.0,11.0,10.0,0.99995,0.04255,9.37537
4.3,8.77583,3.0,16.0,8.0,8.0,0.99965,0.04255,7.43857
4.4,6.96257,2.0,14.0,7.0,6.0,0.99824,0.04255,5.90089
4.5,5.52233,1.0,12.0,5.0,5.0,0.99336,0.04255,4.67912
4.6,4.37634,1.0,10.0,4.0,4.0,0.98097,0.04255,3.70717
4.7,3.4679,0.0,8.0,3.0,3.0,0.95757,0.04255,2.93772
4.8,2.74144,0.0,7.0,2.0,2.0,0.91883,0.04255,2.32118
4.9,2.16763,0.0,6.0,2.0,1.0,0.86358,0.04255,1.83478
5.0,1.71224,0.0,5.0,1.0,1.0,0.79423,0.04255,1.45011
5.1,1.35014,0.0,4.0,1.0,1.0,0.71449,0.04255,1.14299
5.2,1.06214,0.0,4.0,1.0,0.0,0.62773,0.04255,0.89968
5.3,0.83304,0.0,3.0,1.0,0.0,0.5413,0.04255,0.70526
5.4,0.65206,0.0,3.0,0.0,0.0,0.45782,0.04255,0.55225
5.5,0.50629,0.0,2.0,0.0,0.0,0.37956,0.04255,0.42843
5.6,0.39167,0.0,2.0,0.0,0.0,0.30991,0.04255,0.33191
5.7,0.30069,0.0,2.0,0.0,0.0,0.24855,0.04255,0.2548
5.8,0.22897,0.0,2.0,0.0,0.0,0.19662,0.04255,0.19399
5.9,0.172,0.0,1.0,0.0,0.0,0.15212,0.04254,0.14578
6.0,0.13083,0.0,1.0,0.0,0.0,0.11841,0.04252,0.11077
6.1,0.09576,0.0,1.0,0.0,0.0,0.08821,0.03691,0.08137
6.2,0.06288,0.0,1.0,0.0,0.0,0.05935,0.02832,0.05366
6.3,0.04741,0.0,1.0,0.0,0.0,0.04533,0.02424,0.04051
6.4,0.03615,0.0,1.0,0.0,0.0,0.03464,0.02108,0.03064
6.5,0.02782,0.0,1.0,0.0,0.0,0.02684,0.01847,0.02373
6.6,0.02387,0.0,0.0,0.0,0.0,0.02322,0.01726,0.02045
6.7,0.01946,0.0,0.0,0.0,0.0,0.01896,0.01495,0.01655
6.8,0.01625,0.0,0.0,0.0,0.0,0.01592,0.01304,0.01379
6.9,0.01293,0.0,0.0,0.0,0.0,0.01276,0.01078,0.01093
7.0,0.00996,0.0,0.0,0.0,0.0,0.00987,0.00865,0.00842
7.1,0.0083,0.0,0.0,0.0,0.0,0.00825,0.00756,0.0071
7.2,0.00626,0.0,0.0,0.0,0.0,0.00624,0.00583,0.00535
7.3,0.00435,0.0,0.0,0.0,0.0,0.00434,0.00414,0.00371
7.4,0.00387,0.0,0.0,0.0,0.0,0.00386,0.00378,0.00333
7.5,0.00309,0.0,0.0,0.0,0.0,0.00308,0.00306,0.0027
7.6,0.00156,0.0,0.0,0.0,0.0,0.00156,0.00156,0.00141
7.7,4.2E-4,0.0,0.0,0.0,0.0,4.2E-4,4.2E-4,4.2E-4
7.8,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,2.8E-4,2.8E-4
7.9,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.5E-4,1.5E-4
8.0,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,8.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
