Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1386.1671,698.0,4693.0,887.0,802.0,1.0,0.0,552.1975
2.6,1101.024,551.0,3720.0,705.0,631.0,1.0,0.0,438.62775
2.7,874.6606,434.0,2968.0,561.0,504.0,1.0,0.0,348.43164
2.8,694.7523,342.0,2348.0,446.0,401.0,1.0,0.0,276.77182
2.9,551.864,268.0,1869.0,355.0,319.0,1.0,0.0,219.86223
3.0,438.36505,210.0,1485.0,283.0,250.0,1.0,0.0,174.63693
3.1,348.23544,165.0,1180.0,225.0,202.0,1.0,0.0,138.75336
3.2,276.6173,128.0,938.0,179.0,164.0,1.0,0.0,110.21566
3.3,219.75792,100.0,746.0,142.0,127.0,1.0,0.0,87.56043
3.4,174.54837,77.0,593.0,113.0,103.0,1.0,0.0,69.53589
3.5,138.64783,60.0,470.0,90.0,81.0,1.0,0.0,55.22908
3.6,110.13502,46.0,375.0,72.0,65.0,1.0,0.0,43.86069
3.7,87.48392,35.0,299.0,57.0,50.0,1.0,0.0,34.84265
3.8,69.50294,27.0,238.0,46.0,42.0,1.0,0.0,27.68468
3.9,55.20178,20.0,189.0,36.0,33.0,1.0,0.0,21.99251
4.0,43.83116,15.0,151.0,29.0,25.0,1.0,0.0,17.46763
4.1,34.80954,11.0,121.0,23.0,19.0,1.0,0.0,13.86556
4.2,27.65839,8.0,96.0,18.0,15.0,1.0,0.0,11.02218
4.3,21.97624,6.0,77.0,14.0,12.0,0.99998,0.0,8.7599
4.4,17.45002,4.0,61.0,11.0,9.0,0.99986,0.0,6.94847
4.5,13.85983,3.0,49.0,9.0,8.0,0.99898,0.0,5.52329
4.6,11.01328,2.0,39.0,7.0,6.0,0.99642,0.0,4.38697
4.7,8.74686,1.0,32.0,6.0,4.0,0.98911,0.0,3.4838
4.8,6.94857,0.0,26.0,4.0,3.0,0.97367,0.0,2.76987
4.9,5.52072,0.0,21.0,3.0,2.0,0.94623,0.0,2.20117
5.0,4.38611,0.0,17.0,3.0,2.0,0.90494,0.0,1.74952
5.1,3.48147,0.0,14.0,2.0,1.0,0.84993,0.0,1.38837
5.2,2.76613,0.0,12.0,2.0,1.0,0.78289,0.0,1.10346
5.3,2.19776,0.0,10.0,1.0,0.0,0.70681,0.0,0.87508
5.4,1.74371,0.0,8.0,1.0,0.0,0.62771,0.0,0.69379
5.5,1.38538,0.0,7.0,1.0,0.0,0.54891,0.0,0.55107
5.6,1.09818,0.0,6.0,0.0,0.0,0.47474,0.0,0.43698
5.7,0.87142,0.0,5.0,0.0,0.0,0.405,0.0,0.34676
5.8,0.69314,0.0,4.0,0.0,0.0,0.34194,0.0,0.27585
5.9,0.55099,0.0,4.0,0.0,0.0,0.28725,0.0,0.21883
6.0,0.43599,0.0,3.0,0.0,0.0,0.2386,0.0,0.17367
6.1,0.34705,0.0,3.0,0.0,0.0,0.19865,0.0,0.13973
6.2,0.27521,0.0,2.0,0.0,0.0,0.16335,0.0,0.11046
6.3,0.21747,0.0,2.0,0.0,0.0,0.1338,0.0,0.08811
6.4,0.17296,0.0,2.0,0.0,0.0,0.10981,0.0,0.06994
6.5,0.13733,0.0,1.0,0.0,0.0,0.08986,0.0,0.05606
6.6,0.10974,0.0,1.0,0.0,0.0,0.07342,0.0,0.04469
6.7,0.08727,0.0,1.0,0.0,0.0,0.05987,0.0,0.0353
6.8,0.06818,0.0,1.0,0.0,0.0,0.04825,0.0,0.02755
6.9,0.05311,0.0,1.0,0.0,0.0,0.03867,0.0,0.02133
7.0,0.04195,0.0,1.0,0.0,0.0,0.0312,0.0,0.01686
7.1,0.03308,0.0,1.0,0.0,0.0,0.02511,0.0,0.01338
7.2,0.02575,0.0,0.0,0.0,0.0,0.01996,0.0,0.01048
7.3,0.01972,0.0,0.0,0.0,0.0,0.01568,0.0,0.00798
7.4,0.01542,0.0,0.0,0.0,0.0,0.01243,0.0,0.00633
7.5,0.01184,0.0,0.0,0.0,0.0,0.00973,0.0,0.00485
7.6,0.00908,0.0,0.0,0.0,0.0,0.00771,0.0,0.00384
7.7,0.00678,0.0,0.0,0.0,0.0,0.00591,0.0,0.00285
7.8,0.00487,0.0,0.0,0.0,0.0,0.00438,0.0,0.00205
7.9,0.00346,0.0,0.0,0.0,0.0,0.00316,0.0,0.00145
8.0,0.00231,0.0,0.0,0.0,0.0,0.0021,0.0,9.2E-4
8.1,0.00133,0.0,0.0,0.0,0.0,0.00125,0.0,5.3E-4
8.2,4.8E-4,0.0,0.0,0.0,0.0,4.7E-4,0.0,2.4E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
