Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,85.81024,44.0,180.0,65.0,62.0,1.0,0.0,52.07419
2.6,68.17561,34.0,144.0,51.0,48.0,1.0,0.0,41.3749
2.7,54.16729,26.0,115.0,41.0,39.0,1.0,0.0,32.87705
2.8,43.0271,19.0,92.0,32.0,30.0,1.0,0.0,26.1142
2.9,34.1822,14.0,73.0,26.0,24.0,1.0,0.0,20.74364
3.0,27.15065,11.0,59.0,20.0,18.0,1.0,0.0,16.47368
3.1,21.57202,8.0,47.0,16.0,15.0,1.0,0.0,13.09388
3.2,17.13427,5.0,38.0,13.0,11.0,0.99999,0.0,10.40331
3.3,13.60616,4.0,31.0,10.0,9.0,0.99984,0.0,8.25974
3.4,10.80826,3.0,25.0,8.0,7.0,0.99901,0.0,6.56046
3.5,8.586,2.0,20.0,6.0,6.0,0.99601,0.0,5.21216
3.6,6.81393,1.0,17.0,5.0,4.0,0.98829,0.0,4.13765
3.7,5.41277,0.0,14.0,4.0,3.0,0.97183,0.0,3.28819
3.8,4.29825,0.0,11.0,3.0,2.0,0.94309,0.0,2.6115
3.9,3.41545,0.0,10.0,2.0,2.0,0.90011,0.0,2.07781
4.0,2.71256,0.0,8.0,2.0,1.0,0.84202,0.0,1.64888
4.1,2.1538,0.0,7.0,1.0,1.0,0.77147,0.0,1.30732
4.2,1.70959,0.0,6.0,1.0,1.0,0.69221,0.0,1.03884
4.3,1.35738,0.0,5.0,1.0,0.0,0.6106,0.0,0.82444
4.4,1.08026,0.0,4.0,1.0,0.0,0.5301,0.0,0.65498
4.5,0.85673,0.0,4.0,0.0,0.0,0.45263,0.0,0.51935
4.6,0.68017,0.0,3.0,0.0,0.0,0.38305,0.0,0.41304
4.7,0.5409,0.0,3.0,0.0,0.0,0.32021,0.0,0.32796
4.8,0.42946,0.0,2.0,0.0,0.0,0.26584,0.0,0.26026
4.9,0.34247,0.0,2.0,0.0,0.0,0.22016,0.0,0.20767
5.0,0.27115,0.0,2.0,0.0,0.0,0.18047,0.0,0.16486
5.1,0.21608,0.0,2.0,0.0,0.0,0.14797,0.0,0.13115
5.2,0.17161,0.0,1.0,0.0,0.0,0.12045,0.0,0.10442
5.3,0.136,0.0,1.0,0.0,0.0,0.09735,0.0,0.0827
5.4,0.10707,0.0,1.0,0.0,0.0,0.07805,0.0,0.065
5.5,0.08441,0.0,1.0,0.0,0.0,0.06268,0.0,0.05134
5.6,0.06711,0.0,1.0,0.0,0.0,0.0508,0.0,0.04094
5.7,0.05316,0.0,1.0,0.0,0.0,0.04074,0.0,0.03229
5.8,0.0425,0.0,1.0,0.0,0.0,0.03292,0.0,0.02595
5.9,0.034,0.0,1.0,0.0,0.0,0.02667,0.0,0.0208
6.0,0.02676,0.0,0.0,0.0,0.0,0.02122,0.0,0.01625
6.1,0.02175,0.0,0.0,0.0,0.0,0.01735,0.0,0.01316
6.2,0.01739,0.0,0.0,0.0,0.0,0.01397,0.0,0.01054
6.3,0.0138,0.0,0.0,0.0,0.0,0.01127,0.0,0.00857
6.4,0.01104,0.0,0.0,0.0,0.0,0.00918,0.0,0.00688
6.5,0.00887,0.0,0.0,0.0,0.0,0.00743,0.0,0.00547
6.6,0.0071,0.0,0.0,0.0,0.0,0.00598,0.0,0.00433
6.7,0.00567,0.0,0.0,0.0,0.0,0.00476,0.0,0.00331
6.8,0.00435,0.0,0.0,0.0,0.0,0.00378,0.0,0.00258
6.9,0.00333,0.0,0.0,0.0,0.0,0.0029,0.0,0.00194
7.0,0.00268,0.0,0.0,0.0,0.0,0.00236,0.0,0.00155
7.1,0.00214,0.0,0.0,0.0,0.0,0.00191,0.0,0.0012
7.2,0.00163,0.0,0.0,0.0,0.0,0.00148,0.0,9.3E-4
7.3,0.00116,0.0,0.0,0.0,0.0,0.00106,0.0,7.0E-4
7.4,9.4E-4,0.0,0.0,0.0,0.0,8.7E-4,0.0,6.0E-4
7.5,7.5E-4,0.0,0.0,0.0,0.0,7.0E-4,0.0,4.7E-4
7.6,5.4E-4,0.0,0.0,0.0,0.0,5.1E-4,0.0,3.4E-4
7.7,3.3E-4,0.0,0.0,0.0,0.0,3.2E-4,0.0,2.0E-4
7.8,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,0.0,1.5E-4
7.9,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,0.0,1.2E-4
8.0,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,0.0,8.0E-5
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
