Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.40796,0.0,2.0,0.0,0.0,0.30372,0.0,0.3612
2.6,0.32351,0.0,2.0,0.0,0.0,0.24985,0.0,0.28679
2.7,0.25784,0.0,2.0,0.0,0.0,0.20504,0.0,0.22897
2.8,0.20515,0.0,1.0,0.0,0.0,0.16769,0.0,0.18243
2.9,0.16353,0.0,1.0,0.0,0.0,0.13644,0.0,0.14524
3.0,0.12988,0.0,1.0,0.0,0.0,0.11027,0.0,0.11546
3.1,0.1033,0.0,1.0,0.0,0.0,0.08887,0.0,0.09175
3.2,0.0824,0.0,1.0,0.0,0.0,0.07163,0.0,0.07333
3.3,0.06599,0.0,1.0,0.0,0.0,0.05779,0.0,0.05873
3.4,0.05233,0.0,1.0,0.0,0.0,0.04621,0.0,0.04665
3.5,0.04169,0.0,1.0,0.0,0.0,0.03713,0.0,0.03706
3.6,0.03288,0.0,1.0,0.0,0.0,0.02953,0.0,0.02925
3.7,0.0261,0.0,0.0,0.0,0.0,0.02354,0.0,0.02328
3.8,0.02097,0.0,0.0,0.0,0.0,0.019,0.0,0.0187
3.9,0.01664,0.0,0.0,0.0,0.0,0.01514,0.0,0.01488
4.0,0.01316,0.0,0.0,0.0,0.0,0.01209,0.0,0.01182
4.1,0.0104,0.0,0.0,0.0,0.0,0.00948,0.0,0.00923
4.2,0.0083,0.0,0.0,0.0,0.0,0.00761,0.0,0.00739
4.3,0.00662,0.0,0.0,0.0,0.0,0.0061,0.0,0.00593
4.4,0.00548,0.0,0.0,0.0,0.0,0.00506,0.0,0.00489
4.5,0.00431,0.0,0.0,0.0,0.0,0.00394,0.0,0.00384
4.6,0.00344,0.0,0.0,0.0,0.0,0.00316,0.0,0.00308
4.7,0.00285,0.0,0.0,0.0,0.0,0.00263,0.0,0.00256
4.8,0.00212,0.0,0.0,0.0,0.0,0.00198,0.0,0.00191
4.9,0.00177,0.0,0.0,0.0,0.0,0.00164,0.0,0.00158
5.0,0.00152,0.0,0.0,0.0,0.0,0.0014,0.0,0.00136
5.1,0.00124,0.0,0.0,0.0,0.0,0.00113,0.0,0.00112
5.2,9.9E-4,0.0,0.0,0.0,0.0,9.0E-4,0.0,8.8E-4
5.3,7.8E-4,0.0,0.0,0.0,0.0,7.3E-4,0.0,7.2E-4
5.4,5.9E-4,0.0,0.0,0.0,0.0,5.6E-4,0.0,5.5E-4
5.5,4.8E-4,0.0,0.0,0.0,0.0,4.6E-4,0.0,4.6E-4
5.6,3.8E-4,0.0,0.0,0.0,0.0,3.6E-4,0.0,3.6E-4
5.7,3.1E-4,0.0,0.0,0.0,0.0,2.9E-4,0.0,2.9E-4
5.8,2.5E-4,0.0,0.0,0.0,0.0,2.3E-4,0.0,2.3E-4
5.9,1.9E-4,0.0,0.0,0.0,0.0,1.7E-4,0.0,1.7E-4
6.0,1.7E-4,0.0,0.0,0.0,0.0,1.5E-4,0.0,1.6E-4
6.1,1.4E-4,0.0,0.0,0.0,0.0,1.3E-4,0.0,1.4E-4
6.2,1.3E-4,0.0,0.0,0.0,0.0,1.2E-4,0.0,1.3E-4
6.3,1.3E-4,0.0,0.0,0.0,0.0,1.2E-4,0.0,1.3E-4
6.4,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,7.0E-5
6.5,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,6.0E-5
6.6,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
6.7,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
6.8,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
6.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
7.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
7.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
7.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
