Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2882.0713,2187.0,6205.0,2557.0,2467.0,1.0,0.18903773,1690.4244
2.6,2289.1086,1731.0,4946.0,2032.0,1969.0,1.0,0.18903773,1342.623
2.7,1818.2001,1369.0,3933.0,1615.0,1551.0,1.0,0.18903773,1066.1676
2.8,1444.1951,1082.0,3121.0,1283.0,1246.0,1.0,0.18903773,846.7801
2.9,1147.3038,856.0,2475.0,1020.0,970.0,1.0,0.18903773,672.74854
3.0,911.3249,676.0,1965.0,812.0,759.0,1.0,0.18903773,534.3822
3.1,723.6941,533.0,1568.0,645.0,621.0,1.0,0.18903773,424.37814
3.2,574.8979,419.0,1241.0,512.0,488.0,1.0,0.18903773,337.0648
3.3,456.68167,329.0,991.0,408.0,383.0,1.0,0.18903773,267.73648
3.4,362.63745,259.0,793.0,324.0,307.0,1.0,0.18903773,212.60347
3.5,288.00867,203.0,623.0,258.0,248.0,1.0,0.18903773,168.78151
3.6,228.78998,158.0,498.0,205.0,195.0,1.0,0.18903773,134.02057
3.7,181.66376,123.0,398.0,163.0,152.0,1.0,0.18903773,106.45899
3.8,144.19484,96.0,318.0,129.0,124.0,1.0,0.18903773,84.48722
3.9,114.54531,74.0,254.0,103.0,100.0,1.0,0.18903773,67.097046
4.0,90.95407,57.0,202.0,82.0,76.0,1.0,0.18903773,53.273785
4.1,72.20797,44.0,160.0,65.0,64.0,1.0,0.18903773,42.289093
4.2,57.29128,33.0,129.0,52.0,49.0,1.0,0.18903773,33.56055
4.3,45.51497,25.0,103.0,41.0,41.0,1.0,0.18903773,26.658283
4.4,36.1019,19.0,82.0,33.0,31.0,1.0,0.18903773,21.147827
4.5,28.631697,14.0,66.0,26.0,24.0,1.0,0.18903773,16.774603
4.6,22.69888,10.0,53.0,20.0,20.0,1.0,0.18903773,13.293124
4.7,17.961523,7.0,42.0,16.0,14.0,1.0,0.18903773,10.5195465
4.8,14.211044,5.0,34.0,13.0,11.0,0.99993163,0.18903773,8.333242
4.9,11.226559,4.0,27.0,10.0,9.0,0.99972665,0.18903773,6.584677
5.0,8.888464,2.0,22.0,8.0,7.0,0.9984281,0.18903773,5.2088575
5.1,7.0219383,1.0,18.0,6.0,6.0,0.9945325,0.18903773,4.1083927
5.2,5.5334883,1.0,15.0,5.0,4.0,0.9853062,0.18903773,3.234076
5.3,4.338505,0.0,12.0,4.0,3.0,0.96555495,0.18903773,2.5359485
5.4,3.3927693,0.0,10.0,3.0,2.0,0.93193,0.18903773,1.9883133
5.5,2.6394205,0.0,8.0,2.0,2.0,0.87869054,0.18903773,1.5471569
5.6,2.0379305,0.0,7.0,2.0,1.0,0.80857027,0.18903773,1.1975807
5.7,1.5651996,0.0,6.0,1.0,1.0,0.72061235,0.18903773,0.92256695
5.8,1.1880809,0.0,5.0,1.0,0.0,0.62793875,0.18903773,0.70209134
5.9,0.8930426,0.0,4.0,1.0,0.0,0.5312329,0.18903773,0.52453524
6.0,0.6835019,0.0,3.0,0.0,0.0,0.4407463,0.18890104,0.39782667
6.1,0.5003417,0.0,3.0,0.0,0.0,0.35224167,0.16395572,0.29353473
6.2,0.32722798,0.0,2.0,0.0,0.0,0.25068343,0.12582012,0.19163477
6.3,0.24569437,0.0,2.0,0.0,0.0,0.19805905,0.10736741,0.14536633
6.4,0.18637234,0.0,2.0,0.0,0.0,0.15397759,0.09356206,0.10873428
6.5,0.1415391,0.0,1.0,0.0,0.0,0.1193275,0.08112357,0.08208037
6.6,0.11515856,0.0,1.0,0.0,0.0,0.10169491,0.075041,0.069983594
6.7,0.09588573,0.0,1.0,0.0,0.0,0.08570257,0.06670312,0.059117004
6.8,0.076612905,0.0,1.0,0.0,0.0,0.070462,0.058160197,0.04804538
6.9,0.061098963,0.0,1.0,0.0,0.0,0.05795517,0.048660472,0.038613997
7.0,0.04825041,0.0,1.0,0.0,0.0,0.046336796,0.039980862,0.030276107
7.1,0.03950246,0.0,1.0,0.0,0.0,0.038203936,0.03506014,0.025150355
7.2,0.031096227,0.0,1.0,0.0,0.0,0.030481137,0.028362494,0.019409513
7.3,0.021664845,0.0,0.0,0.0,0.0,0.02139147,0.020434665,0.013531985
7.4,0.018657736,0.0,0.0,0.0,0.0,0.018452706,0.018042646,0.011755058
7.5,0.0134636415,0.0,0.0,0.0,0.0,0.013326955,0.013258611,0.0085429195
7.6,0.007996173,0.0,0.0,0.0,0.0,0.007996173,0.007996173,0.005330782
