Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1450.0046,1204.0,2462.0,1349.0,1316.0,1.0,0.10376405,1064.7845
2.6,1151.6837,950.0,1955.0,1073.0,1067.0,1.0,0.10376405,845.6697
2.7,914.714,750.0,1564.0,853.0,825.0,1.0,0.10376405,671.4911
2.8,726.57996,590.0,1241.0,678.0,654.0,1.0,0.10376405,533.33844
2.9,577.1859,465.0,988.0,539.0,541.0,1.0,0.10376405,423.71994
3.0,458.44366,365.0,775.0,428.0,409.0,1.0,0.10376405,336.52844
3.1,364.1,287.0,620.0,341.0,331.0,1.0,0.10376405,267.2813
3.2,289.2121,224.0,489.0,271.0,264.0,1.0,0.10376405,212.29286
3.3,229.7103,176.0,391.0,215.0,211.0,1.0,0.10376405,168.60266
3.4,182.33704,136.0,311.0,171.0,170.0,1.0,0.10376405,133.81525
3.5,144.75798,106.0,249.0,136.0,131.0,1.0,0.10376405,106.241425
3.6,114.91408,82.0,198.0,108.0,106.0,1.0,0.10376405,84.3503
3.7,91.26586,64.0,158.0,86.0,80.0,1.0,0.10376405,67.008446
3.8,72.412674,49.0,125.0,68.0,66.0,1.0,0.10376405,53.16073
3.9,57.541416,37.0,100.0,54.0,52.0,1.0,0.10376405,42.24172
4.0,45.70726,28.0,80.0,43.0,41.0,1.0,0.10376405,33.552895
4.1,36.31516,21.0,64.0,34.0,32.0,1.0,0.10376405,26.651186
4.2,28.822382,16.0,52.0,27.0,25.0,1.0,0.10376405,21.146696
4.3,22.891123,12.0,42.0,22.0,20.0,1.0,0.10376405,16.792234
4.4,18.170424,8.0,34.0,17.0,16.0,1.0,0.10376405,13.32485
4.5,14.426414,6.0,27.0,14.0,12.0,1.0,0.10376405,10.58203
4.6,11.426474,4.0,23.0,11.0,11.0,0.9998811,0.10376405,8.378724
4.7,9.043171,3.0,19.0,8.0,8.0,0.9993459,0.10376405,6.6233573
4.8,7.1685796,2.0,16.0,7.0,6.0,0.9977404,0.10376405,5.256288
4.9,5.6613545,1.0,13.0,5.0,5.0,0.99191296,0.10376405,4.153119
5.0,4.476066,1.0,11.0,4.0,3.0,0.9776417,0.10376405,3.2841768
5.1,3.5367188,0.0,9.0,3.0,3.0,0.9527264,0.10376405,2.5942795
5.2,2.784147,0.0,8.0,2.0,2.0,0.9089017,0.10376405,2.0383542
5.3,2.1850507,0.0,6.0,2.0,1.0,0.8513409,0.10376405,1.5957662
5.4,1.7061901,0.0,5.0,1.0,1.0,0.77635723,0.10376405,1.2473093
5.5,1.3243742,0.0,5.0,1.0,1.0,0.69441634,0.10376405,0.9699709
5.6,1.0224178,0.0,4.0,1.0,0.0,0.5986799,0.10376405,0.74936074
5.7,0.7846227,0.0,3.0,1.0,0.0,0.5057977,0.10376405,0.5758459
5.8,0.592793,0.0,3.0,0.0,0.0,0.4148778,0.10376405,0.4351549
5.9,0.44437176,0.0,2.0,0.0,0.0,0.33650473,0.10376405,0.32699054
6.0,0.33775347,0.0,2.0,0.0,0.0,0.2688351,0.10364512,0.24594161
6.1,0.24683356,0.0,2.0,0.0,0.0,0.2053874,0.09086044,0.18076946
6.2,0.16001666,0.0,1.0,0.0,0.0,0.13962062,0.06903728,0.11631088
6.3,0.120889574,0.0,1.0,0.0,0.0,0.10929417,0.058928464,0.089314386
