Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1894.0,3157.9058,2884.0,2642.0,2161.0,16934.0,2443.0,2608.0,3512.0,6090.0
2.6,1585.0,2508.4128,2292.0,2174.0,1684.0,13496.0,1935.0,2070.0,2792.0,4833.0
2.7,1334.0,1992.5002,1821.0,1717.0,1320.0,10723.0,1532.0,1643.0,2218.0,3846.0
2.8,1089.0,1582.6157,1447.0,1320.0,1015.0,8558.0,1212.0,1303.0,1763.0,3055.0
2.9,929.0,1257.1458,1150.0,1065.0,781.0,6821.0,958.0,1033.0,1402.0,2425.0
3.0,805.0,998.52216,914.0,842.0,613.0,5407.0,757.0,819.0,1116.0,1928.0
3.1,683.0,793.01276,726.0,693.0,478.0,4307.0,597.0,649.0,888.0,1530.0
3.2,582.0,629.8644,577.0,540.0,382.0,3416.0,470.0,514.0,707.0,1219.0
3.3,479.0,500.24432,459.0,437.0,282.0,2713.0,370.0,407.0,562.0,967.0
3.4,406.0,397.2886,365.0,345.0,220.0,2199.0,291.0,322.0,449.0,769.0
3.5,308.0,315.51062,290.0,282.0,165.0,1752.0,228.0,254.0,357.0,611.0
3.6,223.0,250.55753,231.0,216.0,127.0,1417.0,178.0,201.0,285.0,486.0
3.7,160.0,198.94244,183.0,171.0,99.0,1139.0,139.0,158.0,228.0,386.0
3.8,136.0,157.96825,146.0,134.0,76.0,922.0,108.0,125.0,182.0,308.0
3.9,108.0,125.41618,116.0,108.0,53.0,737.0,84.0,98.0,146.0,244.0
4.0,83.0,99.5396,92.0,88.0,40.0,582.0,65.0,77.0,117.0,195.0
4.1,62.0,78.99456,73.0,72.0,31.0,466.0,50.0,60.0,94.0,156.0
4.2,49.0,62.69615,58.0,53.0,19.0,367.0,38.0,47.0,75.0,124.0
4.3,44.0,49.75918,46.0,44.0,14.0,300.0,29.0,36.0,61.0,99.0
4.4,35.0,39.47488,37.0,34.0,9.0,240.0,22.0,28.0,49.0,79.0
4.5,29.0,31.30037,29.0,27.0,5.0,176.0,16.0,22.0,39.0,63.0
4.6,19.0,24.79466,23.0,21.0,4.0,134.0,12.0,17.0,32.0,51.0
4.7,13.0,19.62444,18.0,16.0,2.0,110.0,9.0,13.0,26.0,41.0
4.8,10.0,15.51784,14.0,13.0,0.0,91.0,6.0,10.0,21.0,33.0
4.9,5.0,12.26436,11.0,10.0,0.0,79.0,4.0,7.0,17.0,27.0
5.0,3.0,9.68381,9.0,8.0,0.0,63.0,3.0,5.0,14.0,22.0
5.1,2.0,7.63142,7.0,6.0,0.0,52.0,2.0,4.0,11.0,18.0
5.2,2.0,6.00516,5.0,4.0,0.0,39.0,1.0,3.0,9.0,15.0
5.3,2.0,4.71081,4.0,3.0,0.0,33.0,1.0,2.0,7.0,12.0
5.4,2.0,3.67788,3.0,2.0,0.0,24.0,0.0,1.0,6.0,10.0
5.5,1.0,2.85823,2.0,2.0,0.0,20.0,0.0,1.0,5.0,8.0
5.6,0.0,2.20869,2.0,1.0,0.0,17.0,0.0,0.0,4.0,7.0
5.7,0.0,1.6908,1.0,1.0,0.0,14.0,0.0,0.0,3.0,6.0
5.8,0.0,1.2834,1.0,0.0,0.0,13.0,0.0,0.0,2.0,5.0
5.9,0.0,0.95998,1.0,0.0,0.0,11.0,0.0,0.0,2.0,4.0
6.0,0.0,0.73335,0.0,0.0,0.0,10.0,0.0,0.0,2.0,3.0
6.1,0.0,0.52585,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0
6.2,0.0,0.34527,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.3,0.0,0.25981,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.4,0.0,0.19377,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
6.5,0.0,0.14806,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.6,0.0,0.12408,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.10048,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.8,0.0,0.08145,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.9,0.0,0.06431,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.0,0.0,0.05082,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.1,0.0,0.04182,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.2,0.0,0.03131,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.02133,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.01867,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.01411,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.00752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,0.00228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.00146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,8.7E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,2.6E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,3.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
