Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,507.62283,444.0,610.0,496.0,495.0,1.0,0.039473683,457.58875
2.6,403.2131,349.0,486.0,394.0,387.0,1.0,0.039473683,363.4613
2.7,320.29007,273.0,388.0,313.0,307.0,1.0,0.039473683,288.73077
2.8,254.4013,214.0,311.0,249.0,247.0,1.0,0.039473683,229.33386
2.9,202.07396,167.0,249.0,198.0,193.0,1.0,0.039473683,182.17328
3.0,160.47215,130.0,200.0,157.0,157.0,1.0,0.039473683,144.6608
3.1,127.466354,101.0,161.0,125.0,123.0,1.0,0.039473683,114.90985
3.2,101.26325,78.0,130.0,99.0,98.0,1.0,0.039473683,91.28626
3.3,80.418915,60.0,105.0,79.0,78.0,1.0,0.039473683,72.492325
3.4,63.85989,46.0,85.0,62.0,62.0,1.0,0.039473683,57.56278
3.5,50.693592,35.0,69.0,50.0,49.0,1.0,0.039473683,45.68884
3.6,40.2465,27.0,57.0,39.0,38.0,1.0,0.039473683,36.271942
3.7,31.955734,20.0,46.0,31.0,30.0,1.0,0.039473683,28.804083
3.8,25.382141,15.0,38.0,25.0,24.0,1.0,0.039473683,22.880526
3.9,20.143702,11.0,31.0,20.0,20.0,1.0,0.039473683,18.161743
4.0,15.98735,8.0,26.0,16.0,15.0,1.0,0.039473683,14.4171505
4.1,12.682305,6.0,21.0,12.0,12.0,1.0,0.039473683,11.441561
4.2,10.061706,4.0,18.0,10.0,9.0,0.9998548,0.039473683,9.077205
4.3,7.9846644,3.0,15.0,8.0,7.0,0.9993648,0.039473683,7.2043376
4.4,6.3264065,2.0,12.0,6.0,6.0,0.9971325,0.039473683,5.7072053
4.5,5.0182576,1.0,10.0,5.0,4.0,0.9909619,0.039473683,4.529274
4.6,3.97951,1.0,9.0,4.0,3.0,0.9763702,0.039473683,3.5909073
4.7,3.1560254,0.0,7.0,3.0,3.0,0.950363,0.039473683,2.8488386
4.8,2.496806,0.0,6.0,2.0,2.0,0.9061887,0.039473683,2.2550635
4.9,1.9729764,0.0,5.0,2.0,1.0,0.8472232,0.039473683,1.781452
5.0,1.5606352,0.0,5.0,1.0,1.0,0.7738475,0.039473683,1.4068421
5.1,1.2311797,0.0,4.0,1.0,1.0,0.6905445,0.039473683,1.1100181
5.2,0.9662795,0.0,3.0,1.0,0.0,0.60185117,0.039473683,0.8712341
5.3,0.7576225,0.0,3.0,1.0,0.0,0.51500905,0.039473683,0.6824864
5.4,0.59194195,0.0,3.0,0.0,0.0,0.4332305,0.039473683,0.5330127
5.5,0.46137932,0.0,2.0,0.0,0.0,0.35874772,0.039473683,0.4148276
5.6,0.3566243,0.0,2.0,0.0,0.0,0.291706,0.039473683,0.32087114
5.7,0.2741561,0.0,2.0,0.0,0.0,0.2322686,0.039473683,0.24671507
5.8,0.20885663,0.0,1.0,0.0,0.0,0.18346642,0.039473683,0.18778585
5.9,0.15684211,0.0,1.0,0.0,0.0,0.14186932,0.039473683,0.14136116
6.0,0.11980037,0.0,1.0,0.0,0.0,0.10967332,0.039455537,0.10785844
6.1,0.08749546,0.0,1.0,0.0,0.0,0.08161525,0.035317603,0.078675136
6.2,0.056551725,0.0,1.0,0.0,0.0,0.053811252,0.026878403,0.050653357
6.3,0.04323049,0.0,1.0,0.0,0.0,0.04168784,0.0230853,0.03891107
6.4,0.03257713,0.0,1.0,0.0,0.0,0.031488203,0.019782213,0.029147005
6.5,0.025136117,0.0,0.0,0.0,0.0,0.024392014,0.017259529,0.0223049
6.6,0.0215245,0.0,0.0,0.0,0.0,0.02107078,0.01600726,0.019219602
6.7,0.017749546,0.0,0.0,0.0,0.0,0.017404718,0.013901996,0.015862068
6.8,0.014555354,0.0,0.0,0.0,0.0,0.014355717,0.012105263,0.0130671505
6.9,0.011615245,0.0,0.0,0.0,0.0,0.01154265,0.010090744,0.010453721
7.0,0.009401089,0.0,0.0,0.0,0.0,0.009364791,0.008402904,0.008475499
7.1,0.008021778,0.0,0.0,0.0,0.0,0.00800363,0.0074047185,0.007277677
7.2,0.006188748,0.0,0.0,0.0,0.0,0.006188748,0.0058257715,0.0056079854
7.3,0.004210526,0.0,0.0,0.0,0.0,0.004210526,0.004029038,0.0037749547
7.4,0.003647913,0.0,0.0,0.0,0.0,0.003647913,0.0035753176,0.0032849365
7.5,0.002849365,0.0,0.0,0.0,0.0,0.002849365,0.002813067,0.0026134301
7.6,0.0018330308,0.0,0.0,0.0,0.0,0.0018330308,0.0018330308,0.0016878403
7.7,5.444646E-4,0.0,0.0,0.0,0.0,5.444646E-4,5.444646E-4,5.0816697E-4
7.8,2.722323E-4,0.0,0.0,0.0,0.0,2.722323E-4,2.722323E-4,2.5408348E-4
7.9,1.6333938E-4,0.0,0.0,0.0,0.0,1.6333938E-4,1.6333938E-4,1.4519056E-4
8.0,7.259528E-5,0.0,0.0,0.0,0.0,7.259528E-5,7.259528E-5,7.259528E-5
8.1,1.814882E-5,0.0,0.0,0.0,0.0,1.814882E-5,1.814882E-5,1.814882E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
