Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,322.0,668.24817,611.0,562.0,437.0,3500.0,506.0,548.0,747.0,1294.0
2.65,267.0,530.7962,486.0,471.0,323.0,2828.0,399.0,434.0,594.0,1028.0
2.75,264.0,421.7154,386.0,358.0,259.0,2219.0,315.0,344.0,473.0,818.0
2.85,178.0,334.84534,307.0,291.0,201.0,1773.0,248.0,273.0,377.0,650.0
2.95,134.0,266.0975,244.0,227.0,159.0,1434.0,195.0,216.0,300.0,517.0
3.05,135.0,211.445,194.0,185.0,115.0,1120.0,153.0,171.0,239.0,411.0
3.15,108.0,167.86852,155.0,148.0,88.0,916.0,120.0,135.0,191.0,326.0
3.25,107.0,133.35931,123.0,118.0,65.0,716.0,93.0,106.0,152.0,260.0
3.35,79.0,105.92351,98.0,92.0,50.0,564.0,73.0,84.0,122.0,206.0
3.45,100.0,84.1396,78.0,74.0,32.0,457.0,56.0,66.0,97.0,164.0
3.55,87.0,66.82581,62.0,59.0,23.0,342.0,43.0,52.0,78.0,131.0
3.65,65.0,53.09548,49.0,47.0,19.0,285.0,33.0,41.0,63.0,104.0
3.75,24.0,42.15654,39.0,37.0,12.0,223.0,25.0,32.0,50.0,83.0
3.85,28.0,33.49554,31.0,29.0,8.0,191.0,19.0,25.0,41.0,66.0
3.95,25.0,26.62377,25.0,24.0,5.0,158.0,15.0,19.0,33.0,53.0
4.05,21.0,21.1409,20.0,18.0,3.0,119.0,11.0,15.0,27.0,42.0
4.15,12.0,16.76554,16.0,15.0,2.0,100.0,8.0,11.0,21.0,34.0
4.25,6.0,13.31038,12.0,12.0,1.0,68.0,6.0,9.0,17.0,27.0
4.35,9.0,10.58432,10.0,9.0,0.0,61.0,4.0,7.0,14.0,22.0
4.45,6.0,8.4125,8.0,7.0,0.0,64.0,3.0,5.0,12.0,18.0
4.55,10.0,6.69084,6.0,6.0,0.0,43.0,2.0,4.0,10.0,15.0
4.65,6.0,5.31742,5.0,4.0,0.0,34.0,1.0,3.0,8.0,12.0
4.75,3.0,4.2242,4.0,3.0,0.0,27.0,1.0,2.0,6.0,10.0
4.85,5.0,3.34645,3.0,3.0,0.0,24.0,0.0,1.0,5.0,8.0
4.95,2.0,2.65469,2.0,2.0,0.0,18.0,0.0,1.0,4.0,7.0
5.05,1.0,2.11116,2.0,1.0,0.0,17.0,0.0,1.0,4.0,6.0
5.15,0.0,1.67349,1.0,1.0,0.0,14.0,0.0,0.0,3.0,5.0
5.25,0.0,1.33192,1.0,1.0,0.0,11.0,0.0,0.0,2.0,4.0
5.35,0.0,1.06363,1.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0
5.45,1.0,0.84321,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
5.55,1.0,0.66849,0.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0
5.65,0.0,0.53239,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.75,0.0,0.41938,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
5.85,0.0,0.33236,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.95,0.0,0.23324,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.05,0.0,0.21375,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.15,0.0,0.18534,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.25,0.0,0.08785,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.35,0.0,0.06783,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.45,0.0,0.04716,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.55,0.0,0.02475,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.65,0.0,0.02449,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.75,0.0,0.01951,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.85,0.0,0.01759,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.95,0.0,0.01378,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.05,0.0,0.00915,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.15,0.0,0.01069,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.25,0.0,0.01022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.35,0.0,0.00276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.45,0.0,0.00463,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.55,0.0,0.00684,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
