Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1783.0,3082.1812,2772.0,2566.0,2103.0,14892.0,2341.0,2501.0,3441.0,6332.0
2.6,1490.0,2448.2903,2203.0,2111.0,1646.0,11822.0,1855.0,1985.0,2736.0,5035.0
2.7,1251.0,1944.787,1750.0,1674.0,1278.0,9434.0,1469.0,1576.0,2174.0,4000.0
2.8,1024.0,1544.7819,1391.0,1323.0,1017.0,7475.0,1161.0,1250.0,1728.0,3174.0
2.9,873.0,1226.9596,1106.0,1037.0,800.0,5989.0,918.0,992.0,1373.0,2524.0
3.0,762.0,974.5664,879.0,837.0,626.0,4757.0,725.0,786.0,1092.0,2008.0
3.1,645.0,774.1287,699.0,643.0,492.0,3780.0,572.0,623.0,869.0,1593.0
3.2,553.0,614.8903,555.0,516.0,385.0,2967.0,451.0,493.0,692.0,1265.0
3.3,456.0,488.42514,442.0,415.0,298.0,2311.0,354.0,390.0,551.0,1006.0
3.4,384.0,387.86276,351.0,335.0,225.0,1818.0,278.0,309.0,439.0,802.0
3.5,296.0,308.06436,279.0,271.0,172.0,1407.0,218.0,244.0,351.0,638.0
3.6,213.0,244.62646,222.0,206.0,133.0,1129.0,171.0,192.0,280.0,507.0
3.7,155.0,194.23874,176.0,169.0,98.0,900.0,133.0,152.0,224.0,403.0
3.8,133.0,154.20268,140.0,129.0,74.0,723.0,103.0,119.0,179.0,321.0
3.9,104.0,122.43932,112.0,106.0,54.0,573.0,80.0,94.0,143.0,255.0
4.0,80.0,97.21646,89.0,85.0,43.0,469.0,62.0,74.0,115.0,203.0
4.1,60.0,77.155014,70.0,66.0,31.0,375.0,48.0,58.0,92.0,161.0
4.2,47.0,61.22523,56.0,51.0,21.0,285.0,36.0,45.0,74.0,128.0
4.3,42.0,48.574554,44.0,42.0,16.0,237.0,27.0,35.0,59.0,103.0
4.4,34.0,38.515713,35.0,33.0,10.0,197.0,21.0,27.0,48.0,82.0
4.5,28.0,30.548292,28.0,27.0,6.0,161.0,15.0,21.0,39.0,65.0
4.6,19.0,24.226423,22.0,21.0,4.0,128.0,11.0,16.0,31.0,52.0
4.7,13.0,19.197598,18.0,16.0,1.0,105.0,8.0,12.0,25.0,42.0
4.8,10.0,15.206424,14.0,12.0,0.0,88.0,6.0,9.0,21.0,34.0
4.9,5.0,12.02815,11.0,10.0,0.0,75.0,4.0,7.0,17.0,27.0
5.0,3.0,9.50379,9.0,8.0,0.0,59.0,3.0,5.0,13.0,22.0
5.1,2.0,7.506032,7.0,6.0,0.0,47.0,2.0,4.0,11.0,18.0
5.2,2.0,5.9080606,5.0,4.0,0.0,43.0,1.0,3.0,9.0,15.0
5.3,2.0,4.6381316,4.0,3.0,0.0,30.0,0.0,2.0,7.0,12.0
5.4,2.0,3.6343417,3.0,2.0,0.0,26.0,0.0,1.0,6.0,10.0
5.5,1.0,2.834146,2.0,2.0,0.0,20.0,0.0,1.0,5.0,8.0
5.6,0.0,2.2011032,2.0,1.0,0.0,17.0,0.0,0.0,4.0,7.0
5.7,0.0,1.6977758,1.0,1.0,0.0,15.0,0.0,0.0,3.0,6.0
5.8,0.0,1.2970818,1.0,0.0,0.0,13.0,0.0,0.0,2.0,5.0
5.9,0.0,0.98044485,1.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0
6.0,0.0,0.7616726,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0
6.1,0.0,0.565089,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0
6.2,0.0,0.3730783,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.3,0.0,0.27930605,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.4,0.0,0.2147331,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.5,0.0,0.1669395,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.6,0.0,0.14,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.117366545,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.8,0.0,0.10069395,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.9,0.0,0.08142349,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.0,0.0,0.068879,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.1,0.0,0.061245553,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.2,0.0,0.047704626,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.033042703,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.4,0.0,0.029003559,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.5,0.0,0.02202847,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.011903915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,0.003647687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0022953737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0011921708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,3.9145906E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,5.3380783E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
