Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,293.0,632.56683,571.0,550.0,417.0,2482.0,473.0,512.0,707.0,1294.0
2.65,239.0,502.3173,454.0,429.0,322.0,1969.0,372.0,406.0,562.0,1027.0
2.75,227.0,399.1539,361.0,349.0,258.0,1523.0,294.0,322.0,447.0,819.0
2.85,151.0,317.03607,287.0,262.0,189.0,1237.0,231.0,255.0,357.0,648.0
2.95,111.0,251.76933,229.0,216.0,145.0,945.0,182.0,202.0,284.0,514.0
3.05,117.0,199.99232,182.0,173.0,108.0,772.0,143.0,159.0,226.0,411.0
3.15,92.0,158.8384,145.0,139.0,90.0,628.0,111.0,126.0,180.0,327.0
3.25,97.0,126.26897,115.0,107.0,63.0,487.0,87.0,99.0,144.0,261.0
3.35,72.0,100.330986,92.0,91.0,48.0,377.0,68.0,78.0,115.0,205.0
3.45,88.0,79.576996,73.0,69.0,32.0,315.0,52.0,62.0,92.0,162.0
3.55,83.0,63.289585,58.0,56.0,25.0,245.0,40.0,48.0,74.0,130.0
3.65,58.0,50.29777,46.0,45.0,17.0,210.0,31.0,38.0,60.0,104.0
3.75,22.0,39.977097,37.0,34.0,14.0,156.0,23.0,30.0,48.0,82.0
3.85,29.0,31.730621,29.0,29.0,10.0,135.0,18.0,23.0,39.0,66.0
3.95,24.0,25.157824,23.0,22.0,6.0,101.0,13.0,18.0,31.0,53.0
4.05,20.0,20.026892,19.0,17.0,4.0,93.0,10.0,14.0,25.0,42.0
4.15,13.0,15.913782,15.0,14.0,3.0,65.0,7.0,11.0,20.0,34.0
4.25,5.0,12.625958,12.0,11.0,1.0,58.0,5.0,8.0,17.0,27.0
4.35,8.0,10.0705185,9.0,9.0,0.0,47.0,4.0,6.0,14.0,22.0
4.45,6.0,7.947409,7.0,7.0,0.0,40.0,2.0,5.0,11.0,17.0
4.55,9.0,6.276684,6.0,5.0,0.0,35.0,2.0,3.0,9.0,14.0
4.65,6.0,5.037306,5.0,4.0,0.0,25.0,1.0,3.0,7.0,12.0
4.75,3.0,3.9965284,4.0,3.0,0.0,21.0,0.0,2.0,6.0,10.0
4.85,5.0,3.1750777,3.0,2.0,0.0,19.0,0.0,1.0,5.0,8.0
4.95,2.0,2.523938,2.0,2.0,0.0,15.0,0.0,1.0,4.0,7.0
5.05,1.0,1.9816062,2.0,1.0,0.0,14.0,0.0,1.0,3.0,6.0
5.15,0.0,1.5995855,1.0,1.0,0.0,12.0,0.0,0.0,3.0,5.0
5.25,0.0,1.2604663,1.0,1.0,0.0,11.0,0.0,0.0,2.0,4.0
5.35,0.0,1.0006218,1.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0
5.45,1.0,0.7968912,1.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0
5.55,1.0,0.62632126,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0
5.65,0.0,0.501658,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
5.75,0.0,0.40186527,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
5.85,0.0,0.31492227,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.95,0.0,0.22020726,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.05,0.0,0.1934715,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.15,0.0,0.19181347,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
6.25,0.0,0.093523316,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.35,0.0,0.06398964,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
6.45,0.0,0.047202073,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.55,0.0,0.027409326,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
6.65,0.0,0.021139896,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.75,0.0,0.017202072,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.85,0.0,0.018704664,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.95,0.0,0.011398964,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.05,0.0,0.0070984457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.15,0.0,0.01373057,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
