Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,10.66355,3.0,22.0,9.0,8.0,0.99964,5.5E-4,8.30888
2.6,8.47468,2.0,18.0,7.0,7.0,0.99862,5.5E-4,6.60605
2.7,6.72922,1.0,15.0,6.0,5.0,0.99502,5.5E-4,5.24273
2.8,5.33857,1.0,12.0,4.0,4.0,0.9854,5.5E-4,4.16066
2.9,4.23768,0.0,10.0,4.0,3.0,0.96641,5.5E-4,3.30398
3.0,3.36533,0.0,9.0,3.0,2.0,0.93276,5.5E-4,2.62327
3.1,2.67427,0.0,7.0,2.0,2.0,0.88347,5.5E-4,2.08391
3.2,2.12101,0.0,6.0,2.0,1.0,0.81997,5.5E-4,1.6531
3.3,1.68194,0.0,5.0,1.0,1.0,0.74509,5.5E-4,1.31006
3.4,1.3378,0.0,5.0,1.0,0.0,0.66338,5.5E-4,1.04055
3.5,1.06114,0.0,4.0,1.0,0.0,0.57956,5.5E-4,0.82513
3.6,0.84351,0.0,3.0,1.0,0.0,0.50084,5.5E-4,0.65553
3.7,0.66769,0.0,3.0,0.0,0.0,0.42412,5.5E-4,0.5174
3.8,0.52951,0.0,3.0,0.0,0.0,0.35578,5.5E-4,0.41027
3.9,0.42083,0.0,2.0,0.0,0.0,0.29673,5.5E-4,0.32634
4.0,0.33352,0.0,2.0,0.0,0.0,0.24468,5.5E-4,0.2584
4.1,0.26593,0.0,2.0,0.0,0.0,0.2015,5.5E-4,0.20575
4.2,0.21154,0.0,2.0,0.0,0.0,0.16424,5.5E-4,0.16356
4.3,0.16831,0.0,1.0,0.0,0.0,0.13381,5.5E-4,0.1302
4.4,0.13262,0.0,1.0,0.0,0.0,0.10717,5.5E-4,0.10199
4.5,0.10435,0.0,1.0,0.0,0.0,0.086,5.5E-4,0.08041
4.6,0.08267,0.0,1.0,0.0,0.0,0.06918,5.5E-4,0.06375
4.7,0.06523,0.0,1.0,0.0,0.0,0.0554,5.5E-4,0.05039
