Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2000.9733,1310.0,4742.0,1676.0,1575.0,1.0,0.0975,935.329
2.6,1589.3628,1036.0,3771.0,1332.0,1236.0,1.0,0.0975,742.8715
2.7,1262.513,819.0,3000.0,1058.0,918.0,1.0,0.0975,590.0553
2.8,1002.8488,647.0,2385.0,841.0,764.0,1.0,0.0975,468.68353
2.9,796.581,510.0,1891.0,669.0,609.0,1.0,0.0975,372.24747
3.0,632.638,402.0,1502.0,531.0,497.0,1.0,0.0975,295.6146
3.1,502.45132,316.0,1193.0,423.0,387.0,1.0,0.0975,234.7536
3.2,399.0876,248.0,951.0,336.0,304.0,1.0,0.0975,186.4929
3.3,316.93356,194.0,757.0,267.0,235.0,1.0,0.0975,148.12349
3.4,251.6928,152.0,600.0,212.0,195.0,1.0,0.0975,117.6095
3.5,199.88396,118.0,479.0,169.0,160.0,1.0,0.0975,93.3975
3.6,158.70332,92.0,381.0,134.0,119.0,1.0,0.0975,74.16084
3.7,126.01353,71.0,303.0,107.0,99.0,1.0,0.0975,58.87515
3.8,100.05694,55.0,243.0,85.0,78.0,1.0,0.0975,46.74302
3.9,79.41822,42.0,193.0,68.0,61.0,1.0,0.0975,37.10642
4.0,63.05923,32.0,154.0,54.0,49.0,1.0,0.0975,29.45912
4.1,50.0507,24.0,123.0,43.0,39.0,1.0,0.0975,23.38555
4.2,39.71229,18.0,98.0,34.0,29.0,1.0,0.0975,18.55675
4.3,31.50316,13.0,79.0,27.0,24.0,1.0,0.0975,14.72947
4.4,24.98699,10.0,63.0,21.0,18.0,1.0,0.0975,11.67747
4.5,19.79691,7.0,51.0,17.0,15.0,1.0,0.0975,9.24948
4.6,15.68668,5.0,41.0,13.0,11.0,0.99998,0.0975,7.32343
4.7,12.425,3.0,33.0,10.0,9.0,0.9996,0.0975,5.8028
4.8,9.83086,2.0,27.0,8.0,6.0,0.99816,0.0975,4.59214
4.9,7.772,1.0,22.0,6.0,5.0,0.9937,0.0975,3.62817
5.0,6.13556,1.0,18.0,5.0,4.0,0.98342,0.0975,2.86354
5.1,4.83305,0.0,15.0,4.0,3.0,0.96318,0.0975,2.25355
5.2,3.80287,0.0,12.0,3.0,2.0,0.92822,0.0975,1.76976
5.3,2.9834,0.0,10.0,2.0,1.0,0.8776,0.0975,1.387
5.4,2.33382,0.0,8.0,2.0,1.0,0.81166,0.0975,1.08115
5.5,1.81225,0.0,7.0,1.0,1.0,0.73296,0.0975,0.83599
5.6,1.40269,0.0,6.0,1.0,0.0,0.64592,0.0975,0.64484
5.7,1.07192,0.0,5.0,1.0,0.0,0.55382,0.0975,0.49047
5.8,0.81353,0.0,4.0,0.0,0.0,0.46408,0.09749,0.36964
5.9,0.60885,0.0,3.0,0.0,0.0,0.37798,0.09748,0.27389
6.0,0.45953,0.0,3.0,0.0,0.0,0.3034,0.09744,0.20175
6.1,0.32455,0.0,2.0,0.0,0.0,0.23161,0.07356,0.14495
6.2,0.22268,0.0,2.0,0.0,0.0,0.16927,0.06199,0.09897
6.3,0.15979,0.0,1.0,0.0,0.0,0.12683,0.04874,0.06984
6.4,0.11782,0.0,1.0,0.0,0.0,0.09538,0.04167,0.05049
6.5,0.08713,0.0,1.0,0.0,0.0,0.07243,0.03374,0.03728
6.6,0.06585,0.0,1.0,0.0,0.0,0.05675,0.02892,0.02883
6.7,0.05032,0.0,1.0,0.0,0.0,0.04419,0.0243,0.02202
6.8,0.03766,0.0,1.0,0.0,0.0,0.03401,0.02069,0.0166
6.9,0.02777,0.0,1.0,0.0,0.0,0.02597,0.01681,0.01254
7.0,0.02058,0.0,0.0,0.0,0.0,0.01957,0.0138,0.0091
7.1,0.01618,0.0,0.0,0.0,0.0,0.0156,0.01231,0.00719
7.2,0.01204,0.0,0.0,0.0,0.0,0.01171,0.01004,0.00519
7.3,0.0084,0.0,0.0,0.0,0.0,0.00825,0.00744,0.00356
7.4,0.00689,0.0,0.0,0.0,0.0,0.00679,0.00653,0.00286
7.5,0.00527,0.0,0.0,0.0,0.0,0.00522,0.00512,0.00214
7.6,0.00265,0.0,0.0,0.0,0.0,0.00263,0.0026,0.00116
7.7,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.6E-4,2.6E-4
7.8,4.5E-4,0.0,0.0,0.0,0.0,4.5E-4,4.5E-4,2.1E-4
7.9,2.6E-4,0.0,0.0,0.0,0.0,2.6E-4,2.6E-4,1.3E-4
8.0,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,6.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
