Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.15876137,0.16337417,0.068
6.1,0.15876137,0.16337417,0.068
6.2,0.15876137,0.16337417,0.068
6.3,0.15876137,0.16337417,0.068
6.4,0.15876137,0.16337417,0.068
6.5,0.08048515,0.08162755,0.035
6.6,0.08048515,0.08162755,0.035
6.7,0.055554375,0.055996425,0.02
6.8,0.044140805,0.04432349,0.018
6.9,0.035111923,0.035107806,0.013
7.0,0.029475547,0.029366178,0.01
7.1,0.024213469,0.024006907,0.009
7.2,0.017733067,0.017410463,0.009
7.3,0.013243667,0.012840087,0.007
7.4,0.009089537,0.008611457,0.005
7.5,0.004430948,0.0038838766,0.002
7.6,6.708552E-4,4.6797527E-4,0.0
