Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.036815234,0.03721106,0.018181818
6.1,0.036815234,0.03721106,0.018181818
6.2,0.036815234,0.03721106,0.018181818
6.3,0.036815234,0.03721106,0.018181818
6.4,0.036815234,0.03721106,0.018181818
6.5,0.036815234,0.03721106,0.018181818
6.6,0.036815234,0.03721106,0.018181818
6.7,0.036815234,0.03721106,0.018181818
6.8,0.023775628,0.024014233,0.012121212
6.9,0.023567416,0.023804821,0.012121212
7.0,0.022614546,0.02284486,0.011111111
7.1,0.021164484,0.021382637,0.01010101
7.2,0.01908777,0.019284528,0.009090909
7.3,0.016789455,0.01696337,0.008080808
7.4,0.013852415,0.013996089,0.007070707
7.5,0.007639162,0.0077105393,0.002020202
7.6,0.0036853238,0.0037105042,0.001010101
7.7,0.0011722236,0.0011795266,0.0
7.8,1.5650586E-4,1.5754641E-4,0.0
