Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.104690574,0.09985383,0.04949495
6.1,0.104690574,0.09985383,0.04949495
6.2,0.104690574,0.09985383,0.04949495
6.3,0.104690574,0.09985383,0.04949495
6.4,0.104690574,0.09985383,0.04949495
6.5,0.07010017,0.06396731,0.032323234
6.6,0.05635504,0.049802065,0.027272727
6.7,0.05488112,0.048297957,0.027272727
6.8,0.047580536,0.04080954,0.024242423
6.9,0.0404208,0.033840075,0.019191919
7.0,0.03529378,0.029125376,0.017171716
7.1,0.028079903,0.022847569,0.013131313
7.2,0.019703439,0.015464332,0.011111111
7.3,0.0138005875,0.011495283,0.007070707
7.4,0.009075729,0.007900394,0.005050505
7.5,0.0047673816,0.0037809785,0.002020202
7.6,6.708552E-4,4.6790883E-4,0.0
