Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,725.0,1432.6692,1236.0,1130.0,853.0,15965.0,1002.0,1087.0,1597.0,3638.0
2.6,561.0,1138.027,983.0,926.0,672.0,12646.0,791.0,862.0,1270.0,2898.0
2.7,442.0,904.00256,781.0,709.0,519.0,9995.0,625.0,684.0,1010.0,2298.0
2.8,341.0,718.102,621.0,568.0,407.0,7922.0,493.0,542.0,803.0,1826.0
2.9,270.0,570.41205,494.0,458.0,310.0,6330.0,388.0,429.0,639.0,1451.0
3.0,224.0,453.08508,393.0,357.0,233.0,5040.0,304.0,340.0,509.0,1153.0
3.1,180.0,359.82523,312.0,291.0,180.0,3967.0,239.0,269.0,406.0,917.0
3.2,149.0,285.80246,248.0,231.0,144.0,3164.0,187.0,212.0,323.0,728.0
3.3,117.0,226.98303,198.0,180.0,107.0,2524.0,147.0,167.0,258.0,579.0
3.4,88.0,180.29956,157.0,148.0,81.0,2024.0,114.0,132.0,206.0,460.0
3.5,61.0,143.20628,125.0,113.0,57.0,1579.0,88.0,104.0,164.0,364.0
3.6,38.0,113.73286,99.0,91.0,42.0,1238.0,68.0,82.0,131.0,290.0
3.7,26.0,90.32623,79.0,71.0,32.0,996.0,53.0,64.0,105.0,231.0
3.8,21.0,71.73236,63.0,57.0,23.0,788.0,40.0,50.0,85.0,183.0
3.9,15.0,56.96055,50.0,45.0,16.0,631.0,31.0,39.0,68.0,146.0
4.0,9.0,45.21102,40.0,37.0,10.0,502.0,23.0,30.0,55.0,116.0
4.1,9.0,35.87814,32.0,29.0,6.0,404.0,17.0,24.0,44.0,92.0
4.2,8.0,28.47479,25.0,22.0,4.0,324.0,13.0,18.0,36.0,74.0
4.3,7.0,22.59476,20.0,17.0,2.0,266.0,9.0,14.0,29.0,59.0
4.4,5.0,17.92663,16.0,14.0,0.0,218.0,7.0,11.0,23.0,47.0
4.5,4.0,14.2166,12.0,11.0,0.0,167.0,5.0,8.0,19.0,38.0
4.6,4.0,11.2578,10.0,8.0,0.0,125.0,3.0,6.0,15.0,31.0
4.7,3.0,8.92182,8.0,6.0,0.0,100.0,2.0,4.0,13.0,25.0
4.8,2.0,7.063,6.0,5.0,0.0,84.0,1.0,3.0,10.0,20.0
4.9,1.0,5.58378,5.0,4.0,0.0,59.0,1.0,2.0,8.0,16.0
5.0,0.0,4.41142,4.0,3.0,0.0,46.0,0.0,2.0,7.0,13.0
5.1,0.0,3.48562,3.0,2.0,0.0,37.0,0.0,1.0,6.0,11.0
5.2,0.0,2.74508,2.0,1.0,0.0,32.0,0.0,1.0,5.0,9.0
5.3,0.0,2.15499,2.0,1.0,0.0,28.0,0.0,0.0,4.0,7.0
5.4,0.0,1.68514,1.0,1.0,0.0,23.0,0.0,0.0,3.0,6.0
5.5,0.0,1.31342,1.0,0.0,0.0,18.0,0.0,0.0,3.0,5.0
5.6,0.0,1.01678,1.0,0.0,0.0,15.0,0.0,0.0,2.0,4.0
5.7,0.0,0.78429,0.0,0.0,0.0,12.0,0.0,0.0,2.0,4.0
5.8,0.0,0.59678,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0
5.9,0.0,0.44913,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0
6.0,0.0,0.34667,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
6.1,0.0,0.25069,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.2,0.0,0.16586,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.3,0.0,0.12521,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.4,0.0,0.09383,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.5,0.0,0.07257,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.6,0.0,0.05974,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.7,0.0,0.04891,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.8,0.0,0.04024,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.9,0.0,0.03147,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.0,0.0,0.02549,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.1,0.0,0.02185,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.2,0.0,0.01639,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.3,0.0,0.01167,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.01045,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.00806,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.00403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,0.00113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,7.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,5.6E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,1.3E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,2.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
