Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2861.0725,1768.0,9019.0,2270.0,1989.0,1.0,0.19412,1226.6803
2.6,2272.6052,1400.0,7172.0,1803.0,1631.0,1.0,0.19412,974.4585
2.7,1805.2175,1108.0,5691.0,1434.0,1290.0,1.0,0.19412,774.0744
2.8,1433.8981,877.0,4527.0,1139.0,1040.0,1.0,0.19412,614.85846
2.9,1139.005,693.0,3595.0,905.0,819.0,1.0,0.19412,488.38254
3.0,904.73224,546.0,2855.0,720.0,654.0,1.0,0.19412,387.96216
3.1,718.53644,431.0,2271.0,572.0,522.0,1.0,0.19412,308.1347
3.2,570.76337,339.0,1806.0,455.0,400.0,1.0,0.19412,244.75526
3.3,453.3415,266.0,1431.0,361.0,327.0,1.0,0.19412,194.41028
3.4,360.07272,209.0,1137.0,288.0,263.0,1.0,0.19412,154.41312
3.5,285.98044,164.0,902.0,229.0,207.0,1.0,0.19412,122.64358
3.6,227.11644,127.0,718.0,182.0,164.0,1.0,0.19412,97.38759
3.7,180.37361,99.0,569.0,145.0,131.0,1.0,0.19412,77.33643
3.8,143.24841,77.0,454.0,115.0,102.0,1.0,0.19412,61.42962
3.9,113.74928,59.0,361.0,91.0,83.0,1.0,0.19412,48.78189
4.0,90.29359,46.0,287.0,73.0,65.0,1.0,0.19412,38.73253
4.1,71.66185,35.0,229.0,58.0,49.0,1.0,0.19412,30.74098
4.2,56.88515,26.0,183.0,46.0,41.0,1.0,0.19412,24.39597
4.3,45.13006,20.0,145.0,36.0,32.0,1.0,0.19412,19.34141
4.4,35.80429,15.0,116.0,29.0,26.0,1.0,0.19412,15.35101
4.5,28.38978,11.0,93.0,23.0,19.0,1.0,0.19412,12.17233
4.6,22.50084,8.0,74.0,18.0,15.0,1.0,0.19412,9.64707
4.7,17.82854,5.0,59.0,14.0,12.0,0.99997,0.19412,7.64807
4.8,14.11729,4.0,47.0,11.0,9.0,0.9997,0.19412,6.06019
4.9,11.16855,3.0,38.0,9.0,7.0,0.99877,0.19412,4.7928
5.0,8.82044,2.0,30.0,7.0,6.0,0.99553,0.19412,3.78653
5.1,6.9635,1.0,25.0,5.0,4.0,0.98751,0.19412,2.99122
5.2,5.48529,0.0,20.0,4.0,3.0,0.97084,0.19412,2.36173
5.3,4.31021,0.0,16.0,3.0,2.0,0.94189,0.19412,1.85673
5.4,3.37707,0.0,13.0,3.0,2.0,0.89657,0.19412,1.45515
5.5,2.63711,0.0,10.0,2.0,1.0,0.83586,0.19412,1.13746
5.6,2.04594,0.0,8.0,1.0,1.0,0.76,0.19412,0.88344
5.7,1.5788,0.0,7.0,1.0,0.0,0.67509,0.19412,0.68171
5.8,1.20541,0.0,6.0,1.0,0.0,0.58467,0.19412,0.5229
5.9,0.90911,0.0,5.0,0.0,0.0,0.49381,0.19405,0.39539
6.0,0.70741,0.0,4.0,0.0,0.0,0.41609,0.19394,0.30557
6.1,0.51754,0.0,3.0,0.0,0.0,0.33311,0.16604,0.22832
6.2,0.34166,0.0,2.0,0.0,0.0,0.24231,0.13064,0.15153
6.3,0.2563,0.0,2.0,0.0,0.0,0.19122,0.11031,0.11549
6.4,0.19627,0.0,2.0,0.0,0.0,0.1495,0.09472,0.08658
6.5,0.15107,0.0,1.0,0.0,0.0,0.11838,0.08094,0.06737
6.6,0.12013,0.0,1.0,0.0,0.0,0.09974,0.07344,0.05682
6.7,0.09804,0.0,1.0,0.0,0.0,0.0832,0.06426,0.04683
6.8,0.07851,0.0,1.0,0.0,0.0,0.06927,0.05619,0.03876
6.9,0.05982,0.0,1.0,0.0,0.0,0.05496,0.04646,0.03077
7.0,0.04787,0.0,1.0,0.0,0.0,0.04493,0.0394,0.02494
7.1,0.04057,0.0,1.0,0.0,0.0,0.03878,0.03564,0.0216
7.2,0.03103,0.0,1.0,0.0,0.0,0.02994,0.02815,0.01604
7.3,0.02237,0.0,0.0,0.0,0.0,0.02177,0.02086,0.01142
7.4,0.01972,0.0,0.0,0.0,0.0,0.01922,0.01883,0.01024
7.5,0.01528,0.0,0.0,0.0,0.0,0.01491,0.01475,0.00798
7.6,0.00807,0.0,0.0,0.0,0.0,0.00786,0.00779,0.00416
7.7,0.0026,0.0,0.0,0.0,0.0,0.00256,0.00254,0.00126
7.8,0.00167,0.0,0.0,0.0,0.0,0.00166,0.00164,8.2E-4
7.9,0.00105,0.0,0.0,0.0,0.0,0.00105,0.00105,5.2E-4
8.0,2.7E-4,0.0,0.0,0.0,0.0,2.7E-4,2.7E-4,1.3E-4
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
