Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,278.61926,190.0,523.0,238.0,226.0,1.0,0.02354,184.3618
2.6,221.33952,148.0,417.0,189.0,182.0,1.0,0.02354,146.45393
2.7,175.82262,116.0,331.0,151.0,141.0,1.0,0.02354,116.31576
2.8,139.66887,90.0,264.0,120.0,116.0,1.0,0.02354,92.40292
2.9,110.9402,69.0,211.0,95.0,90.0,1.0,0.02354,73.40263
3.0,88.12519,53.0,169.0,76.0,71.0,1.0,0.02354,58.30573
3.1,69.99185,41.0,135.0,60.0,58.0,1.0,0.02354,46.30652
3.2,55.6133,31.0,108.0,48.0,45.0,1.0,0.02354,36.79051
3.3,44.16304,24.0,87.0,38.0,36.0,1.0,0.02354,29.21547
3.4,35.08029,18.0,69.0,30.0,29.0,1.0,0.02354,23.21149
3.5,27.85603,13.0,56.0,24.0,22.0,1.0,0.02354,18.43461
3.6,22.12589,10.0,45.0,19.0,18.0,1.0,0.02354,14.64354
3.7,17.57239,7.0,37.0,15.0,14.0,1.0,0.02354,11.62389
3.8,13.95943,5.0,30.0,12.0,11.0,0.99992,0.02354,9.23489
3.9,11.08555,3.0,24.0,9.0,9.0,0.99972,0.02354,7.3336
4.0,8.80116,2.0,20.0,7.0,7.0,0.99842,0.02354,5.82056
4.1,6.98841,1.0,17.0,6.0,5.0,0.99429,0.02354,4.62264
4.2,5.54551,1.0,14.0,5.0,4.0,0.98421,0.02354,3.66593
4.3,4.40018,0.0,11.0,4.0,3.0,0.96375,0.02354,2.9076
4.4,3.49363,0.0,10.0,3.0,2.0,0.92992,0.02354,2.30748
4.5,2.77163,0.0,8.0,2.0,2.0,0.88028,0.02354,1.83105
4.6,2.19555,0.0,7.0,2.0,1.0,0.81725,0.02354,1.45061
4.7,1.74154,0.0,6.0,1.0,1.0,0.7437,0.02354,1.15169
4.8,1.37923,0.0,5.0,1.0,0.0,0.66341,0.02354,0.91266
4.9,1.08954,0.0,4.0,1.0,0.0,0.58032,0.02354,0.72003
5.0,0.86128,0.0,4.0,1.0,0.0,0.50001,0.02354,0.57003
5.1,0.68164,0.0,3.0,0.0,0.0,0.42551,0.02354,0.45131
5.2,0.53788,0.0,3.0,0.0,0.0,0.35658,0.02354,0.35633
5.3,0.42291,0.0,2.0,0.0,0.0,0.29473,0.02354,0.27977
5.4,0.33246,0.0,2.0,0.0,0.0,0.24225,0.02354,0.22008
5.5,0.25949,0.0,2.0,0.0,0.0,0.1962,0.02354,0.17164
5.6,0.20171,0.0,2.0,0.0,0.0,0.1582,0.02354,0.13387
5.7,0.15636,0.0,1.0,0.0,0.0,0.12566,0.02354,0.10324
5.8,0.11907,0.0,1.0,0.0,0.0,0.09841,0.02354,0.07935
5.9,0.09038,0.0,1.0,0.0,0.0,0.07681,0.02353,0.05998
6.0,0.06962,0.0,1.0,0.0,0.0,0.0602,0.02352,0.04624
6.1,0.05149,0.0,1.0,0.0,0.0,0.0454,0.02003,0.03478
6.2,0.03418,0.0,1.0,0.0,0.0,0.03076,0.01544,0.0232
6.3,0.0259,0.0,0.0,0.0,0.0,0.02356,0.01314,0.01778
6.4,0.01978,0.0,0.0,0.0,0.0,0.01789,0.01137,0.01345
6.5,0.01523,0.0,0.0,0.0,0.0,0.01389,0.00966,0.0106
6.6,0.01239,0.0,0.0,0.0,0.0,0.01169,0.00884,0.00901
6.7,0.01001,0.0,0.0,0.0,0.0,0.00953,0.00771,0.00734
6.8,0.00842,0.0,0.0,0.0,0.0,0.00809,0.0068,0.00631
6.9,0.0067,0.0,0.0,0.0,0.0,0.00653,0.00573,0.00514
7.0,0.00534,0.0,0.0,0.0,0.0,0.00526,0.00469,0.00415
7.1,0.00458,0.0,0.0,0.0,0.0,0.00453,0.00421,0.0036
7.2,0.00343,0.0,0.0,0.0,0.0,0.00339,0.00317,0.00269
7.3,0.0024,0.0,0.0,0.0,0.0,0.00239,0.00227,0.00188
7.4,0.00211,0.0,0.0,0.0,0.0,0.0021,0.00206,0.00167
7.5,0.00167,0.0,0.0,0.0,0.0,0.00167,0.00165,0.00133
7.6,7.7E-4,0.0,0.0,0.0,0.0,7.7E-4,7.7E-4,6.1E-4
7.7,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.4E-4
7.8,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,7.0E-5
7.9,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,4.0E-5
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
