Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5508598,0.57836217,0.38842976
6.1,0.5508598,0.57836217,0.38842976
6.2,0.32641065,0.30818468,0.19008264
6.3,0.32641065,0.30818468,0.19008264
6.4,0.27889216,0.25392887,0.1322314
6.5,0.25131553,0.22252227,0.1322314
6.6,0.2233479,0.19068204,0.11570248
6.7,0.20875514,0.17415161,0.10743801
6.8,0.17724477,0.13823134,0.07438017
6.9,0.15247156,0.11053908,0.05785124
7.0,0.12513012,0.07968994,0.041322313
7.1,0.10935375,0.06626193,0.041322313
7.2,0.0873551,0.04472483,0.03305785
7.3,0.0646471,0.02810472,0.008264462
7.4,0.051753663,0.021614803,0.008264462
7.5,0.030017076,0.014102307,0.008264462
7.6,0.0034260035,0.0024529342,0.008264462
