Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.35419685,0.40022096,0.355
6.1,0.22667271,0.26037678,0.221
6.2,0.22667271,0.26037678,0.221
6.3,0.10651145,0.1220202,0.086
6.4,0.10651145,0.1220202,0.086
6.5,0.10651145,0.1220202,0.086
6.6,0.106150955,0.121634565,0.086
6.7,0.09579947,0.110495485,0.078
