Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.7192933,0.6378038,0.7697063
6.1,0.7192933,0.6378038,0.7697063
6.2,0.7107215,0.62886065,0.7604328
6.3,0.70442986,0.6222051,0.75579596
6.4,0.70101017,0.6186716,0.7496136
6.5,0.69664615,0.6141349,0.73879445
6.6,0.694823,0.61245126,0.73879445
6.7,0.61924326,0.53291,0.6306028
6.8,0.6041821,0.51629674,0.60741884
6.9,0.57664984,0.4898491,0.5625966
7.0,0.51432884,0.4309129,0.4714065
7.1,0.47529888,0.39507514,0.42194745
7.2,0.4026296,0.3257055,0.34930447
7.3,0.26120505,0.20978612,0.2194745
7.4,0.11966821,0.11311163,0.102009274
7.5,0.076660566,0.06654159,0.061823804
7.6,0.04500223,0.031102888,0.044822257
7.7,0.033785436,0.023524456,0.032457497
7.8,0.024335101,0.01604012,0.02163833
7.9,0.016528333,0.010535792,0.017001545
8.0,0.008023971,0.005193168,0.01236476
8.1,0.0043540956,0.0029642247,0.00618238
